	kijk_aan/verb	typisch/adj	gericht/adj	fobie/noun	bier/noun	erwt_soep/noun	figureer/verb	spiegel_DIM/noun	prachtig/adj	scherm/noun	hoe/adj	vluchtig/adj	staar/adj	danseres/noun	dan/adv	aangesloten/adj	zondig/adj	eenzijdig/adj	binnenkant/noun	keur_af/adj	gevolgd/adj	streng/adj	zie_vooruit/adj	dreigend/adj	droevig/adj	star/adj	zorgelijk/adj	verontrust/adj	voorbijganger/noun	achteloos/adj	Westers/adj	toe/adv	doordringend/adj	briefwisseling/noun	boos/adj	gelaatsuitdrukking/noun	komiek/noun	geef/verb	tegel/noun	collectie/noun	mismoedig/adj	bevestiging/noun	kijk/verb	kort/adj	lichaam_taal/noun	buitenaf/adv	koel/adj	gram/noun	dummy/noun	beneden/adv	intelligent/adj	lijk/verb	wakker/adj	woord/noun	schalks/adj	onderwerp/verb	oog/noun	volsta/verb	koek/noun	leer/verb	vertoon/noun	mannelijk/adj	inkt_zwart/adj	zelfs/adv	altijd/adv	kijk_op/verb	hersenen/noun	dichtbij/adj	zuiden/noun	vaag/adj	speelgoed/noun	nauwkeurig/adj	thee_lepel/noun	magnifiek/adj	opgelucht/adj	kleuter/noun	schuin/adj	scherp/adj	leid_af/verb	leeg/adj	intellectueel/noun	rug/noun	afval/noun	werp/verb	vertederd/adj	alleen/adv	paard/noun	voedsel/noun	toon/verb	koffie/noun	diepzinnig/adj	verliefd/adj	trek_op/verb	fris/adj	jongen/noun	glas/noun	werp_uit/verb	zomaar/adv	niet_westers/adj	snel/adj	begerig/adj	steevast/adj	vijandelijk/adj	merk_op/verb	buitenstaander/noun	iemand/noun	ding/noun	exclusief/adj	kritisch/adj	smeek/adj	glimlach/verb	worst/noun	erwt/noun	design/noun	kaart/noun	vervlecht/verb	eeuwig/adj	pasgeboren/adj	hautain/adj	angstig/adj	ontegenzeggelijk/adj	ironie/noun	wend_af/verb	dood/verb	man/noun	bewonder/adj	mild/adj	vraag/adj	stoeprand/noun	pak/noun	boekhouding/noun	weer/adv	bepaal/verb	voetballer/noun	werkelijkheid/noun	afstandelijk/adj	ongegeneerd/adj	oneindig/adj	heer/noun	regelmatig/adj	laat_af/adj	verwijtend/adj	val/verb	richting/noun	instrumentarium/noun	opzij/adv	zie/verb	schaduwzijde/noun	bedoeld/adj	enkel/adj	trek_open/verb	tegelijkertijd/adj	neergestort/adj	beschouwd/adj	bewust/adj	ernstig/adj	bied/verb	vitrine/noun	onvermijdelijk/adj	komisch/adj	strak/adj	wereld/noun	meewarig/adj	modern/adj	veelbetekenend/adj	meisje/noun	onthutsend/adj	stilte/noun	geregisseerd/adj	fascinatie/noun	vader/noun	laat/verb	verontschuldig/adj	objectief/adj	gezicht/noun	onvergetelijk/adj	bang/adj	bord/noun	meegereisd/adj	naïef/adj	bezoeker/noun	groente/noun	hoef/verb	dromerig/adj	wissel_uit/verb	blikvanger/noun	boon/noun	licht/adj	vooruit/adv	gebit/noun	guitig/adj	blanco/adj	gun/verb	droef/adj	straat/noun	mond/noun	bekijk/verb	ander/adj	weemoedig/adj	tred/noun	duister/adj	boekenkast/noun	recht/adj	publiek/adj	werp_toe/verb	Latijns-Amerikaans/adj	kop/noun	broeierig/adj	cockpit/noun	nauw/adj	monster/noun	even/adj	sober/adj	breed/adj	schouder/noun	raam/noun	coulisse/noun	schuif/verb	toekomst/noun	richt/verb	triomfantelijk/adj	naar/adj	hongerig/adj	spreek/verb	mama/noun	kwaad/adj	gedurfd/adj	tante/noun	verruim/verb	zoek/verb	ironisch/adj	kerkganger/noun	verleden/noun	fel/adj	kijker/noun	volg/verb	druk_in/verb	wat/adv	bekogel/verb	ene/adj	verwachtingsvol/adj	generaal/noun	onderzoek/adj	geniepig/adj	ontluik/verb	surf/adj	eigen_toe/verb	scheef/adj	klok/noun	sereen/adj	eender/adj	jaar_boek/noun	open/adj	bizar/adj	hecht/verb	moedeloos/adj	projectontwikkelaar/noun	vermoeid/adj	Vlaams_nationalist/noun	inspireer/adj	nauwelijks/adv	opzichtig/adj	zwart/adj	fles_DIM/noun	ongeluk/noun	lever_op/verb	vergeefs/adj	eens/adv
kijk_aan/verb	0.0	0.79246986	0.6915451	0.94301385	0.85990834	0.9437563	0.82696813	0.86437404	0.63856435	0.7347022	0.6698527	0.77878845	0.6817355	0.85436124	0.63783514	0.94122183	0.9477823	0.8914386	0.84591436	0.75372595	0.7559689	0.7295681	0.9252398	0.7355356	0.7026135	0.69526225	0.75417	0.73808897	0.58302987	0.7693329	0.8927838	0.50710034	0.7990125	0.93657947	0.58134544	0.66664135	0.8938787	0.769997	0.8001419	0.9036089	0.84128016	0.80211943	0.24405271	0.7499746	0.7177635	0.9087854	0.70430386	0.97514904	0.8995571	0.7206584	0.65122354	0.67666113	0.71351886	0.608397	0.70228446	0.7461355	0.29974133	0.6562726	0.92903584	0.7560541	0.8395237	0.7135869	0.8555833	0.61622834	0.6270108	0.48291832	0.8417503	0.77081776	0.89287025	0.70854723	0.9066728	0.8634776	0.9391262	0.82401663	0.6694975	0.72846866	0.7146145	0.56125724	0.8008346	0.74800694	0.72082496	0.64929956	0.91512966	0.48400718	0.66377115	0.69408643	0.7081379	0.8712868	0.6945386	0.76439047	0.8098811	0.7607404	0.65806764	0.63611627	0.613731	0.7207972	0.9213296	0.8152485	0.96360725	0.7857054	0.80864733	0.6931299	0.9541851	0.52608967	0.7529309	0.68512285	0.6865214	0.9691045	0.67589796	0.6837007	0.45805508	0.8277842	0.9848311	0.825186	0.85987276	0.89206666	0.6349091	0.9060466	0.72832894	0.60865176	0.89535797	0.68632674	0.76946867	0.7976585	0.54689157	0.7189189	0.7124094	0.64713526	0.8068489	0.7696062	0.9634907	0.6639731	0.9052274	0.7806452	0.7445219	0.7895577	0.71880865	0.8101363	0.69019383	0.7210225	0.9152583	0.71752137	0.7651124	0.61847514	0.9291111	0.586895	0.61270785	0.90569437	0.63892627	0.75549483	0.72451353	0.48835796	0.9744808	0.8649689	0.79116344	0.7241633	0.78348255	0.82437944	0.77755463	0.76143885	0.71437585	0.7948281	0.6662462	0.76538634	0.77284694	0.603544	0.8618842	0.47777236	0.85428566	0.92518854	0.53040445	0.6790494	0.6437527	0.7762455	0.33202714	0.8687854	0.7454943	0.7941426	0.78153694	0.770082	0.5985303	0.8780182	0.755555	0.6910422	0.72028923	0.90087825	0.9753063	0.57339287	0.73467255	0.8106099	0.70013416	0.8124537	0.77022576	0.7347746	0.6778183	0.4871313	0.5010814	0.8862201	0.7715768	0.8525815	0.7644053	0.69383264	0.6878312	0.781657	0.61154866	0.92166674	0.7347081	0.8806985	0.8810396	0.9344303	0.81397724	0.46812868	0.72403693	0.7764182	0.55769074	0.57607234	0.86243117	0.7580966	0.8418442	0.7173673	0.740466	0.54521877	0.69150716	0.50484383	0.73588896	0.7571704	0.8691046	0.8061417	0.94361776	0.9083464	0.5999351	0.7273917	0.78822744	0.7013754	0.72254336	0.7841282	0.8501303	0.52829134	0.8411483	0.6581516	0.82040274	0.8249676	0.839146	0.8051114	0.901973	0.9447362	0.86954063	0.64979535	0.77621686	0.7756178	0.85225034	0.95285034	0.7181169	0.69755185	0.88762283	0.72125256	0.8983729	0.6533561	0.9456662	0.7666596	0.7913716	0.6912174	0.7738745	0.80560815	0.85073596	0.7170782	0.7645471	0.60307485
typisch/adj	0.79246986	0.0	0.77620953	0.7609079	0.77471197	0.91181433	0.80073166	0.9690619	0.6185259	0.90323704	0.8268104	0.88482064	0.8058888	0.8244288	0.84899795	0.9205643	0.9440019	0.818732	0.87679917	0.88713425	0.782104	0.7830069	0.9678359	0.83676046	0.6223549	0.76003087	0.7630311	0.9626061	0.8649248	0.7864148	0.64808154	0.7235085	0.8672246	0.8744841	0.83491	0.7141935	0.7883917	0.86690706	0.8519259	0.69794863	0.86465883	0.8715346	0.79768	0.8791528	0.828568	0.8764571	0.6358187	0.908639	0.99779505	0.88910276	0.63423157	0.75165653	0.84690213	0.8074067	0.7371017	0.875937	0.7121321	0.77475995	0.8786543	0.8541447	0.7265777	0.7000537	0.8381643	0.6425939	0.6722655	0.77761394	0.822698	0.9103731	0.7037836	0.74785155	0.7943668	0.86627233	0.9808496	0.8261019	0.8719794	0.814787	0.7585036	0.6990608	0.8712652	0.8289613	0.64966434	0.892004	0.90673554	0.8228333	0.94804174	0.78882325	0.8079489	0.8054966	0.76449686	0.85994	0.85691667	0.77412057	0.89221364	0.60762167	0.78474694	0.7461752	0.97255033	0.87790745	0.7523673	0.8432144	0.9522874	0.6497935	0.9609678	0.79918677	0.73939455	0.8049185	0.77556527	0.6383296	0.78719425	0.9228051	0.78475505	0.78388	0.92432207	0.72085696	0.92679	0.89841866	0.5757104	0.89091074	0.829605	0.76262164	0.77599853	0.69515204	0.82892525	0.8627228	0.7693528	0.8384936	0.69763637	0.9405815	0.93565553	0.82694805	0.97241306	0.865054	0.88372046	0.83234715	0.78669864	0.6619519	0.8039001	0.7299588	0.84866655	0.79024357	0.7616993	0.94774944	0.9215985	0.9018739	0.8193854	0.8451669	0.88888264	0.92295814	0.74262756	0.8162885	0.75883394	0.7432166	0.9924319	0.9340985	0.7157052	0.7843571	0.7696497	0.8299806	0.83659834	0.72736245	0.6429081	0.7181506	0.8868746	0.5263774	0.90389633	0.7850524	0.8483341	0.82580405	0.8726933	0.6767777	0.8427892	0.8898525	0.8427851	0.7670028	0.6787239	0.63821834	0.84676874	0.8566539	0.9513602	0.7131598	0.78780735	0.7892964	0.8925925	0.6966423	0.8976721	0.94112086	0.8715771	0.62978375	0.81923205	0.9250571	0.7392318	0.9174865	0.9118103	0.8841552	0.9067315	0.8030791	0.8576695	0.72630787	0.7170217	0.72442734	0.78540754	0.7617392	0.8219341	0.83759856	0.9010563	0.5739863	0.85431886	0.76823366	0.78888106	0.8636172	0.82286537	0.8010712	0.6568266	0.8363077	0.8407985	0.8344695	0.9199369	0.93293023	0.9347177	0.8226569	0.9240984	0.74644387	0.91539794	0.77777475	0.87754464	0.8482774	0.70828754	0.7224494	0.92986965	0.8844608	0.7368305	0.941373	0.84168226	0.886312	0.73539984	0.95616174	0.9421843	0.64126885	0.8550316	0.80821544	0.8727217	0.8382688	0.9207843	0.9232026	0.8961066	0.89098984	0.84026265	0.8997661	0.7502267	0.767101	0.93841064	0.97824854	0.85106033	0.5828693	0.7772395	0.8172353	0.8793685	0.8079969	0.9303952	0.82669497	0.83021873	0.72995496	0.7360352	0.82478666	0.86795175	0.7744144	0.9450453	0.9060797
gericht/adj	0.6915451	0.77620953	0.0	0.9574064	0.828441	0.9915488	0.8762771	0.88890874	0.8109472	0.8230273	0.8362422	0.8353374	0.74111325	0.90325713	0.87503487	0.89217365	0.9249691	0.74828863	0.814676	0.8628376	0.86417186	0.7714887	0.822832	0.8347261	0.87063086	0.7194526	0.7979461	0.8924336	0.810242	0.85685295	0.74270517	0.88193774	0.8052782	0.83302253	0.8343694	0.735456	0.9532697	0.84362274	0.82210803	0.7275188	0.92460173	0.86610705	0.6666293	0.7813917	0.7651903	0.85675126	0.76555216	0.95757556	0.9788176	0.7624256	0.7775184	0.7823484	0.8642545	0.85258645	0.7978745	0.76924324	0.659706	0.8899034	0.94880944	0.8537607	0.8370063	0.7012345	0.82648426	0.8328451	0.8032136	0.8582481	0.8020759	0.84286535	0.7499043	0.8250388	0.85792524	0.84771264	0.9832913	0.92616236	0.91848385	0.89285445	0.7143372	0.77061784	0.84968275	0.83618915	0.7688918	0.80899394	0.8827051	0.72565746	0.9231244	0.7274118	0.88947815	0.8074933	0.83938086	0.9407033	0.87405056	0.85961986	0.9361968	0.7467098	0.8422457	0.82702667	0.9037	0.9183289	0.83373404	0.80992323	0.82974756	0.8309905	0.84854335	0.9215583	0.7963272	0.8262753	0.7517276	0.7871316	0.78277934	0.8741317	0.8217844	0.9144639	0.96433985	0.6241982	0.9042325	0.795266	0.8322448	0.8882741	0.76727617	0.80283177	0.8953035	0.865638	0.745944	0.74454033	0.76010203	0.8710145	0.87395614	0.7543357	0.8286616	0.78486466	0.9312941	0.8274214	0.805507	0.772558	0.828478	0.77693045	0.7749841	0.80416036	0.8048993	0.9292272	0.9145537	0.8127363	0.67480356	0.80791533	0.79607975	0.8824859	0.7178864	0.8382487	0.76223344	0.7917549	0.77947867	0.7411288	0.9053941	0.7885819	0.8020197	0.87883466	0.72001517	0.8302961	0.7414223	0.8465835	0.6859275	0.7690784	0.92589843	0.69407177	0.9214171	0.79480696	0.7994536	0.8168521	0.73228157	0.8508215	0.7528882	0.7321638	0.96118253	0.8137342	0.71332014	0.9148108	0.86559844	0.8803491	0.90527254	0.8124101	0.834788	0.95133024	0.89427173	0.80054843	0.83839285	0.9563328	0.9356419	0.831809	0.7886009	0.86915696	0.84776586	0.9387438	0.7699869	0.7990294	0.81559145	0.7123196	0.7597138	0.8879378	0.7856667	0.8460427	0.81456465	0.8444352	0.6945568	0.69860166	0.8634488	0.86712354	0.8190097	0.81735206	0.80952144	0.85666883	0.8403661	0.7446009	0.69612026	0.79737	0.8261622	0.7413763	0.7633636	0.7838746	0.8031972	0.3123561	0.840232	0.68901813	0.69848305	0.875624	0.91018534	0.84904903	0.7851115	0.91375256	0.8485856	0.85455763	0.8714815	0.9036149	0.8672263	0.71322626	0.7921791	0.8603904	0.8852003	0.71805286	0.93633556	0.7098098	0.82106483	0.7657444	0.86005354	0.86229384	0.8802656	0.9244802	0.7638843	0.73440135	0.7743248	0.76290905	0.8675003	0.8810733	0.82441276	0.8164365	0.8017948	0.81778157	0.8058299	0.7869121	0.9451492	0.8023653	0.82392114	0.77148104	0.7904561	0.841891	0.8787497	0.89256394	0.8028028	0.8816762
fobie/noun	0.94301385	0.7609079	0.9574064	0.0	0.83782244	0.9294524	0.88209313	0.8998932	0.95573384	0.93826956	0.8456428	0.87292826	0.87875533	0.8862922	0.90139765	0.98491	0.8965366	0.9233917	0.87108207	0.9021163	0.9526757	0.94382256	0.95321256	0.9417022	0.9054665	0.9476468	0.94306034	0.92691785	0.91593224	0.91314936	0.8746061	0.9476013	0.89679146	0.97021604	0.9130538	0.8571331	0.92020184	0.91396177	0.9156618	0.9229076	0.94597733	0.933033	0.91925234	0.9310085	0.8908598	0.9308466	0.8804783	0.95495594	0.96435	0.9384708	0.95235604	0.90683293	0.89919347	0.8985401	0.9326854	0.9613701	0.9514092	0.93361115	0.9423611	0.8324458	0.96654725	0.9013054	0.8710096	0.78703135	0.84189624	0.89158297	0.9483411	0.9598414	0.96433115	0.91784555	0.85772276	0.9607261	0.933176	0.95829916	0.95552266	0.8932085	0.92074263	0.9810042	0.9240002	0.8075613	0.8946306	0.96548796	0.8653027	0.9403322	0.947335	0.9374026	0.9065784	0.9574589	0.94509274	0.9046645	0.9310732	0.87699544	0.91936684	0.8512778	0.9059616	0.79011816	0.95944375	0.84136087	0.8647394	0.9045818	0.98070633	0.89934814	0.95546687	0.94907033	0.84991264	0.76203203	0.84645367	0.9841905	0.95964885	0.98560315	0.95134676	0.92889863	0.9221162	0.9083428	0.8520616	0.93238676	0.7490289	0.90324044	0.84830785	0.91551095	0.9284	0.9234828	0.9191931	0.89209455	0.89607036	0.9490492	0.9566363	0.94526035	0.87662387	0.91788787	0.93155044	0.90200865	0.9501057	0.9197601	0.95082885	0.93348706	0.92292225	0.93947905	0.9674792	0.7655858	0.98128456	0.9326037	0.88250047	0.9523964	0.89340436	0.93501174	0.91001457	0.86482215	0.9255692	0.9327752	0.9139404	0.96029884	0.8204317	0.90414155	0.9661187	0.78133255	0.96574825	0.8887534	0.9090851	0.94767773	0.9094986	0.87641203	0.96408963	0.78523946	0.9403225	0.8827367	0.951343	0.92239225	0.99039567	0.8861495	0.8406508	0.90397304	0.9441816	0.9768876	0.89398926	0.91842365	0.70518434	0.88295585	0.85117173	0.936167	0.9160119	0.90531033	0.82611066	0.9394245	0.91966647	0.88303995	0.9435209	0.8763349	0.9788186	0.86444	0.91000414	0.90155244	0.90916055	0.94962394	0.8480067	0.90444696	0.9595428	0.80929863	0.8610449	0.94092876	0.9215183	0.92964077	0.96154034	0.9782542	0.9255941	0.859192	0.9489281	0.9471199	0.89755493	0.98840153	0.9012813	0.92156714	0.8834927	0.9623061	0.97046274	0.88261074	0.93480194	0.9349753	0.94315886	0.98552406	0.9285344	0.9454966	0.9376232	0.88107383	0.8581965	0.8780789	0.91644096	0.6755816	0.9560795	0.93066794	0.938041	0.85892886	0.9314457	0.9692437	0.9561721	0.948126	0.94524	0.9353949	0.8559592	0.7619512	0.98399025	0.9784978	0.9139701	0.95688665	0.90442526	0.88870203	0.9434477	0.9391913	0.92931515	0.9527803	0.84820104	0.99520886	0.8533763	0.92447644	0.94331247	0.8791063	0.9484945	0.8875165	0.971527	0.92344844	0.9662415	0.9816684	0.8792562	0.8726264	0.66293097	0.9565662	0.94767344	0.9373927
bier/noun	0.85990834	0.77471197	0.828441	0.83782244	0.0	0.5673102	0.8123101	0.77281284	0.82724035	0.812484	0.9084703	0.81922394	0.75737625	0.84931463	0.83985746	0.90041053	0.9687697	0.91359484	0.8843906	0.9395781	0.747498	0.9190552	0.97651225	0.9380712	0.94034034	0.7414837	0.8834146	0.9515489	0.72627866	0.7867757	0.91882426	0.78187096	0.7171899	0.9572196	0.91287524	0.85629565	0.94071186	0.85713863	0.83158857	0.77393305	0.93246734	0.9490175	0.80105937	0.95130503	0.90114707	0.92788136	0.6402762	0.5786866	0.9607915	0.77422994	0.88045436	0.84696394	0.77365386	0.89675057	0.8824292	0.9113075	0.7777998	0.8372877	0.5747179	0.899655	0.93349195	0.8871231	0.89584136	0.7870691	0.81736875	0.90392846	0.8990432	0.9155982	0.87070304	0.8891174	0.7872327	0.9161635	0.7835911	0.88687986	0.9038023	0.89392316	0.73172927	0.82900476	0.92819375	0.4526577	0.9169647	0.92052406	0.70875925	0.813791	0.88347375	0.8142563	0.8731307	0.7410512	0.9031121	0.47232497	0.90557855	0.9101355	0.8810743	0.6443391	0.8781216	0.40761614	0.92652315	0.8210488	0.9701226	0.9073899	0.89125943	0.7922733	0.96884596	0.91872525	0.88036036	0.8037942	0.8886196	0.7611621	0.9389152	0.9541063	0.866425	0.47137356	0.6928941	0.79455376	0.8540658	0.92142516	0.8974276	0.8831043	0.7941904	0.8957124	0.9577055	0.86325485	0.96150136	0.9606178	0.837989	0.91206855	0.82198316	0.85763776	0.9253801	0.7158886	0.9882526	0.82104313	0.9685037	0.8792144	0.90365106	0.814373	0.8579082	0.7850832	0.88242036	0.832622	0.9726554	0.86583245	0.79840237	0.933564	0.9420214	0.87603134	0.9004215	0.9308693	0.9103582	0.84232295	0.6046587	0.92145526	0.98147315	0.9234994	0.9428213	0.9528738	0.90229267	0.6490938	0.88062286	0.90224606	0.78387177	0.920689	0.85073054	0.83887476	0.9238834	0.85327953	0.94360244	0.88544726	0.9889902	0.86159885	0.9136522	0.81138694	0.8954186	0.9197336	0.81116486	0.8871945	0.922808	0.5798303	0.93269134	0.9198263	0.7876104	0.4754989	0.87009984	0.8575798	0.78493446	0.91936636	0.548787	0.7392551	0.91932404	0.81515163	0.90365016	0.7909723	0.9179297	0.88149	0.75988543	0.6253258	0.92319614	0.82229704	0.88047093	0.87626505	0.8685787	0.83472705	0.8932248	0.9373727	0.84208006	0.8316468	0.6329185	0.7922748	0.87138784	0.957453	0.8527093	0.7586171	0.81890315	0.8245615	0.8900597	0.6751244	0.9247351	0.84801805	0.948861	0.84656763	0.78110766	0.8216839	0.76281106	0.9212795	0.92970276	0.91806895	0.85720104	0.89315355	0.9080128	0.9253118	0.9192445	0.97085375	0.9053855	0.8777989	0.8862042	0.9580586	0.88363236	0.81680185	0.48604864	0.695459	0.8822049	0.89851075	0.878172	0.95504504	0.9077896	0.8925108	0.9029467	0.8176923	0.844786	0.8590667	0.87267214	0.9135566	0.8046205	0.8952454	0.9324475	0.8709236	0.8361414	0.8124633	0.9748013	0.93211746	0.93397987	0.9337819	0.73567224	0.31615764	0.8967276	0.87734604	0.94398445	0.84714186
erwt_soep/noun	0.9437563	0.91181433	0.9915488	0.9294524	0.5673102	0.0	0.89831954	0.9778543	0.9230054	0.976414	0.9397171	0.9374616	0.88661295	0.98784524	0.81845254	0.90939593	0.98130274	0.9529272	0.9546738	0.9406433	0.78474486	0.99258864	0.9883366	0.9423037	0.9799556	0.9355749	0.9545382	0.9806086	0.8949627	0.9169933	0.91972846	0.8638606	0.8496522	0.99667853	0.98106194	0.9730595	0.97835547	0.9019052	0.9428582	0.9767222	0.9685286	0.9919405	0.93387604	0.9085434	0.9509488	0.88914824	0.9321088	0.5507624	0.9638272	0.8402592	0.9875723	0.9135332	0.8804542	0.9178681	0.9779763	0.94781256	0.95314085	0.9060543	0.38837528	0.90847653	0.98419434	0.97866386	0.8847121	0.89663446	0.8673835	0.946951	0.87235093	0.96145076	0.99902344	0.9503939	0.80354893	0.9442672	0.7727407	0.87589705	0.9504746	0.96371704	0.8785485	0.98934996	0.9262336	0.79025275	0.9767786	0.9678328	0.916412	0.92848724	0.87548757	0.80691475	0.91964173	0.68417287	0.90928286	0.40187532	0.94847775	0.9410462	0.94771785	0.8297446	0.97580034	0.70393616	0.89759856	0.7828334	0.9733135	0.9167439	0.89279765	0.8615849	0.98917615	0.956199	0.9113718	0.8685861	0.9349886	0.89009064	0.9566461	0.9359767	0.933003	0.385351	0.6028686	0.9329228	0.8139728	0.9750068	0.97050035	0.9357989	0.9382481	0.9388444	0.9777193	0.91178095	0.9722031	0.95688415	0.96015406	0.90377295	0.90970784	0.88407767	0.90244067	0.7618097	0.97933793	0.8025173	0.9814014	0.97748446	0.9795318	0.9492534	0.92959315	0.89271826	0.9819706	0.94549584	0.9910506	0.9688608	0.8491362	0.96348083	0.9954168	0.89268154	0.894999	0.9233019	0.9452192	0.91305214	0.86326873	0.9788225	0.9886607	0.95181346	0.96290684	0.989214	0.95286864	0.67841923	0.9160353	0.98780704	0.946469	0.87789315	0.9661923	0.9644768	0.9050182	0.94368327	0.9884256	0.8348057	0.9846689	0.972832	0.99282324	0.86178577	0.92613375	0.9852097	0.9748742	0.92953	0.9477317	0.4692204	0.95952606	0.9611133	0.8507899	0.5244967	0.8407079	0.9585487	0.9360316	0.99332273	0.40459746	0.87505025	0.9336265	0.9339369	0.9092712	0.9319688	0.9437842	0.8782731	0.88189805	0.89588904	0.9510308	0.7926191	0.9598062	0.9664738	0.9587056	0.8871526	0.96441114	0.9746141	0.84044266	0.9672114	0.6294838	0.9693529	0.9723266	0.9554253	0.9306568	0.8404043	0.9702672	0.98095727	0.89825237	0.92503273	0.9336143	0.9298698	0.98824906	0.9816602	0.93611306	0.9584184	0.8288029	0.9584001	0.9488866	0.94465065	0.9553863	0.9173992	0.989386	0.91263175	0.9548588	0.964388	0.98322177	0.9861433	0.97302395	0.92547846	0.8233929	0.9449641	0.8565308	0.8181467	0.92777586	0.9697271	0.9386995	0.9667696	0.9517319	0.90341836	0.9031554	0.92483073	0.88512343	0.90269995	0.9044013	0.9962848	0.8661599	0.9355907	0.95843506	0.95258385	0.9691343	0.94008553	0.99624926	0.9636701	0.89700717	0.96309566	0.76599044	0.76633346	0.9649507	0.9363711	0.9761589	0.8662977
figureer/verb	0.82696813	0.80073166	0.8762771	0.88209313	0.8123101	0.89831954	0.0	0.93050194	0.76336896	0.84262127	0.91878337	0.8779893	0.88110924	0.6814772	0.87762785	0.87504184	0.942239	0.77263933	0.922419	0.8657237	0.79019654	0.84721154	0.93709093	0.81229055	0.86077183	0.7883767	0.8266887	0.8938988	0.8235245	0.88432	0.76515454	0.82255316	0.8432485	0.843886	0.880672	0.90864885	0.8552467	0.88956624	0.87118757	0.7989159	0.8469674	0.9725053	0.87744653	0.87576574	0.8781623	0.9479084	0.8022206	0.8887483	0.88491094	0.86899805	0.7725062	0.8884934	0.570467	0.84148705	0.9049667	0.8644477	0.83437717	0.80803347	0.75168025	0.8832654	0.9058661	0.8590704	0.90390706	0.7611148	0.81448185	0.77044266	0.89826244	0.89924127	0.93668795	0.7526141	0.80095637	0.94826525	0.90374815	0.8501635	0.8052105	0.8670253	0.9147331	0.803751	0.8699484	0.80940837	0.8229997	0.8457743	0.89213455	0.7824015	0.8968349	0.8116671	0.674158	0.852464	0.8096266	0.79899573	0.7070538	0.75468415	0.8819043	0.77293867	0.86349356	0.81955916	0.86600304	0.8368817	0.9890168	0.9370813	0.8692181	0.7964999	0.96011305	0.77128375	0.8340857	0.85031676	0.8181661	0.81400776	0.84728277	0.92950773	0.8801852	0.809476	0.8630148	0.8102228	0.9531603	0.9525581	0.8490001	0.88795525	0.8433242	0.86510324	0.85893077	0.8791305	0.88243294	0.81167245	0.79749143	0.86615205	0.9419716	0.84280384	0.88667625	0.75145644	0.8611573	0.87523425	0.92375445	0.8634777	0.88232017	0.85968673	0.7353458	0.9300768	0.79060555	0.84644496	0.9312813	0.90077406	0.8648409	0.87403274	0.86999255	0.839635	0.8244539	0.92052245	0.877437	0.90049803	0.7811958	0.848799	0.90780187	0.94098836	0.78076005	0.9454769	0.88998	0.9218098	0.8691533	0.82075083	0.7876595	0.8036454	0.8936334	0.75085825	0.9145949	0.82021797	0.8246983	0.8948417	0.9045055	0.829473	0.84450966	0.87584037	0.9174131	0.944709	0.843623	0.84462357	0.8409269	0.84842	0.8663695	0.8653474	0.8494541	0.74420357	0.92260444	0.7754826	0.9061056	0.7579762	0.82334715	0.8408198	0.91478246	0.8140857	0.8960588	0.90160286	0.7972172	0.8360311	0.82416683	0.84878516	0.91320825	0.80896485	0.7551341	0.86623037	0.7494513	0.83219683	0.9115485	0.80606097	0.806378	0.7958989	0.8338327	0.84015936	0.90458006	0.8373921	0.8513663	0.8382021	0.7913481	0.85748684	0.8715223	0.83939636	0.7668407	0.87559247	0.89896846	0.9155178	0.8479894	0.8107656	0.82021254	0.89204836	0.7683586	0.83399224	0.7355368	0.71923316	0.86852515	0.89403003	0.93418	0.8701978	0.7623933	0.7917317	0.82781595	0.9098348	0.82705474	0.8160739	0.8095188	0.83288294	0.80079556	0.84502816	0.9295657	0.9566088	0.9269521	0.9194051	0.6889585	0.94748455	0.81852907	0.855555	0.92758447	0.94773483	0.9457103	0.74045324	0.91744065	0.912808	0.91698456	0.8898856	0.95992374	0.8859784	0.9578625	0.84382236	0.6693989	0.7782619	0.9014005	0.78976256	0.87213415	0.8591301
