	0-3/num	1ste/num	4/noun	Aalsterse/adj	Australisch/adj	Bad/name	Bayer/name	Ben/name	Brabants/adj	Brits/adj	Castro/name	Chaplin/name	Clarke/name	Easy/name	Engelstalig/adj	Euro2000/name	Europees/adj	Gerets/name	Gerrit/name	Grim/name	Het/name	Hoet/name	Hongaar/noun	Istanboel/name	Komrij/name	Leverkusen/name	Matthau/name	Mendoza/name	Moët/name	Nederland/name	Nederlandstalig/adj	Noorderlicht/name	Osama/name	PROV/name	Pavel/name	Philip/name	Real/name	Romein/noun	The/name	Tolstoj/name	Volkswagen/name	Vrij/name	Willie/name	aan/adj	aan/fixed	aan/part	aan/prep	aanbidder/noun	aangepast/adj	aantal/noun	abstract/adj	accent/noun	advertentie/noun	affiche/noun	al/adv	al/comp	algemeen/noun	alle/det	alleen/adj	alleen/adv	allegorische/adj	alles/noun	als/comp	als/prep	als/vg	altijd/adv	alweer/adv	amper/adv	and/noun	ander/adj	anderzijds/adv	angst/prep	animatiefilm/noun	artiest/noun	aspect/noun	auteur/noun	auto_wrak/noun	avond/noun	bedreig/verb	beeld/noun	beetje/noun	begin/verb	belangstelling/noun	belediging/noun	belicht/adj	ben/verb	ben_om/verb	ben_uit/verb	benaming/noun	bepaal/verb	bepaald/adj	beperkt/adj	bespot/verb	besta/verb	betekenis/noun	bevat/verb	bewindsman/noun	bezie/verb	bezoeker/noun	bij/prep	bijtend/adj	bijzonder/adj	bladzij/noun	blijf_achter/verb	boek/noun	bom_vol/adj	boodschap/noun	bouw/verb	bouw_op/verb	bovendien/adv	brief/noun	buis/noun	buitenlands/adj	centraal/adj	christen-democraat/noun	cliché/noun	clip/noun	club/noun	collega/noun	combinatie/noun	combineer/verb	conventie/noun	cool/adj	creëer/verb	criticus/noun	cynicus/noun	daarmee/pp	daarvoor/pp	dag/noun	daglicht/noun	dan/adv	dat/comp	dat/pron	de/det	debat/noun	decor/noun	deel/noun	dergelijk/adj	dertig/num	detective/noun	deze/det	diagonaal/adj	die/det	die/pron	dien_in/verb	dikwijls/adj	discriminatie/noun	discrimineer/verb	dit/det	door/prep	draag_uit/verb	drama/noun	drie/num	drijf/verb	duidelijk/adj	duo/noun	dusverre/adv	dwaal_rond/verb	dynamiek/noun	echt/adj	een/det	eentje/pron	eenzaam/adj	eerder/adj	einde/noun	eindeloos/adj	en/comp	en/tag	en/vg	enig/det	entourage/noun	er/adv	ere_plaats/noun	ernst/noun	ervan/pp	ervaring/noun	even/adj	feit/noun	fel/adj	film/noun	financieel/adj	flankeer/verb	flink/adj	flyers/noun	folder/noun	frustratie/noun	ga/verb	gebruik/part	gebruik/verb	gedempt/adj	geef/verb	geen/det	geest/noun	gehard/adj	gekleurd/adj	geluid_effect/noun	gelukkig/adj	geneigd/adj	geplaatst/adj	getal/noun	gevoel/noun	gewaarwording/noun	geweigerd/adj	gezien/adj	gisteren/adv	gitaar/noun	goed/adj	goed/part	goedmoedig/adj	groet/verb	groot/adj	groot_macht/noun	haal/verb	halfnaakt/adj	hals/noun	hamer/verb	hang/adj	hang/verb	hang_op/verb	hard/adj	heb/verb	heb_op/verb	heel/adv	heilig/adj	hel/verb	helder/adj	hem/pron	hemellichaam/noun	het/det	hier/adv	high_tech/adj	hij/pron	hilarisch/adj	hoewel/comp	honderden/noun	honger/noun	hoogdravend/adj	hoon/noun	hoor/verb	houd/verb	humor/noun	hun/det	iedereen/pron	ik/pron	immer/adv	in/fixed	in/part	in/prep	incluis/prep	indruk/noun	industrieel/adj	ineens/adv	ingebouwd/adj	ingehouden/adj	introduceer/verb	inventief/adj	investeer/verb	ironie/noun	ironisch/adj	jaag/verb	jaar/noun	jazz/noun	je/pron	kaars/noun	kabelaar/noun	kan/verb	kans/noun	kant_DIM/noun	keel/noun	keer/noun	ken/verb	kijk_aan/verb	kijk_terug/verb	kinderachtig/adj	klein/adj	kleurrijk/adj	kom/verb	kom_over/verb	kom_terecht/verb	kom_voor/verb	koop/verb	krachtig/adj	kraker/noun	krijg/verb	kwaad/adj	laat/verb	laat_los/verb	lamp/noun	lawaaierig/adj	leef/verb	leerling/noun	lees/verb	leg_in/verb	leg_weg/verb	leger/noun	letter_DIM/noun	letterlijk/adj	licht/adj	licht/noun	licht/prefix	licht_show/noun	lift/noun	lijk/verb	linker_oog/noun	loop/verb	loper/noun	lucht/noun	maak/verb	maak_gebruik/verb	maar/comp	maar/vg	macho/noun	mag/verb	man/noun	manier/noun	mea/noun	mengeling/noun	mengsel/noun	mens/noun	merk_op/verb	met/prep	middenin/prep	mijd/verb	mikpunt/noun	mild/adj	miljoen/noun	minachting/noun	moet/verb	moet_in/verb	moment/noun	montage/noun	mooi/adj	moraal/noun	morgen/adv	multicultureel/adj	na/prep	naar/prep	naast/prep	nationaal/adj	nauwelijks/adv	neem_over/verb	neig/verb	niemand/pron	niet/adv	niet_commercieel/adj	niets/noun	noem/verb	nog/adv	nostalgie/noun	nu/adv	och/tag	of/vg	offer_feest/noun	om/comp	om/part	omdat/comp	omgeving/noun	onafhankelijkheid/noun	onbedaarlijk/adj	ondanks/prep	onder/prep	onderga/verb	onderhoud/verb	ondersteun/verb	onderwerp/noun	onderwijs_beleid/noun	onderzoeker/noun	ongelovig/adj	ongenaakbaar/adj	ongestraft/adj	ongetwijfeld/adv	onmiddellijk/adj	ontlok/verb	ontsnap/verb	ontsta/verb	oog/noun	oog_klep/noun	ook/adv	op/part	op/prep	oppositie/noun	optimisme/noun	opvallend/adj	over/part	over/prep	overdrijf/verb	overspoel/verb	paar/noun	paneel/noun	partij/noun	partij_voorzitter/noun	paus/noun	per/prep	plaats/noun	plafond/noun	podium/noun	politicus/noun	politiek/adj	populair/adj	pose/noun	positie/noun	precies/adv	prent/noun	priem/verb	prins/noun	productie_huis/noun	proef/verb	prognose/noun	promoot/verb	publiek/adj	raciaal/adj	racistisch/adj	radio/noun	ragfijn/adj	reactie/noun	recensie/noun	reclame/noun	reclame_blok/noun	reeks/noun	richt/verb	ronde/noun	rondleiding/noun	rood/adj	samenleving/noun	schakel_over/verb	schemer_door/verb	schets/verb	school/noun	schrijven/noun	schrijver/noun	seizoen/noun	serieus/adj	sla_gade/verb	slechts/adv	sluit/verb	sober/adj	speel_af/verb	speel_toneel/verb	spreek_in/verb	sprookje/noun	sta/verb	steek/noun	steevast/adj	stel/verb	stel_op/verb	stelling/noun	stem/noun	stijg/verb	storend/adj	studio/noun	subtiel/adj	subversief/adj	suggestief/adj	surrealistisch/adj	symboliek/noun	tafel/noun	tafereel/noun	te/comp	tegen/prep	tekst/noun	televisie/noun	televisie_omroep/noun	ten/fixed	terecht/part	terloops/adj	terug/part	terwijl/comp	tevredenheid/noun	toch/adv	toen/comp	tot/adv	tot/comp	tot/prep	treed_op/verb	tussen/prep	tv/noun	tweede/num	uit/adj	uit/part	uit/prep	vaak/adj	vaardig_uit/verb	val/verb	van/prep	vanavond/adv	varieer/verb	vee_handelaar/noun	veel/adj	veel/det	ver/adj	verander/verb	verblind/adj	verdwijn/verb	vergelijking/prep	verholen/adj	verkleed/adj	verlangen/noun	vermits/comp	veroorzaak/verb	verover/verb	vertel/verb	verwondering/noun	verzameling/noun	via/prep	vier/num	vierkant/adj	vind/verb	vind_goed/verb	vleugel/noun	voeg_toe/verb	voer_op/verb	vol/adj	vol/prep	volgens/prep	voor/adj	voor/prep	vooral/adv	voordat/comp	vooroordeel/noun	voorwerp/noun	vormgeving/noun	vraag/verb	vrolijk/adj	vrouw/noun	waar/noun	waarbij/pp	waarin/pp	waarmee/pp	waarop/pp	waarschuw/verb	waaruit/pp	waarvoor/pp	want/vg	wapen/noun	warm/adj	wat/det	water/noun	we/pron	web_site/noun	wedstrijd/noun	week/noun	weer/adv	weet/verb	weiger/verb	wel/adv	welk/det	wereld/noun	wereld_pers/noun	wereld_top/noun	werk/verb	wijsheid/noun	wil/verb	win/verb	wisselend/adj	wonder/noun	word/verb	zal/verb	ze/pron	zeg/verb	zelf/adv	zelfs/adv	zelfs/tag	zend_uit/verb	zet_neer/verb	zich/pron	zichzelf/pron	zie/verb	zijkant/noun	zijn/det	zing/verb	zit/verb	zo/adv	zoals/comp	zoek_tocht/noun	zolang/adv	zonder/comp	zorg/verb	zoveel/det	zowel/vg	zulk/det	zweem/noun	zweer/verb	één/num	één/pron
0-3/num	0.0	0.67602444	0.74661446	0.9287391	0.9029352	0.8901546	0.5105065	0.7996028	0.85537344	0.9390154	0.91802084	0.81475025	0.9481214	0.9877548	0.9821573	0.90327495	0.9258154	0.7824087	0.9488479	0.92766935	0.9686692	0.91125464	0.8380147	0.7852614	0.9837634	0.5349481	0.98847705	0.62401414	0.9851634	0.9627597	0.95882404	0.97670686	0.95660084	0.5716945	0.7737524	0.9379432	0.47141457	0.92523503	0.9126332	0.998046	0.92356515	0.91747445	0.9857934	0.9680241	0.9860819	0.88618845	0.9777039	0.9927613	0.9611214	0.9437919	0.9863453	0.9361377	0.95740604	0.9515021	0.9405061	0.9118417	0.96637374	0.928064	0.9781311	0.9323584	0.9835857	0.9340875	0.93504083	0.9272288	0.8799158	0.9470051	0.84933317	0.84704494	0.99007857	0.9826915	0.9594844	0.96673805	0.9677307	0.9886384	0.9750653	0.9638424	0.9227974	0.92705196	0.96592355	0.93162465	0.92182493	0.9375954	0.9107507	0.9441017	0.98600465	0.9601128	0.956279	0.9418423	0.91758233	0.97475266	0.9496245	0.9652919	0.9842458	0.97009104	0.9626188	0.9776322	0.9752291	0.9913325	0.8427462	0.8304588	0.964131	0.99068046	0.8948568	0.9494815	0.9731355	0.9600531	0.9579425	0.98893744	0.9567264	0.8970116	0.9765956	0.91677314	0.9275436	0.9374918	0.94165933	0.93579346	0.9662596	0.71408236	0.84907484	0.93048275	0.93639535	0.9221081	0.9843509	0.94154096	0.92365396	0.98465484	0.88928354	0.93969125	0.93241847	0.962279	0.94891495	0.95234954	0.89654565	0.89124423	0.9758975	0.93357116	0.8507433	0.94063795	0.94592047	0.9746596	0.95461994	0.89366513	0.9394741	0.91363394	0.91525304	0.9044538	0.92485726	0.9682064	0.95926017	0.92403	0.96694684	0.9698631	0.8866701	0.9621786	0.9647919	0.8529608	0.8758975	0.9192288	0.96753174	0.9665785	0.9333622	0.9299693	0.9495031	0.8882002	0.9417023	0.9788651	0.9439319	0.8966016	0.89104575	0.93752337	0.93305665	0.97899765	0.9113925	0.95774424	0.93598276	0.95238763	0.9135815	0.9301917	0.8521826	0.94253916	0.9664525	0.9902693	0.9157096	0.96496725	0.91511154	0.9368716	0.96967447	0.9794594	0.98934835	0.9722261	0.96644706	0.9640793	0.94440323	0.97831935	0.91809094	0.97993535	0.937693	0.95160115	0.725565	0.95236564	0.97478604	0.93474406	0.9507928	0.95104957	0.80954325	0.9832346	0.9438915	0.9745224	0.9223548	0.85581833	0.9756717	0.92266494	0.87805426	0.96824616	0.8782948	0.9577572	0.9852837	0.9517046	0.9727237	0.9316173	0.958343	0.9157134	0.9641406	0.96519375	0.9839251	0.9717656	0.8853676	0.978247	0.9702294	0.94310933	0.96804035	0.9101027	0.96218884	0.8979491	0.8733989	0.94475424	0.9859938	0.8760254	0.986702	0.91352713	0.96030647	0.94445246	0.9522254	0.9489141	0.9696326	0.97259307	0.9290676	0.91932034	0.94588184	0.9268129	0.9129117	0.9477735	0.9770655	0.9562237	0.9544144	0.97203046	0.9593589	0.95840573	0.90661395	0.8768377	0.9539848	0.9884495	0.94253993	0.9322911	0.97784483	0.9346482	0.850969	0.9779299	0.95758533	0.86702144	0.9719757	0.7942077	0.9341241	0.9840878	0.9597764	0.9515483	0.9449002	0.94737667	0.9733535	0.9298271	0.93894094	0.90400445	0.88362986	0.89976543	0.96966875	0.93305653	0.93280935	0.9447563	0.98260176	0.944234	0.9448454	0.9703787	0.88432556	0.9427788	0.94491076	0.98198646	0.96575224	0.8867477	0.94830847	0.9759723	0.9399891	0.93444246	0.93309635	0.936511	0.9000473	0.9153298	0.94375867	0.97019875	0.9726123	0.94174564	0.91741526	0.9240444	0.9285668	0.8484018	0.9632264	0.9725852	0.94696194	0.98435575	0.95477265	0.954757	0.87516487	0.9500321	0.9645097	0.8497667	0.9248323	0.90335107	0.887307	0.9152994	0.97308475	0.9735827	0.9143557	0.94356513	0.97072864	0.86101514	0.9752177	0.73168343	0.91522443	0.88799185	0.86383724	0.9187523	0.8797096	0.9349373	0.9550238	0.9410112	0.954662	0.9637425	0.9518787	0.9610279	0.9597865	0.95127165	0.9584745	0.95047724	0.98168343	0.9586369	0.9076294	0.9803864	0.98724854	0.9609278	0.9347171	0.8349769	0.91591704	0.8727637	0.9407986	0.9600297	0.950399	0.9776473	0.9754346	0.9112804	0.7545998	0.9448094	0.93219036	0.93462414	0.92313796	0.83488864	0.9768005	0.9301806	0.98899615	0.94643867	0.9493511	0.93649036	0.9066736	0.9343197	0.8644824	0.8956145	0.9176388	0.8829197	0.8862088	0.92509675	0.9172921	0.90675867	0.9681386	0.9531187	0.9603731	0.9192272	0.9649684	0.93007064	0.9745681	0.97954726	0.951618	0.9685266	0.8936325	0.92952687	0.9603051	0.950663	0.9319592	0.95832384	0.94711375	0.89578736	0.96770155	0.9574006	0.9599394	0.9420237	0.97990847	0.9674626	0.905429	0.9499449	0.9817486	0.9770611	0.80213284	0.96092844	0.7362009	0.916739	0.810444	0.9679301	0.9207732	0.9198037	0.9716899	0.9723398	0.9782807	0.93246526	0.73222613	0.9198074	0.89719474	0.88825494	0.92560476	0.9573084	0.98412323	0.99486053	0.97865623	0.9001494	0.9443379	0.9159979	0.901964	0.9532437	0.9437682	0.86682975	0.9268722	0.92725176	0.9577086	0.9414795	0.9441955	0.98594713	0.9651812	0.9648088	0.9211753	0.9150918	0.9398992	0.935031	0.7033365	0.9734721	0.97429186	0.99301225	0.8926123	0.95903665	0.9582679	0.90296996	0.8905601	0.93047595	0.9114686	0.8560901	0.9643783	0.96646506	0.9609316	0.9275466	0.9499845	0.97252256	0.7332938	0.9281052	0.9373301	0.95510936	0.90146625	0.9245862	0.88145053	0.9312118	0.7156553	0.95893604	0.972775	0.95342606	0.92108375	0.960987	0.9730592	0.97860783	0.90430987	0.93924505	0.91598713	0.9352214	0.9540111	0.92916965	0.95376605	0.7830781	0.9691777	0.93935156	0.92639405	0.8945945	0.8740864	0.92533934	0.9694019	0.9592824	0.9455222	0.951299	0.9479566	0.94385046	0.93585217	0.9367432	0.95959145	0.9245199	0.93928224	0.94605285	0.94743675	0.9315532	0.9799832	0.976385	0.9614065	0.8264464	0.9384151	0.9364368	0.94458705	0.9232685	0.95377064	0.9543528	0.9208777	0.9818638	0.9091202	0.9780614	0.937261	0.94614697	0.95713	0.90020615	0.941351	0.63434935	0.8948192	0.92831296	0.9746701	0.8860153	0.94603586	0.976807	0.9539781	0.890161	0.9152196	0.9905335	0.97635204	0.9606662	0.5841757	0.9468004	0.94769037	0.96015793	0.96000135	0.93079066	0.9195215	0.9501563	0.91060925	0.94810414	0.9538022	0.8588599	0.91097856	0.942021	0.96406156	0.9432007	0.89585996	0.9671213	0.9888982	0.97220576	0.9366334	0.92341566	0.9799223	0.8719343	0.87677246	0.93872845	0.8749312	0.9388247	0.9871568	0.9470847	0.91455173	0.98705834
1ste/num	0.67602444	0.0	0.81339204	0.9279035	0.9163054	0.8415576	0.92024136	0.952854	0.83892554	0.9736354	0.9983585	0.96047586	0.99310035	0.9828679	0.9441747	0.8953532	0.9388137	0.9214334	0.96590936	0.9060932	0.913697	0.95472753	0.8711798	0.9493855	0.9738249	0.8547449	0.99994487	0.88197577	0.9999803	0.99317414	0.9554873	0.9410083	0.9555074	0.30922633	0.54443014	0.9905778	0.8360386	0.9882688	0.9301677	0.99383056	0.98605007	0.96451133	0.99783593	0.98232824	0.9919743	0.9912829	0.9762872	0.9391788	0.928863	0.9581012	0.9531372	0.98739713	0.9735467	0.9518216	0.91204286	0.99154323	0.97278917	0.95696986	0.9833941	0.98588604	0.9239495	0.9957843	0.98690295	0.9553265	0.9436123	0.99270153	0.93022907	0.9246477	0.9727536	0.9204603	0.9711762	0.99592215	0.98776007	0.9635053	0.9930829	0.97590756	0.99484116	0.9811901	0.94542253	0.9850654	0.99674493	0.8244298	0.98257005	0.98567814	0.9995976	0.993664	0.9708387	0.97240686	0.98452395	0.9718499	0.9747613	0.9695206	0.9854074	0.97449875	0.9602045	0.95058894	0.9488068	0.99649674	0.9224918	0.9057536	0.9916726	0.9502316	0.9909325	0.9510383	0.97305936	0.9971092	0.9981932	0.9872981	0.9492661	0.98365635	0.9864156	0.9776732	0.9616587	0.8955474	0.9806209	0.97389513	0.97405314	0.8915988	0.9716257	0.99313855	0.94122815	0.9769602	0.992434	0.98888046	0.9988842	0.9791379	0.9790251	0.99681133	0.97714794	0.9860871	0.9852896	0.9906668	0.9901111	0.8576822	0.96509284	0.97678137	0.9433978	0.97760844	0.95487463	0.95907366	0.9015657	0.9512063	0.93529046	0.93983465	0.9971397	0.9681049	0.98463464	0.9769656	0.93321925	0.9654433	0.97431433	0.98325336	0.81734	0.95353514	0.9912708	0.889122	0.95307225	0.9582015	0.99962986	0.98585474	0.883033	0.99310106	0.9396076	0.9595997	0.71134377	0.881235	0.9965161	0.95195776	0.9741871	0.997704	0.98554265	0.9806043	0.77083814	0.99614435	0.9893718	0.97642434	0.986761	0.9774481	0.98623306	0.961539	0.9666484	0.94841945	0.9930789	0.9856226	0.95105517	0.98929614	0.9734007	0.98931193	0.9966083	0.99772173	0.9438671	0.9821131	0.9842799	0.9750985	0.9767913	0.9991433	0.9733136	0.9744196	0.76669997	0.9496987	0.9863223	0.94625485	0.95473623	0.95946366	0.9400749	0.9616653	0.91802233	0.9671355	0.9844498	0.98284614	0.9802948	0.9641921	0.87530124	0.93867195	0.9657003	0.98773116	0.988071	0.99628884	0.97739094	0.99310035	0.99051565	0.98859197	0.9840766	0.95539993	0.998417	0.9944835	0.99165124	0.9634884	0.9726214	0.99216336	0.9546178	0.97643197	0.95241505	0.9869682	0.9804867	0.990572	0.9878487	0.9740813	0.9961377	0.99151313	0.9829344	0.92307043	0.98329383	0.975208	0.99593604	0.98148066	0.9697758	0.8243445	0.99160755	0.9997687	0.9790762	0.98721975	0.9972133	0.9964274	0.9698324	0.9831841	0.9999706	0.99334264	0.97868633	0.9753922	0.98087466	0.9795245	0.9939646	0.98846674	0.98511803	0.98338753	0.93977535	0.9898233	0.9629178	0.95016444	0.9610311	0.9358435	0.9636469	0.9975268	0.973558	0.97105175	0.9830879	0.96668327	0.9458988	0.9770739	0.9913149	0.98816675	0.9850623	0.91750073	0.9961326	0.9949053	0.9708003	0.9863821	0.9788502	0.9847315	0.90668094	0.99701077	0.9762157	0.89163196	0.97075254	0.97356266	0.9770995	0.9897761	0.99728286	0.99510086	0.9968448	0.9661096	0.989218	0.9896646	0.9216234	0.95117974	0.9985618	0.9788668	0.9905037	0.9991526	0.98384243	0.967011	0.9720023	0.7776284	0.9946434	0.9945632	0.9933983	0.99837995	0.99923295	0.9854683	0.952899	0.98253775	0.98955154	0.9765485	0.98769855	0.9952243	0.9826658	0.97669464	0.9502215	0.9934018	0.9982579	0.9142251	0.9803587	0.86347324	0.98446214	0.7249056	0.868387	0.9215151	0.69501615	0.9849164	0.9674312	0.96779346	0.9993537	1.0	0.9693428	0.98266935	0.99176645	0.9693592	0.994857	0.9894903	0.95840365	0.9671738	0.96096706	0.9796119	0.9788849	0.9835043	0.9650994	0.9717982	0.986413	0.92186666	0.9795696	0.93775964	0.983766	0.9615517	0.9774987	0.97609746	0.9796081	0.9881878	0.8373204	0.9803131	0.96498173	0.9705109	0.9720233	0.8698503	0.9922045	0.99586916	0.9975558	0.98873067	0.9802198	0.9104393	0.9938481	0.9912845	0.9519117	0.9565212	0.9535859	0.9769416	0.9994804	0.94445944	0.94006544	0.9493088	0.95101213	0.9974845	0.939886	0.8273351	0.98648536	0.9792002	0.9804018	0.9897404	0.9664898	0.9719891	0.94686013	0.9863212	0.9631407	0.9879188	0.98201877	0.98866343	0.91433764	0.85148054	0.98379177	0.9890808	0.9348384	0.97665274	0.9804644	0.973648	0.99379665	0.99754006	0.97417164	0.96113706	0.6282191	0.9749701	0.56235874	0.9003583	0.9803549	0.9915832	0.95713556	0.9966574	0.9695829	0.9482485	0.9935277	0.9830241	0.8015673	0.988144	0.94178855	0.9363502	0.9888353	0.9778728	0.96638083	0.98156095	0.969604	0.9858766	0.97773576	0.96798134	0.951223	0.9643044	0.98048884	0.9959499	0.9795442	0.98058414	0.98053044	0.9725575	0.99095476	0.98982453	0.9862074	0.9759627	0.990782	0.99135786	0.9813341	0.9884524	0.87869644	0.9866181	0.9734665	0.93772024	0.93719894	0.94022477	0.97067404	0.97607166	0.9717877	0.9789045	0.9855633	0.9524497	0.96021056	0.9747884	0.970327	0.97549343	0.95619863	0.9787732	0.4625191	0.96852714	0.95607424	0.9282568	0.97692716	0.93959606	0.9845511	0.9186572	0.9062975	0.9844704	0.9848246	0.98694354	0.9816193	0.869204	0.99496806	0.9694966	0.9738684	0.94903153	0.9759943	0.94826484	0.9672642	0.8667662	0.996624	0.83741504	0.96591395	0.9886176	0.9670796	0.9908296	0.80859625	0.9950802	0.9745606	0.9889215	0.9904078	0.9690132	0.9625414	0.9586166	0.9904485	0.9759336	0.9571636	0.88536817	0.9790139	0.9964623	0.97560436	0.94995636	0.9990038	0.97246325	0.9832549	0.75874746	0.99603206	0.92398304	0.9331395	0.9717992	0.9814173	0.9801305	0.9565326	0.9618938	0.9865245	0.97295994	0.99506414	0.9803641	0.99099076	0.9576285	0.9879929	0.72065544	0.98932904	0.9759785	0.99804914	0.96387386	0.99397886	0.97640234	0.98974794	0.9965616	0.958992	0.9764911	0.96798825	0.98586893	0.66220284	0.9338523	0.9985135	0.98956144	0.9844887	0.9903182	0.98923826	0.9856462	0.97079235	0.9952479	0.91828	0.8589043	0.98878074	0.980707	0.9902509	0.99133295	0.9169843	0.9928345	0.9798531	0.99864584	0.98358905	0.860416	0.98792666	0.9905249	0.9708668	0.9813656	0.9385198	0.9872774	0.99815524	0.9893998	0.8710865	0.9776501
