	&/name	1ste/num	2de/num	3de/num	8/noun	Aalsterse/adj	Australisch/adj	Brabants/adj	Brits/adj	Bush/name	Castro/name	Champion/name	Clarke/name	Engelstalig/adj	Euro2000/name	Europees/adj	Gerets/name	Grim/name	India/name	Istanboel/name	Jet/name	Komrij/name	Matthau/name	Mendoza/name	Moët/name	Nederland/name	Nederlandstalig/adj	Osama/name	PROV/name	Real/name	Romein/noun	Siza/name	Tolstoj/name	Van/name	Walter/name	Will/name	aan/adj	aan/part	aan/prep	aangepast/adj	aantal/noun	actualiteit_programma/noun	advertentie/noun	affiche/noun	afstandelijkheid/noun	al/adv	alle/det	alleen/adj	alleen/adv	allereerste/num	alles/noun	als/comp	als/prep	altijd/adv	alweer/adv	ander/adj	angst/prep	aspect/noun	auteur/noun	auto_wrak/noun	avond/noun	bedoeling/noun	beetje/noun	begin/verb	bekendheid/noun	belediging/noun	ben/verb	bepaal/verb	beperkt/adj	bezie/verb	bezoeker/noun	bezorgd/adj	bied/verb	bij/prep	bijtend/adj	binnen/adv	blauw/adj	bom_vol/adj	bouw_op/verb	buis/noun	buitenlands/adj	centraal/adj	cliché/noun	collega/noun	combineer/verb	cool/adj	creëer/verb	daarmee/pp	dan/adv	dan/comp	dan/comparative	dat/comp	dat/pron	de/det	debat/noun	deel/noun	dergelijk/adj	dertig/num	detective/noun	deze/det	diagonaal/adj	die/det	die/pron	diegene/pron	dien_in/verb	discriminatie/noun	dit/det	door/prep	doordrenkt/adj	draag_uit/verb	drama/noun	drie/num	drijf/verb	drijf_op/verb	duo/noun	dusverre/adv	echt/adj	een/det	eentje/pron	eenzaam/adj	eerder/adj	eeuwig/adj	eindeloos/adj	en/vg	enig/det	er/adv	er/noun	ere_plaats/noun	ernst/noun	even/adj	feit/noun	fel/adj	fiets/verb	film/noun	flankeer/verb	flink/adj	flyers/noun	ga/verb	gebruik/part	gebruik/verb	geef/verb	geen/det	geest/noun	gehard/adj	gekleurd/adj	geneigd/adj	geplaatst/adj	gesluierd/adj	getal/noun	geweigerd/adj	goedmoedig/adj	groot/adj	groot_macht/noun	haar/det	halfnaakt/adj	hang/adj	hang/verb	hang_op/verb	heb/verb	heb_op/verb	heel/adv	heilig/adj	helder/adj	hem/pron	het/det	hij/pron	hilarisch/adj	honderden/noun	hoogdravend/adj	hoon/noun	hoor/verb	houd/verb	humor/noun	hun/det	ik/pron	in/prep	industrieel/adj	ingebouwd/adj	ingehouden/adj	introduceer/verb	inventief/adj	investeer/verb	ironie/noun	jaar/noun	je/pron	jezelf/pron	kaars/noun	kan/verb	kans/noun	kant_DIM/noun	keel/noun	keer/noun	kerk/noun	kijker/noun	kinderachtig/adj	klein/adj	kleurrijk/adj	kom_over/verb	komedie/noun	koop/verb	krachtig/adj	krijg/verb	kwaad/adj	laat/verb	lawaaierig/adj	leg_in/verb	letter_DIM/noun	licht/adj	licht/noun	licht/prefix	linker_oog/noun	loop/verb	maak/verb	maar/comp	maar/vg	macho/noun	man/noun	mannelijk/adj	mengeling/noun	mens/noun	menselijk/adj	met/prep	mijn/det	mikpunt/noun	mild/adj	minachting/noun	moet_in/verb	monarchie/noun	monster/noun	montage/noun	mooi/adj	multicultureel/adj	na/prep	naar/prep	naast/prep	nauwelijks/adv	niemand/pron	niet/adv	niet_commercieel/adj	niets/noun	nog/adv	nu/adv	of/vg	om/comp	omdat/comp	omgeving/noun	omstreden/adj	onbedaarlijk/adj	ondanks/prep	onder/prep	ondergraaf/verb	ondervrager/noun	onderwerp/noun	ongestraft/adj	ontlok/verb	oog/noun	oog_klep/noun	ook/adv	op/part	op/prep	oud/adj	over/prep	overdrijf/verb	overspoel/verb	partij/noun	paus/noun	per/prep	plaats/noun	plafond/noun	podium/noun	politiek/adj	populair/adj	precies/adv	prent/noun	priem/verb	probleem/noun	prognose/noun	publiek/adj	raciaal/adj	radio/noun	ragfijn/adj	ranzig/adj	reclame/noun	reeks/noun	respons/noun	richt/verb	ronde/noun	rondleiding/noun	rood/adj	schemer_door/verb	schrijven/noun	schrijver/noun	seizoen/noun	sla_gade/verb	slaag/verb	slechts/adv	smeul/adj	socialistisch/adj	speel_af/verb	speel_toneel/verb	spreek_in/verb	sta/verb	sta_los/adj	steevast/adj	stel_op/verb	stem/noun	storend/adj	studio/noun	suggestief/adj	surrealistisch/adj	symboliek/noun	taak/noun	tafereel/noun	te/comp	tegelijkertijd/adj	tegen/prep	tekst/noun	televisie/noun	televisie_omroep/noun	ten/fixed	terecht/part	terloops/adj	terug/part	tijd/noun	tot/adv	tot/prep	treed_op/verb	tv/noun	twee/num	tweede/num	uit/adj	uit/part	uit/prep	understatement/noun	vaak/adj	val/verb	van/prep	vanavond/adv	varieer/verb	vee_handelaar/noun	veel/adj	veel/det	verander/verb	verblind/adj	verdwijn/verb	verholen/adj	vertolkt/adj	verwondering/noun	vier/num	vind_goed/verb	vleugel/noun	vloer/noun	voeg_toe/verb	vol/adj	vol/prep	volgens/prep	voor/prep	voordat/comp	vooroordeel/noun	voorwerp/noun	vrolijk/adj	vrouw/noun	vuur/noun	waarin/pp	waarmee/pp	waarschuw/verb	waarvoor/pp	wapen/noun	wat/det	water/noun	we/pron	wedstrijd/noun	weer/adv	weerszijden/noun	weiger/verb	wel/adv	welbewust/adj	welk/det	wereld/noun	wereld_pers/noun	wereld_top/noun	werk/verb	wijsheid/noun	wil/noun	wil/verb	win/verb	word/verb	zal/verb	ze/pron	zeker/adj	zelf/adv	zelfportret/noun	zend_uit/verb	zich/pron	zicht/noun	zichzelf/pron	zijn/det	zit/verb	zo/adj	zo/adv	zoals/comp	zoek_tocht/noun	zonder/prep	zulk/det	zweem/noun	één/num	één/pron
&/name	0.0	0.94093376	0.9419041	0.9377811	0.9150395	0.88175875	0.8156673	0.8939406	0.665364	0.9416511	0.935566	0.86709845	0.87097996	0.7590458	0.9308558	0.85707307	0.93875444	0.95878553	0.9476746	0.94674736	0.8784313	0.871184	0.91352314	0.9620908	0.8728973	0.85410476	0.7789546	0.95124954	0.9840693	0.8792658	0.93824786	0.91769445	0.92932314	0.8846998	0.80045146	0.7821147	0.96213955	0.94588786	0.9470048	0.89453554	0.89184207	0.8403716	0.81691474	0.83714247	0.9661236	0.93673575	0.8901002	0.9451425	0.9468249	0.81599355	0.9540482	0.962138	0.8295465	0.96793866	0.90191686	0.8870633	0.939652	0.92353964	0.76693195	0.9571362	0.867862	0.9321451	0.9634879	0.9333142	0.8481797	0.96523136	0.93528026	0.93848205	0.94202787	0.9311254	0.9415618	0.9325851	0.9096397	0.856096	0.92669195	0.95120037	0.952457	0.9083396	0.90063685	0.92365605	0.7871921	0.8777279	0.9347297	0.8835648	0.8820884	0.8745489	0.8961483	0.90538484	0.96863407	0.88314676	0.9471609	0.96404004	0.7878669	0.846799	0.94931054	0.9160543	0.91783047	0.8973425	0.84117866	0.8238325	0.96780586	0.92856777	0.8474592	0.9282776	0.91547203	0.96975106	0.8859445	0.8526508	0.9518666	0.91734445	0.9020412	0.91552514	0.9303202	0.9227008	0.83474207	0.9361933	0.9469453	0.84755516	0.9187516	0.9448323	0.8334033	0.9375349	0.9189521	0.84465003	0.95959455	0.95802873	0.9823854	0.9514551	0.94560623	0.9680102	0.976335	0.9596047	0.9587101	0.8115827	0.9238	0.93832177	0.91217935	0.9267645	0.9363364	0.9432733	0.94356656	0.96333665	0.9542262	0.95168865	0.91204727	0.930574	0.93329674	0.96229887	0.9376542	0.9276707	0.95466834	0.86355585	0.9194833	0.8822136	0.9665936	0.9565592	0.93166935	0.91236395	0.906546	0.9298172	0.95976985	0.9644973	0.92942244	0.955573	0.85183674	0.9354096	0.8448007	0.92396545	0.94369936	0.9589113	0.9228549	0.96659243	0.8946141	0.898797	0.9795429	0.8514086	0.8032607	0.9345001	0.9395299	0.8105562	0.8653634	0.89533377	0.9316734	0.9194859	0.960137	0.96360475	0.9572242	0.95138735	0.9892471	0.92951995	0.9708947	0.9517755	0.9548713	0.9024734	0.92206997	0.87695885	0.8701818	0.94507426	0.8668035	0.8152503	0.93421423	0.9468438	0.9756561	0.9196563	0.9432976	0.9498631	0.9350491	0.94512045	0.9646209	0.9414068	0.98967886	0.9693401	0.91200376	0.9795158	0.9611374	0.9351205	0.9770866	0.906593	0.891575	0.97690386	0.9525712	0.880149	0.9462441	0.9545425	0.9586117	0.9477484	0.9429202	0.9338691	0.9130274	0.88645095	0.9121832	0.89637667	0.94343615	0.94428766	0.87186384	0.9485885	0.98524326	0.98286057	0.87801075	0.98364425	0.98090786	0.9205531	0.879248	0.9376655	0.9417388	0.96577775	0.85448885	0.96403915	0.9639238	0.9104894	0.94598037	0.9323294	0.88927025	0.95316166	0.93972117	0.9865105	0.9742623	0.89843595	0.9507118	0.9255392	0.91557354	0.91006947	0.9290401	0.8909864	0.94325745	0.95032316	0.93581027	0.97604495	0.94450736	0.87224877	0.9323946	0.74862623	0.9408431	0.85773104	0.9663766	0.9798881	0.8774516	0.9185997	0.9534094	0.837018	0.93829185	0.9183762	0.86039895	0.7993426	0.92281175	0.8875585	0.9686877	0.8764755	0.96104854	0.91035426	0.9043549	0.8062949	0.9485171	0.94879234	0.9353892	0.95696723	0.97998387	0.9198026	0.8999386	0.95924443	0.88511306	0.9233137	0.94713366	0.8696306	0.90779454	0.9544193	0.9490249	0.7624716	0.9312341	0.8812785	0.9445423	0.92364115	0.9233359	0.9212269	0.8665489	0.9561213	0.892715	0.85243374	0.87101156	0.9547267	0.9282586	0.90702546	0.97780603	0.9809091	0.9200614	0.93498856	0.8403774	0.8774621	0.9051403	0.9304522	0.9198638	0.9362769	0.8745361	0.9136874	0.9275018	0.9698826	0.80144733	0.823231	0.88457865	0.9685525	0.96436626	0.94172907	0.9706763	0.9680681	0.9297711	0.95631325	0.8991391	0.9372439	0.9232441	0.92259616	0.9283969	0.9426025	0.92265624	0.9661687	0.8893503	0.8264783	0.91160697	0.9258243	0.9517926	0.9246754	0.88251024	0.9615748	0.984354	0.8146695	0.84961015	0.9070661	0.85025597	0.9655566	0.95646334	0.9863233	0.9659544	0.96783483	0.9529717	0.9507789	0.9283849	0.9795443	0.9419622	0.89799803	0.90874946	0.94379574	0.9349329	0.88908607	0.9364342	0.9726175	0.9057926	0.9385602	0.9214144	0.9346754	0.9455352	0.9866247	0.899867	0.9114348	0.84753513	0.95855683	0.960165	0.94606036	0.8827597	0.9717213	0.9612798	0.9499244	0.8475081	0.9088226	0.9576891	0.9217301	0.958369	0.90946054	0.8213937
1ste/num	0.94093376	0.0	0.23964775	0.30351573	0.84899837	0.9191895	0.870699	0.78489643	0.9411797	0.95456696	0.9450324	0.8974074	0.8935211	0.9342858	0.8663037	0.88155097	0.9122756	0.92526126	0.9422777	0.8994024	0.9181261	0.9459501	0.9628595	0.9152537	0.9535699	0.9308337	0.939092	0.9657952	0.75374883	0.82259923	0.9346812	0.9465268	0.9483212	0.9101344	0.92310554	0.940675	0.95328397	0.9594034	0.9589191	0.91396344	0.9383872	0.93856597	0.950651	0.9167798	0.9628798	0.93138736	0.9179418	0.970374	0.9484112	0.79450876	0.9569668	0.9652299	0.9335382	0.9605198	0.8831692	0.9426477	0.965899	0.95485204	0.94170254	0.95383054	0.94421655	0.9607409	0.9601542	0.8862444	0.94894505	0.9538562	0.97018415	0.8922533	0.9443239	0.9354342	0.9287624	0.9612917	0.9385083	0.8952983	0.94155383	0.9187459	0.93912774	0.92821026	0.95090055	0.91971827	0.95571893	0.9399047	0.95573765	0.9775827	0.8958095	0.9372918	0.945534	0.9357714	0.9687079	0.92778975	0.93477046	0.9890881	0.9490912	0.80732906	0.9670568	0.9626012	0.9514974	0.8931441	0.95184803	0.88425136	0.9119766	0.9100643	0.936916	0.9341603	0.9419423	0.9587341	0.944391	0.93755156	0.959768	0.95559585	0.9577768	0.7968364	0.9221449	0.9132091	0.8647361	0.928658	0.96389	0.88934636	0.91206306	0.9414363	0.9513835	0.94607764	0.9186121	0.9145082	0.95908993	0.96853924	0.99291396	0.7923034	0.9454267	0.9657549	0.97561604	0.95063215	0.84271	0.9550178	0.9078108	0.9451476	0.9578603	0.95388687	0.9600439	0.9620792	0.95935535	0.954108	0.9631039	0.9230592	0.9200581	0.94502485	0.81421095	0.95252794	0.92059076	0.92087287	0.9647713	0.9483545	0.91322815	0.92209285	0.9451718	0.93242615	0.9367388	0.9301814	0.9631034	0.92362064	0.9708888	0.95246005	0.9570596	0.9660984	0.92950606	0.9438525	0.9280857	0.93864965	0.96286684	0.9309806	0.9695724	0.94103193	0.96198785	0.93453866	0.9632901	0.80964947	0.9268763	0.9445799	0.95023763	0.91663873	0.95614517	0.96743405	0.9395623	0.9320655	0.97317654	0.9633454	0.9269638	0.9520805	0.9262415	0.95459676	0.9647217	0.9082029	0.95771664	0.9569514	0.96872866	0.942366	0.9358455	0.96595806	0.95898956	0.9573297	0.9385533	0.93358624	0.97303843	0.9763546	0.95121753	0.90783715	0.95162165	0.92265403	0.9550672	0.9454815	0.93503225	0.909071	0.9531635	0.97528213	0.957593	0.93641526	0.9331562	0.9311451	0.9496634	0.96805984	0.97359276	0.9087398	0.9230097	0.91472423	0.9240196	0.9441998	0.91453785	0.9618312	0.9375673	0.9526904	0.9207923	0.9454017	0.83677876	0.8914061	0.8938801	0.9484695	0.9784732	0.98675585	0.94908345	0.9846512	0.93883234	0.9578708	0.9233531	0.950242	0.95199335	0.96307933	0.9252857	0.9637973	0.9185436	0.9456834	0.93939763	0.9720399	0.9627734	0.9289382	0.9507853	0.96554893	0.9586727	0.96465135	0.9709192	0.84714454	0.94565356	0.9354258	0.9378051	0.94885546	0.9377926	0.9367812	0.90717256	0.7744692	0.9396033	0.9023537	0.96431434	0.93045926	0.92294955	0.9473075	0.9441499	0.98159623	0.9120228	0.976844	0.93613064	0.9420053	0.95100296	0.9618647	0.95764107	0.8302543	0.96508884	0.927721	0.7031365	0.88954514	0.9413965	0.9340369	0.95649195	0.96508795	0.80631906	0.9311009	0.9065939	0.88229305	0.9557441	0.95175755	0.9598583	0.95266575	0.94077086	0.88745403	0.942677	0.9165448	0.9431622	0.9617304	0.9549416	0.9387577	0.96770334	0.9571713	0.95163757	0.96240795	0.94336116	0.9542534	0.9541769	0.89263725	0.9777561	0.94908166	0.9543072	0.93641824	0.9297666	0.95031834	0.94741505	0.9554374	0.95240116	0.91880894	0.94554055	0.93197787	0.8115012	0.60137856	0.92681444	0.9603356	0.9148309	0.95693815	0.95154524	0.9391898	0.88305306	0.8409376	0.9237686	0.95780855	0.97431535	0.97692287	0.9532309	0.95138687	0.9638436	0.96858513	0.9460754	0.9398986	0.7821258	0.9463387	0.91541725	0.94234157	0.9524772	0.9291479	0.94286084	0.9604938	0.8778282	0.9442759	0.93117493	0.93517494	0.94552296	0.9233547	0.9631689	0.9057505	0.93982697	0.9702139	0.9312272	0.9628869	0.9618918	0.9624233	0.9476809	0.77526176	0.93439347	0.9222852	0.94353944	0.9810889	0.9614981	0.94494146	0.9616662	0.95925903	0.90335345	0.9671772	0.94513786	0.97154385	0.96980876	0.64087045	0.93899465	0.964282	0.97112864	0.9020214	0.97166866	0.94446355	0.8795419	0.9691112	0.94404286	0.96204525	0.9078787	0.93028975	0.95554686	0.9687651	0.95387787	0.937569	0.8934035	0.9562827	0.9521857	0.8501601	0.93819827
2de/num	0.9419041	0.23964775	0.0	0.26468706	0.85964197	0.9048695	0.8715245	0.7813315	0.9504416	0.9462406	0.92610687	0.91554755	0.9036821	0.9247673	0.8789987	0.8774054	0.8897182	0.9163017	0.96061194	0.8973245	0.91473055	0.9239145	0.9634863	0.8780081	0.9492873	0.9242749	0.9263896	0.96905184	0.78310764	0.7910123	0.9155545	0.9573566	0.95207816	0.85901445	0.92574847	0.93248177	0.938876	0.9524173	0.9447738	0.9211607	0.93753105	0.9510398	0.93876684	0.90618676	0.9462408	0.9168652	0.9238302	0.9604827	0.9381663	0.81062657	0.9681545	0.95025533	0.906821	0.9518157	0.87779903	0.92020655	0.96968126	0.95727944	0.940251	0.9587151	0.9397707	0.96437067	0.9508894	0.89016867	0.94428766	0.9453202	0.95146245	0.90290046	0.9478773	0.9357381	0.91252375	0.95737946	0.9457617	0.8937232	0.9477923	0.9178186	0.93749297	0.93241936	0.94764286	0.91654474	0.9571624	0.93987584	0.9485036	0.972733	0.9046199	0.93456113	0.9481813	0.9169134	0.94895405	0.92192984	0.929757	0.9812416	0.9521926	0.8088667	0.96997786	0.9640507	0.95024467	0.899091	0.9470515	0.8766659	0.90723747	0.9003231	0.9362352	0.92771876	0.93996155	0.9562729	0.94279844	0.94447446	0.9479912	0.9472401	0.9555467	0.8004722	0.91636	0.8936577	0.8487539	0.9284343	0.9523285	0.8962368	0.90896845	0.9206101	0.9438211	0.9352327	0.91281575	0.9065824	0.94730157	0.95492846	0.9819227	0.7516118	0.94403875	0.9594555	0.9736921	0.93374026	0.8659051	0.96137565	0.9094594	0.93915033	0.96047556	0.9558072	0.9520759	0.9587842	0.9431005	0.94627964	0.96584177	0.93296057	0.91322947	0.9330342	0.82012427	0.9490274	0.9099663	0.9249717	0.9653748	0.9286096	0.9118676	0.9236644	0.95460755	0.937906	0.9486345	0.92916965	0.9554603	0.9088446	0.95672435	0.9530484	0.95403534	0.9535035	0.941214	0.9230965	0.9275435	0.9463179	0.9596684	0.9288326	0.96042454	0.9431923	0.95362043	0.9276819	0.95440257	0.8247062	0.92444324	0.95634454	0.95616174	0.91711473	0.9345873	0.9650095	0.9238198	0.9301621	0.9653729	0.9488892	0.932016	0.94421947	0.8991058	0.94716454	0.96495044	0.8816314	0.9657107	0.9499064	0.9602372	0.9507828	0.94141287	0.95776695	0.94536847	0.95249647	0.9434436	0.9201323	0.9741526	0.9645225	0.94482046	0.90809214	0.9546204	0.9229329	0.95613223	0.9522579	0.9416883	0.924283	0.9391064	0.96337146	0.93036133	0.9358538	0.93774873	0.9265586	0.9379582	0.9624306	0.9647069	0.9021648	0.9229709	0.90682435	0.91041255	0.9442023	0.9155886	0.95403695	0.9382146	0.9419358	0.9224612	0.95587164	0.8267848	0.87417	0.8968473	0.9457834	0.96555984	0.962488	0.96427065	0.9818037	0.93213946	0.9408376	0.9188009	0.9455356	0.9452015	0.96871734	0.9284396	0.959639	0.89837044	0.92698354	0.9464941	0.96293616	0.9523902	0.94521576	0.9432326	0.97444975	0.9574833	0.9564898	0.97384953	0.85799444	0.94732404	0.9505079	0.93021715	0.95668334	0.9201274	0.94096905	0.90887105	0.77748805	0.93900406	0.9027201	0.9520896	0.9447033	0.92264897	0.94248813	0.94625074	0.98382133	0.8974504	0.9708772	0.9484444	0.9374589	0.9523392	0.95166945	0.95356005	0.8157305	0.955382	0.91747147	0.7143879	0.92308944	0.9271825	0.9297193	0.946626	0.96311426	0.7754804	0.9334908	0.90100646	0.87320375	0.95423365	0.93784237	0.9683383	0.9407437	0.942999	0.9018341	0.9461493	0.89918095	0.9365619	0.950137	0.9515791	0.94926	0.9576083	0.9523634	0.95640767	0.9643555	0.95500934	0.93927526	0.9438573	0.8725518	0.9699064	0.95168173	0.9422344	0.9395588	0.95007634	0.941532	0.9460563	0.96089995	0.9336781	0.9129804	0.94508773	0.928285	0.80254984	0.51679695	0.9113195	0.9530481	0.9217119	0.96080816	0.9491753	0.9467683	0.88317084	0.83732307	0.91560036	0.95456463	0.96094227	0.9675592	0.95537156	0.9450503	0.9627047	0.9691857	0.9337986	0.95086753	0.7866621	0.9594312	0.92378205	0.949834	0.95588565	0.92658085	0.9394222	0.96081185	0.85827094	0.94874555	0.9389535	0.93967044	0.948669	0.92782587	0.9689168	0.9100954	0.93147427	0.96528095	0.9246013	0.96350247	0.9577285	0.96859515	0.9174153	0.7590192	0.93243366	0.92818844	0.9419593	0.9662372	0.9709392	0.9434104	0.97973526	0.95763886	0.89815617	0.9618723	0.94415593	0.9534805	0.96072453	0.6354575	0.9387772	0.9373576	0.9586425	0.89309984	0.9613154	0.93421924	0.9097693	0.94062656	0.9425419	0.9455772	0.8975103	0.9406339	0.9674794	0.95675635	0.9512577	0.9328813	0.88753927	0.95003456	0.94789475	0.83971083	0.9361249
3de/num	0.9377811	0.30351573	0.26468706	0.0	0.850237	0.9147189	0.8704525	0.7750332	0.9529598	0.96324307	0.9330861	0.90008444	0.88976705	0.93470323	0.87406623	0.87379706	0.9037364	0.91143435	0.9483055	0.8863933	0.9068992	0.9429935	0.9618614	0.9003284	0.94626427	0.92355925	0.92495555	0.9678433	0.76933324	0.80894023	0.91775405	0.96016395	0.9553783	0.8795557	0.92686534	0.9358274	0.9358246	0.93760026	0.94434065	0.92579544	0.9388693	0.95357454	0.9436198	0.9288509	0.9376573	0.9095683	0.9243139	0.96185833	0.94753647	0.80383754	0.9679412	0.9555645	0.9279337	0.95695317	0.88449657	0.9246817	0.95437056	0.9650935	0.9402738	0.9500284	0.9320792	0.97450316	0.9626142	0.9019094	0.95197076	0.9550391	0.9499755	0.9057613	0.9502952	0.9464155	0.92338353	0.9504221	0.9566644	0.9119053	0.93636787	0.92307544	0.9295986	0.94144964	0.96172047	0.9179562	0.9542066	0.9333022	0.942417	0.9730458	0.9095845	0.92712593	0.9602899	0.90686464	0.95289654	0.92364925	0.936197	0.98718464	0.94918025	0.82138205	0.97058374	0.95897484	0.9623236	0.8887704	0.9440238	0.89768624	0.9145421	0.9081671	0.9378057	0.9362505	0.9532344	0.9543329	0.9338106	0.93909794	0.94436395	0.9584916	0.95580864	0.7948171	0.919587	0.912918	0.8619923	0.9344143	0.9580609	0.90178776	0.9087901	0.92496896	0.941566	0.94529516	0.92678356	0.90988576	0.9587494	0.9663561	0.98429567	0.7563526	0.9500756	0.9486867	0.9638631	0.93041575	0.8506285	0.9543584	0.918917	0.9307393	0.962661	0.9502753	0.9646114	0.962631	0.9612805	0.95846546	0.963964	0.9363534	0.9083941	0.94662315	0.83019894	0.9498574	0.91776943	0.91585076	0.9608962	0.9324109	0.8935206	0.9347794	0.9406451	0.9426869	0.9499767	0.9416092	0.95589685	0.9326108	0.97027135	0.9543236	0.9580924	0.9566842	0.92961913	0.92586744	0.9424753	0.94624585	0.9557021	0.9332173	0.9593532	0.94218534	0.9561916	0.9381117	0.9520851	0.8191302	0.9388434	0.9419258	0.9515196	0.913321	0.94760346	0.9743377	0.93532836	0.9145838	0.96194386	0.95425445	0.9373404	0.94956267	0.9223879	0.9565524	0.9574211	0.8678309	0.9568662	0.95391744	0.94644004	0.9390001	0.9441711	0.9547841	0.9419889	0.9663444	0.93731606	0.93652844	0.9813099	0.95280993	0.94962656	0.9012884	0.9654468	0.9150054	0.9505899	0.93425137	0.9414071	0.92688054	0.95729023	0.9692577	0.93746126	0.9381193	0.93055344	0.94090253	0.9310168	0.9587191	0.965795	0.90363985	0.9307128	0.91914535	0.92242736	0.9432681	0.91812766	0.9514224	0.9342313	0.9403752	0.932462	0.9643304	0.8437397	0.89430135	0.8969094	0.93802625	0.9719809	0.9668838	0.956619	0.9808599	0.9366102	0.94281423	0.91512436	0.94032186	0.9490559	0.97154313	0.9325634	0.94897616	0.9167001	0.92350703	0.94804454	0.9637823	0.95428777	0.9419866	0.9370652	0.96166795	0.9558835	0.9579674	0.9640289	0.86442053	0.947667	0.9494867	0.9324764	0.9585868	0.9457493	0.9389355	0.9065303	0.76152235	0.9468914	0.9028235	0.9571441	0.93963355	0.92028844	0.9355068	0.9440047	0.9755849	0.8971056	0.96358955	0.9493751	0.94471335	0.94347376	0.9604325	0.96215254	0.83638144	0.9431469	0.9365593	0.74011946	0.9287507	0.93117064	0.9247295	0.94805634	0.9611726	0.7857029	0.9359721	0.9134351	0.87861556	0.95914525	0.9508548	0.9665518	0.95734197	0.93534416	0.89737743	0.9467981	0.8991392	0.9426823	0.9502501	0.94058824	0.9389118	0.958939	0.95343554	0.9608186	0.9619153	0.9472827	0.9453022	0.94144094	0.872732	0.9717403	0.94597083	0.9537566	0.93844485	0.95002306	0.95406103	0.9399425	0.94046795	0.94301915	0.9180781	0.94282967	0.92177856	0.8046483	0.5531863	0.897768	0.95433545	0.90347385	0.96289253	0.95416117	0.9416885	0.88890576	0.82866675	0.9051915	0.9649471	0.962261	0.9705292	0.94596255	0.9384548	0.9584329	0.96833247	0.95191854	0.9423763	0.7829239	0.9484176	0.93837404	0.9524991	0.93654305	0.9297931	0.9397894	0.97281456	0.8828654	0.9383673	0.9331378	0.93927056	0.93926686	0.9323212	0.9639614	0.9094235	0.92853165	0.9660495	0.94777083	0.9634021	0.9616248	0.959298	0.92635846	0.7960714	0.91583514	0.90796185	0.943813	0.97606456	0.96182597	0.9418176	0.96966624	0.9579871	0.8812759	0.96881807	0.96250284	0.9593877	0.94820803	0.63706934	0.9396527	0.9442809	0.9529542	0.88508606	0.9671803	0.92200834	0.8943738	0.956439	0.9263378	0.9526681	0.91122127	0.93076247	0.9546627	0.9488608	0.95494276	0.94732463	0.9181326	0.96260935	0.9562804	0.84372085	0.9462255
