	161/num	24/noun	6/num	72/num	Aalten/name	Albert/name	Amsterdams/adj	Antwerps/adj	Barbara/name	Caraïbische/adj	Cassandra/name	Cauwenberghe/name	China/name	Clark/name	Cor/name	David/name	Dei/name	Diana/name	François/name	Genk/name	Geoffrey/name	Greenaway/name	Houston/name	I/name	Jeruzalem/name	Koenraad/name	Koning/name	Liebe/name	Lucien/name	Maaseik/name	Modemuseum/name	Nederland/name	Netelenbos/name	Nieuwe/name	Nina/name	Oedipus/name	Patrick/name	Rivaldo/name	Schmidt/name	Soedan/name	Standaard/name	Stem/name	The/name	VRT/name	Valentijn/name	Van/name	Vierde/name	Whitney/name	Wilson/name	Zuid-Korea/name	aan/prep	aanvankelijk/adj	aardappel/noun	aarde/noun	aards/adj	af/part	afgezant/noun	al/det	alleen/adj	allesbehalve/adv	als/comp	als/prep	alsof/comp	ander/adj	aureool/noun	bed/noun	bedrijf/noun	begin/verb	begrip/noun	belofte/noun	beloof/verb	beloon/verb	ben/verb	benader/verb	benut/verb	beperkt/adj	bereik/verb	bericht/noun	beschik/verb	bij/prep	bijna/adv	bijstand/noun	bis_nummer/noun	blauw/adj	blauw/noun	blijf/verb	blink_uit/verb	boodschap/noun	boven/prep	bovenuit/prep	breng/verb	cijfer/noun	combinatie/noun	commentaar/noun	compliment/noun	concreet/adj	cru/adj	daadwerkelijk/adj	daal_neer/verb	dag/noun	dat/comp	dat/det	dat/pron	dauw/noun	de/det	deze/det	die/det	die/pron	ding/noun	dit/det	doe/verb	dol/adj	door/prep	drama/noun	drank/noun	dressing/noun	dring/verb	droefheid/noun	duik_op/verb	een/adj	een/det	eeneiig/adj	eenmaal/adv	eerder/adj	eeuwig/adj	elk/det	en/comp	en/vg	er/adv	ervaring/noun	euforie/noun	financier/verb	fontein/noun	for/name	ga/verb	garnaal/noun	gave/noun	gebarsten/adj	gebouw/noun	geef/verb	gegarandeerd/adj	geluid/noun	geluk/noun	genaamd/prep	geniet/verb	gerecht/noun	gerust/adj	geschenk/noun	gestreken/adj	getal/noun	gevoel/noun	gewaad/noun	gewelf/noun	gewoon/adj	gezang/noun	gisteren/adv	gitaar/noun	glas_DIM/noun	glimlach/noun	goddelijk/adj	goed/adj	gooi/verb	groente/noun	haar/det	haast/adv	harmonie/noun	haven/noun	heb/verb	heerlijkheid/noun	heilig/adj	hel/noun	helderheid/noun	hels/adj	hem/pron	hen/pron	herken/verb	herrie/noun	het/adv	het/det	het/noun	hier/adv	hij/pron	hoofd/noun	hoor/verb	horror/noun	houd/verb	hulp/noun	hun/det	iets/adv	iets/noun	ijl/adj	in/prep	interventie/noun	intro/noun	je/det	jong/adj	juist/adj	kan/verb	kant/noun	keer_terug/verb	kijk/verb	klank/noun	klassiek/noun	kleur/noun	kleurrijk/adj	klink/adj	klink/verb	kom/verb	komedie/noun	komst/noun	koor/noun	koor_DIM/noun	koppel/verb	krijg/verb	kroon/noun	kunst/noun	laag/noun	laat/verb	landschap/noun	legende/noun	leid/verb	lekkers/noun	leven/noun	lever_op/verb	lichaam/noun	licht/adj	licht/noun	lied/noun	lief_DIM/noun	liefde/noun	lijk/verb	literair/adj	lof_trompet/noun	lucht/noun	maak/verb	maak_waar/verb	maal/noun	maar/adv	maar/comp	maar/vg	maatschappelijk/adj	mag/verb	man/noun	mandaat/noun	meer/det	meest/adj	melancholiek/adj	melodie/noun	mens/tag	menselijk/adj	menu/noun	met/prep	meter/noun	mij/pron	mijn/det	minstens/adv	missie/noun	modder/noun	moeder/noun	moet/verb	moment/noun	monument/noun	monumentaal/adj	musicus/noun	muziek/noun	muzikaal/adj	na/prep	naam/noun	naar/adj	naar/prep	natuur/noun	neem_op/verb	net/adv	niet/adv	nieuw/adj	noem/verb	nog/adv	noop/verb	november/noun	nu/adv	nul/noun	of/adj	om/adv	om/comp	omarm/verb	omdat/comp	onbezorgd/adj	onder/adv	onder/prep	onderwerp/noun	ons/det	ons/pron	onthul/verb	ontken/verb	ontluik/adj	ontsteek/verb	ooit/adv	ook/adv	oor/noun	op/adj	op/part	op/prep	opnieuw/adv	optreden/noun	orgasme/noun	over/prep	overkant/noun	pad/noun	pair/noun	palet/noun	paradijs/noun	partner/noun	passage/noun	patent/noun	perfectie/noun	piano_spel/noun	plaats/noun	plaats/prep	plaats/verb	plafond/noun	plek/noun	plezier/noun	pose/noun	prachtig/adj	premier/noun	presentator/noun	probleemloos/adj	proef/verb	refrein/noun	rein/adj	republiek/noun	respectievelijk/vg	rijk/noun	ritme/noun	roman/noun	ruimte/noun	rust/noun	rustgevend/adj	samen/part	sauna/noun	schijf_DIM/noun	schilderij/noun	schitter/verb	schitterend/adj	schoonheid/noun	sereniteit/noun	sfeer/noun	sinds/prep	sindsdien/pp	sla/verb	slecht/adj	slinger/verb	sluier/noun	smaak/noun	smaak/verb	sopraan/noun	spaghetti/noun	specialiseer/verb	sta/verb	staat/noun	stad/noun	stap_binnen/verb	start/fixed	status/noun	steeds/adv	steek/verb	stem/noun	stil/adj	subliem/adj	symboliseer/verb	symbool/noun	tafereel/noun	talent/noun	te/comp	tegelijk/adj	tent/noun	terecht/part	terwijl/comp	tijd/noun	tip/noun	toch/adv	toeschouwer/noun	tomaat/noun	tot/prep	tot_en_met/prep	tribunaal/noun	tribune/noun	tuin/noun	tunnel/noun	tussen/prep	twee/num	tweeling/noun	tweetal/noun	u/det	uit/part	uit/prep	uiteindelijk/adj	uiterst/adj	uitgekiend/adj	uitzicht/noun	vaak/adj	vader/noun	vaderland/noun	val_samen/verb	van/prep	vanaf/prep	vandaag/adv	veeleer/adv	verander/verb	vergelijking/prep	verheven/adj	verkeer/verb	verklaring/noun	verkneukel/verb	verlicht/verb	verlies/verb	vermoed/verb	vermoeid/adj	verras/verb	vertaling/noun	verte/noun	vertegenwoordig/verb	vind/verb	visioen/noun	vlak_uit/verb	voed/verb	voel/verb	voet/noun	voetbal_tempel/noun	vogel/noun	vol/prep	volg/verb	volgens/prep	voor/adj	voor/prep	vooral/adv	voorbereiding/noun	voordat/comp	vorst/noun	vrede/noun	vrijheid/noun	vrouw/noun	vuur/noun	vuurwerk/noun	waar/adv	waarmee/pp	waarop/pp	wanneer/comp	wapen/noun	wat/adv	wat/pron	water/noun	waterval/noun	we/pron	weer/adv	weerklink/verb	weet/verb	wel/adv	wenk/verb	wereldlijk/adj	werk/noun	werkster/noun	wezen/noun	wie/pron	wil/verb	wissel_af/adj	wolk/noun	word/verb	zaak/noun	zal/verb	zaligheid/noun	zangeres/noun	ze/pron	zeil/verb	zeldzaam/adj	zelfs/adv	zet_af/verb	zie/verb	zij/pron	zijn/det	zin/noun	zing/verb	zit/verb	zo/adv	zodoende/adv	zoek/adj	zoek/verb	zoet/adj	zondaar/noun	zorg/verb	zulk/det	zweep_op/adj	één/pron
161/num	0.0	0.9240197	0.70096517	0.6967939	0.9518119	0.8697143	0.9264859	0.96098274	0.9156392	0.927819	0.95397824	0.8609915	0.8849095	0.8772698	0.95916516	0.8338441	0.98846257	0.9174764	0.7926649	0.83021533	0.8026638	0.85847324	0.8952428	0.86623144	0.8414975	0.83816826	0.8957236	0.94744986	0.8845988	0.9083136	0.9752478	0.8424419	0.96099645	0.92839634	0.9195172	0.95553017	0.8532908	0.9181376	0.9219807	0.8961508	0.8409438	0.91383004	0.8783764	0.9560909	0.8013872	0.87227386	0.89299434	0.9133127	0.905099	0.7924985	0.8310027	0.9662632	0.9676908	0.89965266	0.9464712	0.98923594	0.93102986	0.9684564	0.9335253	0.95470935	0.9318279	0.94852847	0.9469129	0.91257954	0.8950021	0.84770256	0.933405	0.99276406	0.9207495	0.91362226	0.94392246	0.93100524	0.9354929	0.97079754	0.9721928	0.9310838	0.8400265	0.9673341	0.9674818	0.93231535	0.7846372	0.9535799	0.968552	0.91115993	0.8764131	0.9466301	0.98812103	0.9077081	0.86740875	0.88071954	0.9025766	0.89020085	0.97863495	0.9661076	0.98091537	0.91603833	0.8768852	0.8569674	0.8850093	0.9265057	0.97988915	0.9635064	0.92446446	0.91513133	0.92501944	0.93459916	0.94345456	0.9163502	0.98518044	0.9672645	0.99620396	0.9322173	0.90930593	0.9157044	0.87381047	0.9592956	0.93806756	0.93631953	0.9742088	0.9548706	0.8451011	0.9756488	0.951023	0.8875624	0.9179638	0.88408214	0.9352777	0.81997836	0.9473992	0.9540063	0.94249576	0.9652979	0.9456387	0.8974605	0.9349956	0.93496823	0.96939635	0.97928125	0.93987346	0.97566885	0.9146209	0.960969	0.94516593	0.86464286	0.8952829	0.97408473	0.9036043	0.9263018	0.90646684	0.853075	0.9683614	0.97573334	0.8810774	0.9111412	0.9612376	0.90467954	0.93060213	0.84687537	0.95796865	0.9315734	0.9389699	0.9342705	0.9524347	0.92142636	0.9500925	0.8893471	0.9223375	0.93353915	0.9725778	0.9368334	0.9696028	0.94567883	0.96107584	0.9591664	0.93170327	0.97027785	0.9825195	0.9705402	0.9076294	0.99094754	0.95003164	0.96079826	0.9348572	0.9775032	0.90868783	0.9655786	0.96977985	0.865461	0.9416999	0.96687996	0.9381677	0.8321941	0.96943325	0.9633236	0.8862479	0.9549569	0.9376907	0.92773265	0.9702763	0.92113703	0.8363445	0.9421777	0.8550129	0.95511746	0.9075481	0.95681584	0.9856243	0.8976753	0.9258204	0.9390669	0.9849444	0.98024476	0.9438822	0.9255843	0.93312883	0.9112	0.87656814	0.9504554	0.9729641	0.8803359	0.9001949	0.87715137	0.94956356	0.96762866	0.96080065	0.92920226	0.95029485	0.95493037	0.91575104	0.9212744	0.9517771	0.9658502	0.96722317	0.9600436	0.9842774	0.9725984	0.9149796	0.9284729	0.96043426	0.95581716	0.89116365	0.91369194	0.93904847	0.9363658	0.9275906	0.9340398	0.9235733	0.9694127	0.9940424	0.95132816	0.9417103	0.8051133	0.7795651	0.98648864	0.9079119	0.8899253	0.9218719	0.9594764	0.94952375	0.9052627	0.9658847	0.9548728	0.8523719	0.9544856	0.9628883	0.9508196	0.9314418	0.9459605	0.94711006	0.8947647	0.9551084	0.9761153	0.9528504	0.98808336	0.94245136	0.9730303	0.9340449	0.91128576	0.89981604	0.960157	0.9601079	0.92984724	0.97790796	0.92257625	0.8787716	0.9616129	0.92507243	0.9028524	0.9242785	0.95002586	0.84559655	0.9570301	0.9233797	0.98858476	0.90404415	0.9786574	0.9438915	0.97023296	0.96894705	0.8841593	0.89815694	0.931162	0.9764007	0.957311	0.88159907	0.9409653	0.9487898	0.95515287	0.9405911	0.93079627	0.9222372	0.8855138	0.9456121	0.93236786	0.8986634	0.9602833	0.90183264	0.9194781	0.9263599	0.8290231	0.95026696	0.9182917	0.83557737	0.9391372	0.9273409	0.8968147	0.9081912	0.9113839	0.95962965	0.9231495	0.92744195	0.81526524	0.9445322	0.9658481	0.9545597	0.8994341	0.926931	0.9518154	0.9548937	0.955917	0.8579021	0.92358947	0.93114805	0.95445174	0.9385873	0.9453939	0.977304	0.9718898	0.9517731	0.93083847	0.95657146	0.8768768	0.96115977	0.952799	0.9342906	0.9352319	0.84390026	0.961577	0.9452918	0.8807458	0.91544527	0.93483776	0.9895422	0.90884817	0.9778574	0.95455235	0.9539357	0.96818507	0.94253945	0.85246253	0.90064245	0.9204043	0.95506823	0.91472584	0.9526014	0.8968634	0.92181647	0.8551943	0.93681115	0.97169536	0.9601449	0.95597637	0.9382098	0.88308334	0.89591575	0.9728819	0.92375743	0.93688065	0.8866109	0.89494145	0.77645546	0.95165604	0.8322947	0.89996696	0.96692497	0.9246883	0.87656635	0.9727325	0.94396466	0.9059638	0.9696266	0.9176011	0.9289643	0.98621625	0.9153003	0.92825973	0.953875	0.92979115	0.95582896	0.96563256	0.893714	0.9509277	0.99968374	0.882715	0.9144152	0.90000796	0.98227143	0.95093536	0.94468486	0.9394015	0.96446323	0.8298916	0.939321	0.9188259	0.93254155	0.962681	0.95555437	0.9505947	0.89905876	0.9939201	0.9274716	0.9798747	0.9271476	0.9862973	0.92107344	0.96673715	0.98573446	0.8963526	0.90731525	0.8751849	0.9032777	0.9093221	0.9538881	0.95450854	0.8961455	0.95425737	0.94595116	0.9309541	0.97756314	0.96490055	0.9581772	0.83178234	0.92339313	0.9216814	0.9725284	0.9209758	0.9924946	0.9519079	0.9033128	0.9610345	0.9502614	0.92249596	0.94823	0.933756	0.91038394	0.9661167	0.966378	0.9381354	0.98082405	0.90542924	0.9566796	0.96349496	0.92493725	0.9319648	0.9766379	0.9078553	0.9776496	0.96710825	0.8824979	0.90860844	0.9723193	0.94522357	0.8747722	0.9750304	0.9163885	0.94823205	0.92667186	0.91833216	0.9684147	0.9775583	0.9496451	0.953987	0.9632513
24/noun	0.9240197	0.0	0.75383043	0.9523969	0.97203076	0.91156954	0.859887	0.85514057	0.8693178	0.8952221	0.92631775	0.98259956	0.87093484	0.8633845	0.90545017	0.9248026	0.97539806	0.9215761	0.8678452	0.8963696	0.873158	0.89330554	0.80189204	0.90726984	0.89723235	0.9777605	0.8179772	0.9833839	0.9602067	0.87886447	0.7872767	0.92960536	0.940849	0.64475465	0.93382716	0.89792013	0.9370853	0.9869165	0.9717452	0.9343043	0.7687434	0.9343765	0.81642246	0.8353544	0.8282541	0.96221286	0.9192892	0.79952896	0.9236924	0.9304235	0.9435362	0.94866174	0.92128325	0.9355873	0.95528126	0.90707755	0.9655373	0.9600139	0.93529487	0.9561802	0.94412017	0.9221648	0.95248395	0.9705049	0.96027637	0.9542577	0.9320983	0.80007553	0.95130366	0.93002355	0.85329014	0.8836191	0.97215086	0.9479637	0.9466429	0.9070355	0.9273775	0.9325605	0.9363172	0.8909031	0.92117107	0.95809525	0.8991391	0.95161724	0.902994	0.9265674	0.93819153	0.92275596	0.91498	0.9705848	0.826567	0.95394933	0.9517721	0.89304394	0.9639263	0.9604535	0.9622735	0.89502156	0.92697316	0.7487998	0.9871875	0.9606713	0.866724	0.92418027	0.88964665	0.89974296	0.95082015	0.9097533	0.9841973	0.88602835	0.97959185	0.887681	0.91354	0.9292134	0.9292665	0.9292439	0.9026551	0.9845417	0.89875925	0.92590934	0.8898274	0.9526256	0.9551674	0.92196155	0.9271163	0.8352748	0.9239102	0.8942859	0.8761888	0.9843541	0.8995016	0.94050014	0.93747103	0.88551044	0.90105915	0.941652	0.98470634	0.98919564	0.94686323	0.92817783	0.89092875	0.90662706	0.97259295	0.9585162	0.9264349	0.9439106	0.88806534	0.9269597	0.976494	0.9480299	0.9857669	0.9558011	0.8666589	0.9542816	0.8886675	0.8452772	0.9041154	0.98435336	0.94858015	0.90422446	0.98396575	0.9358424	0.9601254	0.9227162	0.95083344	0.86940086	0.93369114	0.9865779	0.97309875	0.9346111	0.93556845	0.9392419	0.88849634	0.95446414	0.94259757	0.97077745	0.9185336	0.9088956	0.89592373	0.97477674	0.91097856	0.94159186	0.94644856	0.9046316	0.9415685	0.9401917	0.9667867	0.9501109	0.96819496	0.9612863	0.9552824	0.786113	0.9259971	0.915869	0.9493985	0.9510609	0.9678778	0.9370165	0.9279415	0.91616577	0.9607221	0.91287136	0.8837048	0.9419347	0.91492707	0.88093084	0.93774647	0.8292368	0.9433679	0.8631231	0.863517	0.9717111	0.9067565	0.90692323	0.9467278	0.854775	0.9548665	0.95429975	0.9149308	0.8789671	0.8798251	0.9611936	0.94742686	0.87637657	0.96488357	0.92870736	0.8962252	0.8545232	0.9281857	0.93701607	0.9705919	0.9070633	0.9649693	0.9002075	0.96540004	0.96995765	0.8250651	0.9805287	0.97337455	0.9788573	0.9694336	0.91303134	0.94075227	0.946113	0.9475425	0.9580631	0.9613128	0.9208864	0.9852915	0.966033	0.8285959	0.89270216	0.87969655	0.966493	0.96774447	0.9241122	0.90385723	0.95481944	0.964657	0.94498366	0.8605998	0.9368632	0.9058872	0.93947756	0.8793705	0.83747965	0.86558515	0.931685	0.9353875	0.9580544	0.94180655	0.9366854	0.8918519	0.99510247	0.93110114	0.9536445	0.9181596	0.88329405	0.24225986	0.9182886	0.83051306	0.91882885	0.95513344	0.9607993	0.91920364	0.9596845	0.9007091	0.8632875	0.93774456	0.95950377	0.9574093	0.95021033	0.8832088	0.987222	0.9627229	0.85364366	0.93478614	0.9710373	0.9228579	0.95397896	0.9320171	0.7962417	0.76720226	0.8019746	0.9495229	0.9669996	0.82814455	0.9151392	0.9272182	0.9443463	0.96513164	0.9437939	0.9377019	0.93821585	0.9538667	0.97842807	0.93491495	0.9226107	0.9102038	0.940004	0.9356561	0.91662633	0.9854424	0.94494426	0.9406262	0.87587494	0.867337	0.9291097	0.9461943	0.95603323	0.96344054	0.8639164	0.9519423	0.9154856	0.9372481	0.9499012	0.9339516	0.9932349	0.9182677	0.9130678	0.95048004	0.8409472	0.9146183	0.93370193	0.92176914	0.96002924	0.9361923	0.7485048	0.9287553	0.93601316	0.9501289	0.94882447	0.96990925	0.96333194	0.96406096	0.92834973	0.95790786	0.9186847	0.8866261	0.95660603	0.94987804	0.83824843	0.7016261	0.97080094	0.9512447	0.90695375	0.8955379	0.9418017	0.89477587	0.9717889	0.9501626	0.92232955	0.9690544	0.9450601	0.9051371	0.8481991	0.8591032	0.9437431	0.950836	0.90779537	0.9569339	0.90996635	0.9517607	0.7821284	0.50510776	0.94655854	0.8146166	0.9539538	0.8439882	0.90521145	0.8307707	0.92870146	0.86778605	0.93156046	0.9616561	0.909173	0.93364006	0.93206334	0.9102936	0.8823249	0.9446938	0.96027195	0.96842545	0.92220837	0.90852	0.5761184	0.6243895	0.9587158	0.949259	0.8807789	0.9146798	0.9659381	0.9829215	0.9714304	0.9046219	0.9358624	0.9445743	0.96994853	0.87982225	0.9028932	0.9500786	0.94643486	0.9908766	0.9367798	0.9780439	0.9654823	0.97253454	0.925749	0.9487057	0.9642376	0.93280506	0.74936897	0.9631341	0.8667378	0.900252	0.9579974	0.86886626	0.8537042	0.89664334	0.9318548	0.9208219	0.962991	0.86531323	0.80287933	0.90362227	0.9437414	0.9194131	0.8410319	0.92868006	0.97351885	0.9647919	0.9266652	0.9444983	0.9377169	0.8801472	0.8603601	0.9919217	0.9835416	0.9391074	0.9078843	0.91047525	0.98678297	0.96655893	0.9422744	0.95678914	0.8930866	0.91965526	0.84887075	0.9517549	0.87694144	0.9933089	0.9183279	0.9321549	0.9008785	0.9423782	0.87989384	0.93250483	0.96697235	0.9514289	0.94763476	0.95324206	0.8984579	0.93697137	0.85152227	0.95714134	0.9490142	0.94662845	0.94576275	0.96517247	0.8322401	0.9105199	0.92717695	0.9320197
6/num	0.70096517	0.75383043	0.0	0.60406816	0.973349	0.9189082	0.9921877	0.9661146	0.88780105	0.9793367	0.90399134	0.83733535	0.86253273	0.90712744	0.9093528	0.75664705	0.9761434	0.93700385	0.8296054	0.7008898	0.74968106	0.8643466	0.86595464	0.88733166	0.95607096	0.9054599	0.93229043	0.9965785	0.89912987	0.74308133	0.9109545	0.9557708	0.96336806	0.8042541	0.87035674	0.92470837	0.80899376	0.88888294	0.9536493	0.9454099	0.8997562	0.94830036	0.82928944	0.95869553	0.8978924	0.83354944	0.69205725	0.8797673	0.83103824	0.8392742	0.98406994	0.96742237	0.7039976	0.95358634	0.95606595	0.9716775	0.9604549	0.9221889	0.97036475	0.8865019	0.9745283	0.93055606	0.96781015	0.9823232	0.9300128	0.9377833	0.93485177	0.9530738	0.9408944	0.93789864	0.9621951	0.9206296	0.9569353	0.94684756	0.8971989	0.9300093	0.92699426	0.9540207	0.91788125	0.94216883	0.8264444	0.9610323	0.9759605	0.9302565	0.8895563	0.96270776	0.9104509	0.9760638	0.90094805	0.9666375	0.9192025	0.8207329	0.906184	0.98749125	0.9693182	0.9299519	0.96965414	0.9521939	0.94710433	0.92134416	0.97236377	0.94443226	0.9389856	0.9705891	0.93673605	0.959337	0.9698756	0.9745863	0.9822089	0.9290614	0.9743918	0.92652	0.9564284	0.9321114	0.93513304	0.6887647	0.97707087	0.9845981	0.97018844	0.92837113	0.9056405	0.9795255	0.95416766	0.95262516	0.9057908	0.85817504	0.95586485	0.77468693	0.9662535	0.9902295	0.96999055	0.9754568	0.95412546	0.87254727	0.984443	0.72643703	0.974637	0.9966199	0.97340065	0.9675294	0.94253796	0.9733516	0.9850516	0.9216701	0.9539075	0.84652805	0.95975935	0.934803	0.9524992	0.7754779	0.97180885	0.9853495	0.9659604	0.8900855	0.981571	0.93490624	0.92521334	0.86407715	0.96936387	0.9457181	0.9794134	0.84449977	0.7614818	0.9679232	0.94508827	0.9479478	0.9843539	0.9847633	0.9834712	0.93558526	0.9406572	0.9723286	0.9779643	0.9894374	0.9754022	0.95154476	0.9601645	0.9672462	0.95420927	0.97217906	0.97680056	0.9957518	0.95191324	0.9817252	0.9573163	0.97249043	0.97405255	0.97086644	0.88170373	0.98696434	0.98199797	0.89787924	0.96193147	0.98053336	0.95189816	0.96431214	0.8360301	0.970311	0.9772077	0.95077634	0.97579277	0.93672127	0.93735343	0.90199447	0.9557239	0.92785156	0.96128106	0.9392973	0.915975	0.91931725	0.96218365	0.9802152	0.9027634	0.9466049	0.8858112	0.9346152	0.9042058	0.9445703	0.9784734	0.9377101	0.9257035	0.9213247	0.9811318	0.92286766	0.9796188	0.8996128	0.9769679	0.97853285	0.9531549	0.9724381	0.9590634	0.98648375	0.984685	0.9436042	0.91406775	0.9550083	0.87345576	0.95247	0.9716704	0.97277355	0.9712317	0.95751894	0.9524511	0.98413897	0.9459277	0.9770234	0.98691183	0.9450862	1.0	0.97509986	0.82679045	0.8419441	0.63130164	0.99163854	0.9869141	0.7827356	0.97059286	0.9592822	0.9644109	0.9492818	0.9190843	0.98619395	0.96060634	0.93617254	0.9680517	0.9487562	0.94492847	0.9682656	0.95350844	0.95030385	0.96662897	0.9564988	0.9414189	0.9808278	0.97508657	0.90817916	0.96580297	0.9504751	0.7130182	0.9335575	0.8483416	0.9468456	0.9693482	0.9761664	0.9334993	0.96484727	0.8883636	0.9340148	0.96970296	0.9842712	0.9766908	0.9834687	0.91599077	0.9899076	0.97245413	0.9797315	0.96359366	0.9969306	0.95876044	0.959609	0.97421694	0.91361916	0.9512298	0.9457817	0.9538324	0.9653867	0.9697347	0.9425677	0.98607886	0.9601792	0.94944197	0.93969053	0.9874411	0.9619134	0.9576842	0.98323923	0.9006685	0.76625633	0.86292887	0.90415215	0.9365628	0.97049046	0.95565647	0.96736115	0.9398044	0.9750755	0.9037737	0.8280382	0.9920848	0.9091796	0.98447424	0.5567067	0.9285495	0.9568907	0.9426562	0.9362207	0.9673304	0.92757386	0.9584452	0.9584514	0.7227345	0.93197954	0.9209468	0.9001761	0.9672623	0.96355736	0.9533927	0.93724334	0.94548655	0.91812074	0.97864723	0.90899175	0.987624	0.8333565	0.8520814	0.94602513	0.82541823	0.93669707	0.9211879	0.96719575	0.9425653	0.9781291	0.93736666	0.95558155	0.9860421	0.94171727	0.9491153	0.97746515	0.91186243	0.9223721	0.92402285	0.9508984	0.98439676	0.9883906	0.97008365	0.92647934	0.9449404	0.8811723	0.978058	0.9273774	0.9784069	0.9153905	0.65874714	0.79079974	0.74064267	0.9868589	0.9322953	0.9293462	0.9215487	0.8625831	0.7437043	0.9146021	0.88691056	0.93611586	0.9620575	0.9094452	0.96340054	0.96634805	0.96987295	0.9463201	0.97930175	0.9435448	0.97923005	0.97132343	0.92452985	0.83468026	0.8746319	0.9622563	0.9701687	0.82466197	0.9550745	0.9821352	0.97750676	0.91979617	0.9660074	0.7949407	0.9682066	0.9465837	0.8842833	0.93404675	0.95940906	0.8333867	0.9433843	0.9705129	0.89169556	0.9407369	0.9818874	0.946714	0.9109808	0.9764901	0.9311376	0.9512123	0.93306303	0.9823905	0.9615962	0.95683485	0.97556406	0.95035344	0.93382883	0.94584304	0.97268534	0.9514151	0.9356887	0.97296447	0.96166515	0.9570754	0.9284138	0.95063627	0.9943762	0.96831757	0.9859126	0.8554925	0.9628794	0.9780984	0.9776461	0.9701388	0.98308736	0.9743202	0.9567034	0.96631914	0.97778416	0.9849011	0.9642581	0.972196	0.97998875	0.94122255	0.9560986	0.9673102	0.9957786	0.95822686	0.9859439	0.91265774	0.9712	0.96410364	0.9750654	0.94354135	0.9039972	0.9869541	0.9439882	0.97720015	0.98895544	0.96531653	0.9070376	0.9047331	0.966081	0.95787907	0.9596416	0.8329297	0.9511377	0.93676496	0.94561934	0.96891713	0.98347014
