	1/num	1993/noun	2/num	300/num	4,1/num	4,8/num	43/num	5,2/num	5,4/num	5,5/num	5,8/num	5/noun	6,5/num	6,7/num	70/num	België/name	CO/name	Chinees/noun	Duitsland/name	Europa/name	Europees/adj	Fleur/name	Hoessein/name	Irma/name	Italiaan/noun	Italië/name	J./name	Kim/name	Lanaken/name	Nederland/name	Nederlands/adj	New/adj	Qwest/name	Richter/name	Sels/name	Solidariteit/name	Vaart/name	aan/part	aan/prep	aandeel/noun	achter/prep	achterland/noun	ad/prep	al/adv	alcohol_controle/noun	aldus/prep	alleen/adv	allerlei/det	alles/noun	als/comp	als/comparative	als/prep	altijd/adv	analyse/noun	ander/adj	angstaanjagend/adj	apotheker/noun	arm/adj	atoom/noun	bank/noun	bedreig/verb	bedrijf/noun	begin/verb	behoefte/noun	bekendmaking/noun	beker/noun	bekijk/verb	belegging/noun	ben/verb	beperkt/adj	bescheiden/adj	beschuldig/verb	betrekkelijk/adj	bevraagd/noun	bezit/verb	bier/noun	bij/prep	bijvoorbeeld/adv	binnenkort/adv	biologisch/adj	bloed/noun	bloei/noun	boer_DIM/noun	boodschap/noun	boor/verb	bord/noun	bottel/verb	bouw/noun	breed/adj	breid_uit/verb	breng_uit/verb	buiten/adv	burger_slachtoffer/noun	cel/noun	chemisch/adj	cocaïne/noun	condoom/noun	constructie/noun	corruptie/noun	couscous/noun	cq/vg	daar/adv	daar/noun	daarvoor/pp	dan/adv	dan/comparative	dat/comp	dat/det	dat/pron	de/det	dealer/noun	decoder/noun	definitief/adj	dergelijk/adj	deze/det	dezelfde/det	die/det	die/pron	dien_toe/verb	dier/noun	dit/det	doe/verb	doe_over/verb	dollar/noun	donderdag/noun	door/prep	doorkruis/verb	doping/noun	doping_controle/noun	drijf/verb	drug/noun	duur/adj	een/det	een/noun	eenvoudig/adj	eerder/adj	eerst/adj	eerst/adv	electoraal/adj	elkaar/pron	emmer/noun	en/comp	en/noun	en/vg	energie/noun	energiebron/noun	er/adv	er/noun	erg/adj	even/adj	eveneens/adv	experiment/noun	extra/adj	feest/part	figuur/noun	flink/adj	floreer/verb	fouilleer/verb	fraude/noun	fraudeer/verb	fruit/noun	ga/verb	ga_na/verb	gebeur/verb	gebouw/noun	gebruik/noun	gebruik/part	gebruik/verb	gekleurd/adj	gekookt/adj	geleden/adj	gemeenschap/noun	genees_middel/noun	geproduceerd/adj	gering/adj	gevolg/noun	gewicht/noun	gezondheid_klacht/noun	giet/verb	gigantisch/adj	glazen/adj	glijd/adj	globalisering/noun	goed/adj	goedkoop/adj	groot/adj	haal/verb	haar/det	haar/pron	halfrond/adj	heb/verb	heb_plaats/verb	heel/adj	heet/adj	help/verb	hem/pron	het/comp	het/det	hier/adv	hier/noun	hij/pron	honderd/num	hoog/adj	hoor/verb	hot/adj	hun/det	hybride/adj	hygiënisch/adj	idee/noun	ieder/det	ijzeren/adj	ik/pron	illegaal/adj	imposant/adj	in/part	in/prep	individueel/adj	industrie/noun	industrieel/adj	informatie/noun	ingreep/noun	interessant/adj	internationaal/adj	internet/noun	investeer/verb	jaar/noun	jacht/noun	jarenlang/adj	je/pron	juich_toe/verb	kan/verb	kant-en-klaar/adj	keer/noun	keer_terug/verb	kerk/noun	kies/verb	kijk/verb	kind/noun	klein/adj	kleur/noun	knoei/verb	koel_af/verb	kom/verb	kom_DIM/noun	kom_langs/verb	koop/verb	koop_in/verb	kopij/noun	kort/adj	krijg/verb	laag/adj	laag_DIM/noun	laat/verb	land/noun	landelijk/adj	lang/adj	leg/verb	leger/noun	lekkers/noun	lening/noun	let_op/verb	leven/fixed	lever/verb	lid/noun	liefst/adj	lijd/verb	los/adj	maak/verb	maak_gebruik/verb	maak_na/verb	maandag/noun	maar/adv	maar/vg	maat/noun	mag/verb	manifesteer/verb	maquette/noun	marktaandeel/noun	medisch/adj	mee/part	meer/adv	meest/adj	meet/verb	meng/verb	mens/noun	menselijk/adj	mensenrechten/noun	met/prep	methaan/noun	mij/pron	milieu/noun	minuut/noun	misbruik/noun	misbruik/verb	moet/verb	mogelijk/adj	moment/noun	mondiaal/adj	mooi/adj	moord/noun	moord/verb	motief/noun	museum/noun	muziek/noun	na/part	na/prep	naar/prep	nacht/noun	nationaal/adj	nauwkeurig/adj	navolging/noun	neem/verb	neem_over/verb	negeer/verb	negen/noun	niet/adv	nietsvermoedend/adj	nieuw/adj	nieuw/fixed	nog/adv	nooit/adv	nuttig/adj	oefen/verb	of/vg	offer_op/verb	officieel/adj	olijf/noun	om/comp	omdat/comp	omhoog/adv	onder/prep	onderneem/verb	onderzoeker/noun	onderzoeksresultaat/noun	ongekend/adj	ongeveer/adv	ons/det	ons/pron	onschuldig/adj	ontrouw/adj	ontwikkel/verb	onwetendheid/noun	ooit/adv	ook/adv	op/prep	operatie/noun	opgebouwd/adj	oppervlak/noun	organisatie/noun	organiseer/verb	oven/noun	over/prep	overspel/noun	overtreed/verb	pan_Europees/adj	pas_toe/verb	pin_pas/noun	plaats/verb	plant/noun	plat/adj	ploeg/noun	plunder/verb	plundering/noun	poging/noun	politie/noun	politie_optreden/noun	politiek/noun	preventief/adj	prijs/noun	probleem/noun	produceer/verb	product/noun	productie/noun	profiteer/verb	provincie/noun	publiek/adj	punt/noun	rapport/noun	reclame_campagne/noun	regeling/noun	regionaal/adj	relatief/adj	reëel/adj	richt_aan/verb	roker/noun	rond/part	rond/prep	rond_af/verb	ruim/adj	ruimte/noun	ruit/noun	saneer/verb	schelp_dier/noun	schend/verb	school/noun	school_bij/verb	schoon/adj	schuldig/part	september/noun	service/noun	sindsdien/pp	slechts/adv	slijt/verb	slik/verb	sneuvel/verb	soevereiniteit/noun	speler/noun	spoor_aan/verb	spuit_in/verb	sta/verb	staat/noun	steeds/adv	steek/verb	steel/verb	stel/verb	stel_op/verb	stook/verb	stoot_uit/verb	straks/adv	strooi/verb	tafel/noun	te/adv	te/comp	techniek/noun	tegelijk/adj	terrein/noun	terug/adv	terug/part	terwijl/comp	tijdens/prep	toch/adv	toekomst/noun	toon_aan/verb	tot/prep	tot/vg	tref/verb	tussen/prep	twaalf/num	twee/num	twintig/num	uit/part	uit/prep	uiteinde/noun	uitreiking/noun	vaas/noun	van/prep	vang/verb	vanuit/prep	varken/noun	vat_post/verb	veel/adj	veel/det	vele/adj	verantwoord/adj	verbouw/verb	verdring/verb	verhandel/verb	verkeer/noun	verkoop/verb	verlies/noun	vermeng/verb	verniel/verb	vernieling/noun	veroorzaak/verb	vers/adj	verspreid/verb	verstrek/verb	vertoond/adj	vervuild/adj	vervuiling/noun	verzin/verb	via/prep	vlees/noun	voer/verb	voer_door/verb	voer_in/verb	voer_uit/verb	vol/prep	voldoende/adj	voor/part	voor/prep	vooral/adv	voorheen/adv	vorig/adj	vrij/part	vul/verb	waarin/pp	waarna/pp	waaronder/pp	waarop/pp	waarvoor/pp	wapen/noun	warm/adj	wat/det	wat/pron	water/noun	water_huishouding/noun	we/pron	weer/adv	wek_op/verb	weleer/adv	welk/det	werk/noun	werk/verb	werk_uit/verb	werkzoekende/noun	werp/verb	wet/noun	wil/verb	win/verb	wit_loof/noun	woning/noun	word/verb	wraak/noun	xtc/noun	zal/verb	zaterdag/noun	ze/pron	zeg/verb	zelfs/adv	zet/verb	zet_in/verb	zet_om/verb	zet_voort/verb	zich/pron	zie/verb	zijn/det	zilveren/adj	zo'n/det	zo/adv	zoals/comp	zodra/comp	zojuist/adv	zomer/noun	zonder/prep	zuivering/noun	één/num	één/pron
1/num	0.0	0.90770155	0.14841539	0.64725184	0.737101	0.6921612	0.68424195	0.69360244	0.7032771	0.6458865	0.69665873	0.8383528	0.66162944	0.69888306	0.6461457	0.8891702	0.8893013	0.9289322	0.8918647	0.9142406	0.91795266	0.9064837	0.9771224	0.9505341	0.9222675	0.89346004	0.9253815	0.8991464	0.9205848	0.9151915	0.95053667	0.94906235	0.92291987	0.94581926	0.90974134	0.9673754	0.93278384	0.95675296	0.9422892	0.84359497	0.9455641	0.9541165	0.8959034	0.9503498	0.9599912	0.9900599	0.9343269	0.9208565	0.95266294	0.9547553	0.9092723	0.9504361	0.9647559	0.9441078	0.9462845	0.9541176	0.9381908	0.9518883	0.92999184	0.9061013	0.9648438	0.90356314	0.9422353	0.9632596	0.90569794	0.84789723	0.9336049	0.8591362	0.9577456	0.877927	0.8623419	0.9802418	0.922552	0.9709169	0.90347594	0.78490233	0.9329218	0.8751551	0.9547133	0.87836486	0.87447846	0.92892843	0.9659158	0.97225815	0.913841	0.7896145	0.88570064	0.9401887	0.92477906	0.94076335	0.8932918	0.9420807	0.96808916	0.9549678	0.9162077	0.8876483	0.90671694	0.937358	0.9701193	0.8036924	0.94406307	0.9637687	0.9695255	0.92612934	0.95657873	0.7862901	0.98424405	0.947982	0.9187175	0.87063384	0.92677015	0.94668657	0.93369156	0.9432746	0.8897163	0.88855433	0.9199431	0.9411495	0.9082445	0.94398695	0.90557563	0.9600756	0.8860773	0.74357677	0.89407367	0.9381345	0.9438724	0.9555817	0.9413034	0.9393941	0.9337713	0.8391189	0.84332865	0.9629141	0.9253869	0.9286182	0.9506136	0.9257726	0.93342817	0.9491324	0.84706354	0.9502903	0.97822285	0.82404417	0.9195433	0.9484439	0.9571959	0.93013644	0.95461744	0.9466415	0.8831568	0.94422114	0.79333675	0.94467866	0.9646663	0.7794113	0.9280366	0.94877523	0.9499331	0.90248704	0.72822106	0.9441013	0.93856984	0.9705335	0.9691906	0.9215818	0.95270306	0.86205745	0.85554475	0.6687814	0.9779113	0.9683209	0.9104586	0.8478812	0.8877335	0.9614655	0.7874576	0.97006625	0.6957342	0.8869719	0.84571993	0.9729625	0.9625547	0.937985	0.82645106	0.89083266	0.8044049	0.9461628	0.9618995	0.9442614	0.96379215	0.9270512	0.94158304	0.75057065	0.9601599	0.97040105	0.9460078	0.9239698	0.9620983	0.95774865	0.96670055	0.76617646	0.8460467	0.95731246	0.8949027	0.9320049	0.9189527	0.9400345	0.9845316	0.91475105	0.9194522	0.9770735	0.9428335	0.91367066	0.9344949	0.8636894	0.8932071	0.9290998	0.9030834	0.96069694	0.9412575	0.93540865	0.96142256	0.95908856	0.9100021	0.84933585	0.94071954	0.957782	0.94315344	0.9600533	0.95754856	0.8237709	0.93579835	0.96221775	0.98067683	0.9295743	0.96437836	0.9751147	0.8080104	0.8817372	0.8974957	0.76643306	0.95925695	0.73447204	0.9249521	0.8155485	0.85652053	0.94178045	0.9388286	0.8952031	0.80124056	0.8113382	0.9198125	0.94658905	0.9150001	0.9093533	0.8410628	0.9794397	0.9096907	0.8638075	0.88267684	0.98096365	0.8900486	0.97531754	0.9125693	0.92870957	0.8429745	0.9398527	0.9476808	0.91357183	0.9080448	0.9104253	0.95173144	0.90811276	0.9442319	0.9519947	0.9430625	0.8619841	0.9590621	0.948483	0.95463073	0.9399943	0.84708923	0.6870187	0.9725392	0.9617525	0.9683084	0.8085793	0.9243794	0.9809451	0.9591037	0.83250296	0.9711471	0.9742589	0.95831853	0.9555647	0.9753988	0.9225401	0.9221935	0.98998755	0.9699402	0.96937007	0.9712443	0.950821	0.9210306	0.9069163	0.92299986	0.9469406	0.9108509	0.8880038	0.9584992	0.94849473	0.928782	0.960596	0.92655396	0.97841984	0.9527374	0.925951	0.953245	0.9323954	0.9800768	0.9430183	0.9227756	0.795609	0.95650357	0.9439498	0.6977586	0.94671834	0.9429493	0.8070605	0.92424035	0.98533857	0.9596361	0.9663232	0.9144595	0.66431314	0.9393629	0.96581155	0.9582217	0.9679625	0.9506817	0.9774069	0.9461279	0.96104795	0.86950487	0.95646554	0.91588	0.87721723	0.96651006	0.9365846	0.7686934	0.94548714	0.98254716	0.9409935	0.9404038	0.93068	0.9542445	0.8867421	0.88650066	0.84108806	0.90307975	0.9389988	0.9649495	0.9742594	0.9724657	0.9651539	0.98290133	0.9490875	0.8101822	0.9838784	0.8031176	0.85668576	0.8668046	0.8974087	0.9448348	0.95684385	0.84137005	0.95617986	0.9405782	0.94600445	0.9262066	0.8862883	0.8887828	0.9514696	0.92301905	0.93077594	0.9354922	0.92697763	0.810214	0.9405292	0.9381596	0.93543756	0.8889369	0.9522015	0.95906293	0.98292834	0.87350386	0.9734864	0.9332465	0.9260263	0.93156976	0.7567029	0.9185507	0.9028748	0.91016936	0.9568854	0.94104695	0.9369918	0.9069612	0.897223	0.9532077	0.961221	0.88368696	0.8874413	0.9688044	0.9469219	0.912434	0.9074126	0.9188591	0.72851044	0.8808182	0.91460824	0.9615013	0.9488009	0.93249625	0.9602425	0.9401765	0.9421475	0.83517015	0.958833	0.96292293	0.97881424	0.96770096	0.8223599	0.6841179	0.9302938	0.9235206	0.7500658	0.7875416	0.72244257	0.9447064	0.89462805	0.8759961	0.9375017	0.89117026	0.8672779	0.91048783	0.94962895	0.90359294	0.94653887	0.94535595	0.93633884	0.9189037	0.9329401	0.89864266	0.8968395	0.8285703	0.9596984	0.805375	0.8502959	0.81719005	0.94600797	0.955032	0.94897497	0.66177404	0.9336291	0.9037132	0.9489974	0.8910285	0.94164354	0.95030326	0.934163	0.7550314	0.9766342	0.9190536	0.8629153	0.95339125	0.87431437	0.87954575	0.95142484	0.8880457	0.9382985	0.9245297	0.8540106	0.9138502	0.74687135	0.90093327	0.8962928	0.9067057	0.9258712	0.91885847	0.96421814	0.8376266	0.8394513	0.98136145	0.7729222	0.97091335	0.9622922	0.9457599	0.94720787	0.9492616	0.92249215	0.96330065	0.9620814	0.95194596	0.9183972	0.88763887	0.96107477	0.96378464	0.83665234	0.8011174	0.9400633	0.9314511	0.97402906	0.89186746	0.93445337	0.8675821	0.94898057	0.99657756	0.88150173	0.9069049	0.95829034	0.82185906	0.95084023	0.97563446	0.9458194	0.94392574	0.8531676	0.7871511	0.95267355	0.9341993	0.9110446	0.9168909	0.9564183	0.89052165	0.9731212	0.7412838	0.9453159
1993/noun	0.90770155	0.0	0.9257893	0.87588894	0.8583185	0.8815772	0.8301235	0.8732885	0.8891396	0.86967963	0.87708795	0.71724176	0.87027735	0.88831633	0.8633835	0.75084853	0.9365167	0.8059604	0.76356006	0.80678767	0.7862093	0.8814884	0.77211326	0.8719884	0.82041603	0.76620096	0.8216105	0.81960326	0.86661875	0.7684947	0.79632425	0.8215359	0.8555134	0.83841896	0.9112336	0.8682714	0.87952316	0.90602946	0.88028514	0.8725806	0.90661204	0.9159293	0.81840897	0.788298	0.9085415	0.87320286	0.9091898	0.8685738	0.93849105	0.85237354	0.8973142	0.7913871	0.92853945	0.89538336	0.9040413	0.898728	0.8455157	0.9088936	0.91853315	0.83741605	0.8491595	0.81298983	0.82490385	0.9348887	0.80108297	0.88999146	0.9403418	0.87155265	0.8525595	0.88614106	0.86998576	0.7627382	0.8438991	0.9483462	0.868171	0.92939466	0.7781876	0.86976737	0.7199104	0.8974955	0.9151797	0.8708364	0.94725734	0.9174127	0.9083313	0.944371	0.9402025	0.8683925	0.9270271	0.88572294	0.8106011	0.9142894	0.89726186	0.8374142	0.88027775	0.87473917	0.88633	0.87209845	0.803691	0.9606617	0.88797134	0.8467151	0.96771646	0.8399987	0.8984319	0.9124807	0.90695846	0.9116237	0.75465864	0.75092316	0.8355673	0.91899705	0.7512753	0.82452184	0.7793954	0.876679	0.8518994	0.71638244	0.8919734	0.90016514	0.77842486	0.9528114	0.866065	0.8821287	0.7140875	0.7296174	0.85053796	0.86174965	0.8486706	0.8845325	0.859195	0.9185115	0.7678632	0.8965311	0.9168198	0.6955192	0.75056696	0.85275066	0.85120106	0.91555077	0.94311166	0.934148	0.9006465	0.8240234	0.932417	0.91971856	0.87413764	0.9605224	0.938653	0.92746204	0.70256287	0.8672161	0.91290736	0.8826287	0.89995605	0.9090718	0.8944719	0.8887774	0.8031947	0.8902103	0.94187284	0.90130585	0.87839204	0.8912804	0.86363065	0.8839246	0.9195338	0.9158809	0.9079238	0.96217215	0.5465654	0.8491497	0.8673402	0.88751376	0.9018291	0.8389194	0.91141784	0.9247159	0.912126	0.855563	0.9218381	0.9371898	0.9082947	0.9354329	0.9173039	0.89660114	0.9081717	0.77704537	0.8521503	0.97349095	0.8097191	0.7669973	0.900132	0.9081249	0.87445694	0.8377596	0.87539375	0.80013853	0.876879	0.92652625	0.7473562	0.85302055	0.9071312	0.9363124	0.8931773	0.8357841	0.91177976	0.9174976	0.9060849	0.88521725	0.8840301	0.928128	0.7979157	0.85380554	0.8986592	0.7204353	0.86496997	0.86796427	0.8616197	0.92708915	0.8902589	0.91354334	0.7989981	0.8839403	0.9269366	0.5756301	0.807785	0.7677159	0.9396018	0.844025	0.8754452	0.9390501	0.81585956	0.8535363	0.8172575	0.890796	0.97259223	0.8662747	0.91119194	0.931188	0.88399935	0.93709373	0.8941179	0.9713111	0.89121056	0.9151351	0.9227741	0.9275846	0.87665963	0.8850955	0.9180179	0.9315982	0.8847014	0.784878	0.79878294	0.8961176	0.94601923	0.7611487	0.96747416	0.8887329	0.9274207	0.85228026	0.9286703	0.844971	0.856645	0.8824839	0.917964	0.91244644	0.91458464	0.92074716	0.7170118	0.9283691	0.89212334	0.9408385	0.8536741	0.8639249	0.8922558	0.8800385	0.87590706	0.9426088	0.90749305	0.87192625	0.9108186	0.8942387	0.87243724	0.9053418	0.84099036	0.83879906	0.94749665	0.933754	0.910395	0.9017256	0.8260992	0.82017934	0.84637254	0.8281519	0.88995117	0.82099414	0.9044328	0.7507557	0.81256425	0.8581255	0.8527318	0.90647185	0.9273356	0.72661877	0.86463344	0.8692769	0.77552795	0.8577134	0.88528454	0.9348305	0.8261149	0.86345786	0.85974705	0.93241453	0.89725345	0.7728739	0.8852584	0.8902054	0.86348236	0.9195393	0.89987856	0.8452552	0.8913561	0.7181792	0.95150185	0.8424113	0.8010224	0.9230403	0.8354986	0.87465537	0.8435139	0.8970505	0.82052827	0.8617246	0.90076137	0.931163	0.8164203	0.90558743	0.91386044	0.9104644	0.7483753	0.89946127	0.83751374	0.8473792	0.87268436	0.929134	0.8402554	0.83262897	0.9131031	0.8422085	0.8201786	0.8561739	0.8726024	0.8872258	0.9218831	0.9281901	0.91312003	0.92935747	0.86826867	0.8312472	0.79513097	0.7795719	0.82372546	0.8876029	0.8697114	0.86157244	0.8912067	0.92161727	0.9047645	0.8941101	0.8438685	0.90371466	0.8080772	0.87665683	0.8957545	0.8345256	0.8610331	0.83049613	0.82294893	0.8879757	0.87343454	0.8077972	0.8692868	0.9371253	0.82936656	0.819401	0.8982815	0.9252564	0.9312222	0.87488574	0.9424143	0.80322737	0.8774612	0.94455796	0.9386162	0.8362136	0.6327821	0.92491484	0.6445681	0.87986153	0.87900805	0.9247155	0.8284446	0.86955315	0.916837	0.8748913	0.9425512	0.9192897	0.775392	0.8727415	0.9543854	0.9201526	0.90252244	0.88552415	0.9029559	0.92038	0.813241	0.9092715	0.945675	0.95404536	0.79411554	0.916951	0.83618844	0.8818393	0.88737756	0.89881	0.8537386	0.7663302	0.92721224	0.92294496	0.8629498	0.77919245	0.8527825	0.85154986	0.852695	0.79645365	0.77745	0.7920213	0.90006423	0.83709705	0.9546171	0.83228743	0.91930366	0.74781656	0.91572815	0.8782256	0.8813182	0.9196154	0.948724	0.91406304	0.8272778	0.89394504	0.90025455	0.87300736	0.85889506	0.9226849	0.90054256	0.9012868	0.91122293	0.8685905	0.850437	0.87249434	0.9440571	0.88800555	0.86658144	0.8880666	0.90387124	0.89286715	0.89532655	0.87486905	0.93381625	0.8664244	0.8761046	0.8605156	0.8478267	0.90024954	0.9169017	0.88676834	0.8129084	0.8892532	0.8154131	0.51514816	0.87386245	0.943441	0.78586376	0.75922555	0.8035351	0.86827755	0.7978291	0.8564581	0.94057745	0.9401886	0.9365982	0.93151474	0.92550963	0.90988636	0.85491407	0.8962701	0.8696117	0.89331776	0.87790656	0.92321706	0.896839	0.89173007	0.8908772	0.79976517	0.80707526	0.8417425	0.9371305	0.8607694	0.72271407	0.79484177	0.88586813	0.7304877	0.74633765	0.830507	0.9356868	0.81926966	0.9506578	0.87347984	0.89830905	0.8056259	0.90237194	0.9241742	0.78254944	0.86035925	0.8530657	0.92750263	0.8696021	0.7516086	0.6993718	0.7167846	0.8779285	0.7910686	0.88852924	0.8645753
2/num	0.14841539	0.9257893	0.0	0.6417918	0.7098298	0.68893826	0.66139436	0.67176485	0.6847597	0.6153052	0.6751058	0.8545514	0.6351112	0.6979908	0.61637425	0.8933862	0.8969052	0.934755	0.8869003	0.9075526	0.91736007	0.92473745	0.9777821	0.9555269	0.9356094	0.89900726	0.9077593	0.89511067	0.9226253	0.92291933	0.9572192	0.94477016	0.92952394	0.9599077	0.92193973	0.976403	0.9300522	0.9642765	0.9489944	0.84448665	0.9487535	0.9644256	0.9180185	0.954805	0.96748984	0.99103725	0.9384861	0.9430482	0.9565725	0.96348596	0.9209698	0.9621986	0.9707812	0.9501869	0.9518975	0.9526015	0.95216817	0.958006	0.937586	0.9050889	0.9622049	0.9197815	0.941526	0.96680295	0.91432345	0.86607283	0.9422452	0.887143	0.9708428	0.890606	0.8836536	0.9845364	0.9208717	0.9831363	0.91193634	0.8308254	0.94174963	0.8940861	0.9613802	0.90055287	0.8876412	0.9338397	0.9705225	0.97467923	0.91336286	0.8079827	0.9083856	0.9466395	0.92266375	0.94008017	0.9264882	0.94153756	0.9695529	0.96384126	0.92809486	0.9116867	0.92773044	0.9552089	0.97766733	0.81925875	0.93988436	0.9664939	0.9691858	0.9382634	0.9600537	0.7829788	0.98267514	0.950412	0.9352509	0.8780449	0.9461378	0.9527197	0.94824314	0.9580577	0.90992165	0.8935331	0.9359426	0.95385635	0.9240404	0.95726633	0.9096234	0.9728517	0.8917868	0.7621592	0.89552313	0.94822615	0.9458991	0.96727026	0.9612443	0.94161755	0.94510996	0.84783185	0.87205803	0.9634864	0.93296015	0.9441464	0.95827454	0.92613965	0.9342585	0.9533159	0.8660092	0.95789266	0.9844499	0.8311552	0.9342191	0.94534117	0.96136564	0.9350291	0.95884556	0.9477483	0.8754842	0.9623976	0.8095805	0.94355166	0.9748374	0.78643775	0.9292115	0.95657355	0.9627945	0.93175554	0.7694352	0.9532446	0.96031684	0.9727453	0.97442985	0.93047917	0.9631557	0.88732517	0.88067645	0.70797867	0.9747261	0.9800727	0.9297955	0.8667675	0.8956132	0.96492225	0.80418223	0.97402865	0.73164964	0.91229117	0.876722	0.9782522	0.9615213	0.95936906	0.8353217	0.90723896	0.81503516	0.94810325	0.96140105	0.9534659	0.96664166	0.9287127	0.9487427	0.7707028	0.9654431	0.9747935	0.9505637	0.9341701	0.9714614	0.959388	0.96925545	0.7874484	0.84118307	0.95848984	0.89052624	0.93440324	0.9289613	0.9471024	0.9879152	0.93551844	0.9333519	0.9772499	0.9517911	0.9247814	0.9335257	0.8653277	0.92019457	0.92902416	0.8993202	0.9561938	0.957843	0.9419293	0.9662891	0.95788854	0.92324287	0.8590777	0.94702137	0.9730121	0.9534382	0.9716696	0.9614713	0.85071546	0.92701745	0.95981133	0.98896366	0.9420241	0.9628589	0.9645853	0.8370664	0.888564	0.9104021	0.76778126	0.96415645	0.7668918	0.92375714	0.845038	0.88269436	0.9388495	0.9374836	0.9153456	0.7933502	0.8295701	0.9208139	0.94023454	0.92454565	0.9150795	0.8601397	0.98475224	0.9379413	0.8797629	0.88766885	0.97721803	0.8926947	0.9757886	0.91619015	0.92620707	0.8642113	0.9466547	0.9579452	0.9226176	0.9174811	0.90836865	0.9488436	0.92254066	0.94926935	0.96134526	0.96329343	0.84274876	0.9659085	0.9673187	0.96341765	0.95961934	0.8306447	0.711431	0.9747177	0.96539164	0.98376566	0.81809235	0.9249276	0.9894422	0.97658354	0.7931892	0.97889507	0.9757766	0.96462846	0.96658313	0.9809882	0.93553793	0.93903387	0.9879063	0.9729897	0.9748176	0.9749889	0.95266676	0.94393444	0.90237004	0.91113037	0.9428118	0.92460525	0.8944944	0.9675655	0.95548755	0.94364655	0.9684377	0.91506755	0.97781795	0.95471364	0.936391	0.96377224	0.9370321	0.97919214	0.9580502	0.92073065	0.79556036	0.95181185	0.94962186	0.73945796	0.95840335	0.95879275	0.79237306	0.9239869	0.98953456	0.96320987	0.9691708	0.9175758	0.6624155	0.9401382	0.97472966	0.96166277	0.97423846	0.9434713	0.97748256	0.9721664	0.9634852	0.8869294	0.96638703	0.9263589	0.8822409	0.9795725	0.9470098	0.7790604	0.9481253	0.98171955	0.9636177	0.9509391	0.95701444	0.9638597	0.9011588	0.90326595	0.86173105	0.90048426	0.94878465	0.9708151	0.9719471	0.97846234	0.97405994	0.9796138	0.9617823	0.80507386	0.9922641	0.81913316	0.8696925	0.85737276	0.9000914	0.95373756	0.9471811	0.8146475	0.95963573	0.9546356	0.96876544	0.9403356	0.89418274	0.8856703	0.95703846	0.93144053	0.94860476	0.9305448	0.926847	0.8244952	0.93693274	0.9460703	0.9434504	0.9022072	0.971233	0.96588826	0.9867313	0.89075565	0.9817754	0.9253049	0.91805905	0.9357373	0.7533052	0.93091834	0.89354193	0.91556597	0.96663964	0.94099754	0.9596486	0.91257983	0.90799123	0.9617515	0.96154255	0.9024006	0.8984213	0.97161156	0.9711089	0.9253015	0.91138035	0.9323553	0.7482331	0.90899134	0.92484987	0.9617739	0.95672435	0.9337932	0.94699126	0.93009627	0.9365478	0.8252121	0.9599293	0.96413773	0.98934513	0.9778994	0.8091937	0.636779	0.92846876	0.92867434	0.7281995	0.78003854	0.7179265	0.9459911	0.9016953	0.8881282	0.957474	0.9150674	0.8787901	0.92830086	0.9411816	0.91871697	0.9558525	0.94634295	0.9437843	0.9338715	0.95076877	0.9094737	0.9197032	0.85188854	0.9592887	0.83668965	0.8424311	0.8334451	0.9458023	0.9660837	0.94877255	0.7055383	0.94655913	0.92083603	0.9523938	0.90507734	0.95140994	0.9639929	0.93163496	0.78780437	0.98572445	0.94340336	0.8900181	0.9674005	0.89714193	0.88561803	0.95806617	0.89594567	0.94125116	0.9317723	0.86336607	0.93083006	0.7861939	0.91544557	0.8927348	0.9278608	0.9396104	0.9276091	0.972738	0.84516317	0.86062443	0.9829182	0.7904923	0.9817694	0.9576987	0.9390749	0.9485037	0.95627046	0.93684703	0.96682835	0.96969664	0.96510315	0.92215747	0.910262	0.9741488	0.9711962	0.84840864	0.81505525	0.95143574	0.95086974	0.9728459	0.9102943	0.9420082	0.87411165	0.9517878	0.9981694	0.8800995	0.91962785	0.9644438	0.8386722	0.9566414	0.9792202	0.94655204	0.94156927	0.8950703	0.8036121	0.95166564	0.9501654	0.9231303	0.9314865	0.9616649	0.910275	0.9797783	0.775895	0.95458835
