	13-jarige/adj	38/num	Albanees/noun	Amerika/name	Anna/name	Anthuenis/noun	Arabier/noun	Bardot/name	Berlin/name	Billy/name	Blair/name	Borms/name	Boudewijn/name	Boyd/name	Brit/noun	Bush/name	Chad/name	Charlie/name	Cools/name	Cézanne/name	Democraat/noun	Duitser/noun	EU/name	Edouard/name	Engels/adj	Frank/name	Friesland/name	Giuliani/name	Harris/name	Hollander/noun	Iraans/adj	Irving/name	Javaan/noun	Kent/name	Kunst/name	Lewinsky/name	Leys/name	Lies/name	Linda/name	Manet/name	Marc/name	Michel/name	Mona/name	Mondriaan/name	Mugabe/name	Muur/name	NAVO/name	Nederlander/noun	New/name	Olympische/name	Oskar/name	Pim/name	Pinochet/name	Reagan/name	Ren/name	Requiem/name	Robert/name	Russisch/adj	Salon/name	Schenk/name	Self/name	Servisch/adj	Serviër/noun	Spelen/name	Sperwer/name	Syriër/noun	Tripp/name	Tutsi/noun	Tweede/name	VS/name	Van/name	Waal/noun	Wereldoorlog/name	Wimbledon/name	aan/part	aan/prep	aangezien/comp	aanleiding/noun	aartsvijand/noun	absoluut/adj	absurd/adj	advocaat/noun	af/part	al/adv	al/comp	alle/det	allebei/adv	alleen/adj	alleen/adv	allemaal/adv	alles/noun	alles/pron	als/comp	als/prep	ambachtsman/noun	ander/adj	ander/noun	anders/adj	anderzijds/adv	armband/noun	avond/noun	baas/noun	band/noun	bedenk/verb	begin/noun	begin/verb	begrijp/verb	bemin/verb	ben/verb	benader/verb	besta/verb	betaal/verb	betraand/adj	bevind/verb	bezig/adj	beëindig/verb	bied/verb	bij/prep	bijvoorbeeld/adv	binnen/part	bladzij/noun	blijf/verb	blijkbaar/adj	blik/noun	bloed_hekel/noun	boekdeel/noun	boven/prep	breek_door/verb	breng/verb	breng_door/verb	buig/verb	christen/noun	club/noun	combinatie/noun	commercie/noun	computer/noun	couleur/noun	crimineel/noun	criticus/noun	daarbuiten/pp	daarmee/pp	daarna/adv	daarna/pp	daaronder/pp	dag/noun	dag_boek/noun	dagelijks/adj	dan/adv	dan/comparative	dat/comp	dat/det	dat/pron	de/det	den/name	denk/verb	denk_na/verb	denkbeeld/noun	destijds/adv	detail/noun	deze/det	die/det	die/pron	dien/verb	diep/adj	ding/noun	dirigent/noun	discussie/noun	dit/det	doe/verb	dood/noun	door/part	door/prep	draadloos/adj	drijf/verb	druk/verb	drukte/noun	duidelijk/adj	duif_liefhebber/noun	durend/adj	dus/adv	duur/verb	duur_voort/adj	een/det	eens/adv	eerder/adj	eigenlijk/adj	elkaar/pron	en/comp	en/vg	eng/adj	er/adv	erg/adj	erom/pp	ervan/pp	etiket/noun	evenzeer/adv	feite/adv	figuur/noun	film/noun	fragment/noun	ga/verb	ga_aan/verb	ga_op/verb	ga_over/verb	geef/verb	geest/noun	geit/noun	geld/noun	geleden/adj	gelegenheid/noun	gelijkelijk/adv	geloof/verb	gemak/noun	gemankeerd/adj	genocide_wet/noun	getuige_verhoor/noun	gewaad/noun	geweld/noun	gewoon/adj	gij/pron	glimlach/adj	glimlach/noun	glimlach/verb	gok/verb	gooi_weg/verb	grinnik/verb	groot/adj	gruwel/noun	haal/verb	haal_binnen/verb	haar/det	haar/pron	haat/noun	haat/verb	hang/verb	hartgrondig/adj	hartstochtelijk/adj	heb/verb	heb_gelijk/verb	heb_lief/verb	heel/adj	hekel/noun	hem/pron	hen/pron	herinner/verb	het/det	het/noun	hetzelfde/det	hier/adv	hij/pron	hoe/adj	hoe/noun	hoeveel/adv	hoewel/comp	homo/noun	hond/noun	hoofd_rol_speler/noun	hoofddoek/noun	hoofdstad/noun	hoofdzakelijk/adj	hoop/verb	hoor/verb	houd/verb	huis_werk/noun	hun/det	idee/noun	iedereen/pron	iets/noun	ik/pron	immigrant/noun	in/adv	in/part	in/prep	inmiddels/adv	inspireer/verb	instelling/noun	intens/adj	interessant/adj	internationaal/adj	irrationeel/adj	islam/noun	jaar/noun	je/pron	jezelf/pron	jodendom/noun	jongen_DIM/noun	jongere/noun	jood/noun	joods/adj	journalist/noun	journaliste/noun	jullie/pron	kan/verb	kant/noun	kater/noun	kind/noun	klaag/verb	kledij/noun	kleding/noun	klein/adj	klink/verb	kom_binnen/verb	kom_in/verb	kom_op/verb	kom_terecht/verb	kom_uit/verb	koningin/noun	koop/verb	koop_in/verb	kop_DIM/noun	kunst/noun	kunstgeschiedenis/noun	laat/adj	laat/verb	lach/verb	laconiek/adj	land/noun	landschap/noun	lang/adj	las/verb	leer/verb	lees/verb	leider/noun	liefde/noun	lieg/verb	lijk/verb	lucht/noun	luister/adj	maak/verb	maak_uit/verb	maar/adv	maar/comp	maar/vg	makkelijk/adj	man/noun	manager/noun	me/pron	medium/noun	meer/adv	meest/adj	meestal/adv	meld/verb	melding/noun	men/pron	mens/noun	met/prep	meute/noun	mezelf/pron	middelmaat/noun	midden/prep	mij/pron	mijd/verb	mijn/det	minister/noun	modern/adj	moeder/noun	moet/verb	mogelijk/adj	moment/noun	mooi/adj	moslim/noun	muziek/noun	na/prep	naar/prep	naast/adj	namaak/noun	namelijk/adv	natuurlijk/adj	naïviteit/noun	niet/adv	nieuwkomer/noun	noem/verb	nog/adv	nooit/adv	nu/adv	nummer/noun	obsceen/adj	oefen_uit/verb	of/vg	offer/verb	om/comp	om/prep	omdat/comp	omgeving/noun	on_versneden/adj	onder/prep	onderwijs/noun	ongebreideld/adj	ongeletterd/adj	ongelijkheid/noun	onomwonden/adj	ons/noun	ons/pron	ontbreek/verb	onvermijdelijk/adj	oog/noun	ook/adv	oorlog/noun	op/prep	open/verb	oppositie/noun	oprichter/noun	optimisme/noun	oud/adj	oudgediene/noun	over/noun	over/prep	overheid/noun	overigens/adv	overzee/pp	paard/noun	pak_uit/verb	partij/noun	pas/noun	patriottisme/noun	pedant/adj	perfectie/noun	persoonlijk/adj	pest/noun	piloot/noun	plaat/noun	platteland/noun	pleeg/verb	plotseling/adj	politie/noun	politiek/noun	pop_ster/noun	premier/noun	president/noun	probeer/verb	probleem/noun	prostituee/noun	ras/noun	recentelijk/adj	rechts/adj	reden/noun	regel_DIM/noun	regelrecht/adj	regering/noun	religieus/adj	rest/noun	rij/noun	rij/verb	roep/verb	roerend/adj	romantisch/adj	schedel/noun	schiet_dood/verb	schoen/noun	school/noun	schop/verb	schreeuw/verb	schuif_aan/verb	sector/noun	sinds/comp	sluit_buiten/verb	soldaat/noun	sommige/det	soort/noun	speel/verb	spreek/verb	sprookje/noun	sta/verb	stad/noun	stad_DIM/noun	steeds/adv	stel/verb	stel_voor/verb	steun/noun	steun/verb	stilaan/adv	stoot_af/verb	strijd/noun	stuk_DIM/noun	subsidie/noun	succesvol/adj	super_held/noun	symbool/noun	sympathie/noun	systeem/noun	systematisch/adj	te/comp	te/prep	tegemoet/part	tegen/prep	tegenstander/noun	teken/noun	teken/verb	terecht/part	terwijl/comp	thuis/noun	thuis/part	tijdens/prep	toch/adv	toch/tag	toen/comp	toerist/noun	toestand/noun	tof/adj	tot/prep	tover_om/verb	tv/noun	twee/num	type/noun	typisch/adj	u/det	u/pron	uit/part	uit/prep	ultra_orthodox/adj	vader/noun	vak/noun	val/verb	van/fixed	van/name	van/prep	van/pron	vandaag/adv	vanwege/prep	varken/noun	vecht/verb	veel/adj	veel/det	verafschuw/verb	verbied/verb	verdediger/noun	verdien/verb	verdwaal/verb	vergeet/verb	verklaar/verb	verklaring/noun	verlies/verb	verpleger/noun	verrekt/adj	vervelend/adj	vervloek/verb	vervolg/verb	vervreemd/verb	verwerpelijk/adj	verzamel/verb	vijand/noun	vind/verb	vlot/adj	voel_thuis/verb	voetbal/noun	volg/verb	volgens/prep	volk/noun	voor/comp	voor/prep	voordat/comp	voordracht/noun	voorkom/verb	voorzitter/noun	vraag/noun	vraag/verb	vraag_af/verb	vrede/noun	vriend/noun	vrijheid/noun	vroeg/adj	vrouw/noun	vrouwelijk/adj	waar/adv	waarmee/pp	waarom/adv	waarvan/pp	wanneer/comp	want/comp	want/vg	wantrouw/verb	wat/adv	wat/det	wat/pron	we/pron	wedstrijd/noun	week/noun	weer/adv	weerzinwekkend/adj	weet/verb	wegens/prep	wel/adv	wereld/noun	wie/pron	wij/pron	wijze/noun	wil/verb	winkel/verb	woon/verb	woord/noun	word/verb	wreed/adj	zaak/noun	zal/verb	ze/pron	zeg/verb	zeker/adj	zeker/adv	zelfmoord/noun	zelfs/adv	zendeling/noun	zeur/verb	zich/pron	zichzelf/pron	zie/verb	zij/pron	zijn/det	zin/noun	zing_in/verb	zit/verb	zo/adj	zo/adv	zoals/comp	zoek/verb	zonder/prep	zoveel/noun	zozeer/adj	zozeer/adv	zwart/adj	één/num	één/pron
13-jarige/adj	0.0	0.8642041	0.78063715	0.8602493	0.56341815	0.8706308	0.8064573	0.85575634	0.8933786	0.7863819	0.8792941	0.7940287	0.7392446	0.7386164	0.8787595	0.9064723	0.85162234	0.7421748	0.6449412	0.91562206	0.905555	0.8225044	0.95401394	0.88879704	0.7484928	0.81974244	0.85928667	0.8211905	0.7538535	0.9282272	0.8133003	0.8080196	0.8358621	0.8223237	0.87249744	0.83767337	0.9117299	0.8383806	0.70474887	0.8505968	0.8654971	0.87021863	0.7971309	0.9043949	0.87471193	0.87903035	0.9028457	0.87373215	0.8674439	0.936612	0.7978895	0.7945575	0.83802176	0.79735136	0.8508968	0.9396944	0.8702395	0.727011	0.9182339	0.8043696	0.90075785	0.77933323	0.8072407	0.9310477	0.8959257	0.76979494	0.72904676	0.8212602	0.89686614	0.9301679	0.8697025	0.9030974	0.8439062	0.81450415	0.94179666	0.9214921	0.9175049	0.8533336	0.8482416	0.95177186	0.9327057	0.7831253	0.943797	0.9010992	0.93988776	0.8505888	0.78567016	0.9093018	0.9283944	0.91649485	0.9304879	0.9514134	0.89881593	0.744467	0.7964933	0.8735541	0.88823014	0.9625099	0.9434559	0.8264263	0.854077	0.8651925	0.85631734	0.89304656	0.9462412	0.8556603	0.93609697	0.8647438	0.89347667	0.827194	0.9100434	0.925059	0.7704185	0.88453364	0.9499199	0.88763654	0.92135155	0.8207943	0.9327575	0.9187266	0.9457408	0.9476604	0.92196834	0.89823604	0.9392484	0.87273943	0.9604795	0.8991317	0.87648684	0.81846523	0.94277537	0.88264513	0.87727463	0.9365798	0.94057703	0.9111769	0.8914389	0.71872395	0.8784585	0.91772795	0.958268	0.85289127	0.815553	0.84219366	0.89575654	0.7876144	0.87802374	0.93355554	0.9341467	0.90634453	0.94357204	0.85143906	0.83891	0.8573668	0.95562327	0.9358263	0.914208	0.6888951	0.9304431	0.908861	0.8965536	0.71472895	0.922709	0.8943626	0.9399943	0.8509469	0.9276262	0.9600257	0.96518165	0.6410543	0.96079063	0.7229787	0.94224304	0.857038	0.9561474	0.8497524	0.9578188	0.8593735	0.9486059	0.9592246	0.96635044	0.9027219	0.7653364	0.9480463	0.8559596	0.89951915	0.8847226	0.91946363	0.79857403	0.880661	0.92706066	0.90501314	0.9146712	0.87213445	0.8851594	0.86476135	0.92505	0.84733844	0.8490191	0.8375243	0.9371378	0.97211546	0.935597	0.9394092	0.9219817	0.8885184	0.84679615	0.9335279	0.83098066	0.95012015	0.8994645	0.9618935	0.9294755	0.90475917	0.8524342	0.91541314	0.8981868	0.8569459	0.8889934	0.8939173	0.8808108	0.91506773	0.82584876	0.9038513	0.92969954	0.83814514	0.9412975	0.8591486	0.8968143	0.9268352	0.6230798	0.7447238	0.867487	0.82447726	0.93020535	0.85997367	0.8507695	0.84365296	0.9255527	0.8527913	0.92818815	0.8239547	0.77387655	0.8111926	0.8583572	0.9113114	0.9578091	0.9182142	0.8727176	0.7615038	0.89889485	0.9461282	0.8875163	0.8861891	0.8445909	0.790081	0.73428273	0.8028834	0.80740756	0.84392434	0.9785682	0.91207397	0.9067582	0.8863361	0.8139645	0.9256542	0.8989594	0.951179	0.86988884	0.7655466	0.90688133	0.9526723	0.8319227	0.82887536	0.84892035	0.90055716	0.8822719	0.9498162	0.8926977	0.9480609	0.9266243	0.87720734	0.90793514	0.92792255	0.88106495	0.5434303	0.8183689	0.8218442	0.69154376	0.790182	0.6272569	0.8965285	0.9344487	0.92776155	0.9109136	0.69862676	0.91511655	0.88321733	0.8303945	0.8898398	0.94606984	0.87447256	0.9165597	0.92037654	0.8649944	0.9651709	0.8193116	0.86465955	0.94509387	0.9222175	0.91129935	0.85581785	0.8772955	0.9262458	0.8888003	0.90671724	0.89724755	0.9308702	0.9462529	0.8538362	0.86957544	0.9356987	0.8902922	0.8382778	0.88014436	0.943434	0.89352846	0.8581821	0.9430828	0.92991453	0.9665212	0.9284437	0.9325502	0.9596993	0.6649991	0.85227466	0.8753854	0.9071062	0.9208237	0.8551645	0.8605286	0.8716469	0.87952024	0.9332571	0.8406402	0.85041213	0.8423846	0.92498374	0.9188628	0.8954892	0.88897526	0.8768088	0.8093823	0.87685347	0.8938591	0.5551377	0.9503015	0.95932615	0.92989886	0.9207882	0.8480261	0.8886432	0.8654101	0.8883331	0.90343904	0.83909667	0.8914932	0.9350982	0.8846607	0.95483327	0.91717225	0.8546644	0.9458863	0.9088265	0.93700993	0.9424408	0.82860255	0.9262396	0.8342042	0.861686	0.9012595	0.9066715	0.8063377	0.8600866	0.89322716	0.81674874	0.9238441	0.9224007	0.84979874	0.9318423	0.8720343	0.8946262	0.91282094	0.934745	0.9189179	0.8761702	0.92568314	0.8705166	0.88141966	0.8525147	0.9514358	0.90278804	0.9192094	0.8228446	0.8513938	0.8182578	0.9076366	0.93266886	0.9442088	0.80166674	0.84832984	0.9259268	0.94328606	0.9390204	0.88004816	0.9484367	0.8992808	0.88495827	0.8336499	0.8178631	0.8823599	0.8842797	0.7510332	0.78326905	0.7502123	0.91487974	0.6732906	0.8830255	0.8843213	0.88928264	0.9424392	0.6696803	0.8667625	0.84748495	0.9057741	0.9283054	0.9098223	0.8935077	0.9314871	0.87507766	0.95389354	0.890536	0.872505	0.86914325	0.93739706	0.8757271	0.8014377	0.59823763	0.845037	0.803334	0.719625	0.8290589	0.8948211	0.94741416	0.8551369	0.82013476	0.6647452	0.86832416	0.8835635	0.89082265	0.9000201	0.80825555	0.9314453	0.8732641	0.8706092	0.9173319	0.9498724	0.95622927	0.9403181	0.9481858	0.89458185	0.93894905	0.9200109	0.93523145	0.94351894	0.7984846	0.8662121	0.86479163	0.8800168	0.9409927	0.8698086	0.9041971	0.87621814	0.9358583	0.9040075	0.86512345	0.9397913	0.8782369	0.859617	0.82374597	0.85515505	0.86835754	0.8639623	0.9548747	0.9179456	0.6675437	0.88398606	0.8302698	0.86028004	0.8931116	0.9269493	0.8872875	0.7404506	0.8787432	0.88864666	0.8844232	0.9231916	0.9452766	0.7838778	0.851154	0.5998604	0.8762854	0.9033611	0.9551162	0.8090888	0.86111695	0.9566033	0.8947172	0.8568533	0.8844352	0.8658334	0.9540803	0.8644746	0.84060174	0.8839313	0.8892549	0.9331998	0.84962475	0.9571669	0.9014685	0.8509531	0.8512424	0.8290046	0.8949043	0.8622206	0.84726036	0.75719553	0.91101354	0.9173797	0.831143	0.8688694	0.8937144	0.97182786	0.87699366	0.927938	0.9097612	0.872198	0.9087825	0.88101494	0.86293316	0.8617253	0.8711945	0.89542705	0.8619053	0.93060356	0.87610734	0.92114604	0.90501803	0.7529582	0.9322954	0.8396212	0.682472	0.7002791	0.8106531	0.9072706	0.90829426	0.94450915	0.8430979	0.9332199	0.91081816	0.9003685	0.962699	0.9293963	0.9283871	0.927847	0.9214985	0.90371853	0.9111839	0.88429356	0.9121798	0.77090615	0.9633027	0.89182395	0.79154694	0.9160862	0.92368734	0.9123712	0.84814405	0.7890025	0.898965	0.75877476	0.8298703	0.90735865	0.9369706	0.81230664	0.85783756	0.9567792	0.91791594	0.67507637	0.9194149	0.90075684	0.87705785	0.85109305	0.8348613	0.89491135	0.7635506	0.7178863	0.96796197	0.82904077	0.8879881	0.93757296	0.9149096	0.878198	0.8942351	0.8984983	0.94887394	0.9162895	0.8555027	0.78035843	0.8943928	0.761602
38/num	0.8642041	0.0	0.9148837	0.8808893	0.8414562	0.90064394	0.9109547	0.9475937	0.8910559	0.8957885	0.91030884	0.913066	0.7838993	0.8728154	0.85016084	0.94983125	0.9333097	0.8930149	0.8418512	0.93481004	0.89618206	0.9156725	0.9537646	0.9382826	0.8340743	0.7193953	0.9335677	0.9621109	0.75346863	0.9613089	0.9184749	0.89247316	0.93863285	0.7742527	0.92995816	0.8346108	0.7931466	0.8639511	0.6963968	0.94055253	0.6958414	0.7759193	0.95647585	0.9494098	0.9267466	0.9364153	0.9363673	0.8772543	0.85526013	0.96297824	0.86663187	0.93446434	0.9505516	0.96166444	0.6945436	0.9424597	0.764493	0.8746014	0.92475325	0.9487689	0.9228475	0.9346944	0.9480997	0.9591659	0.96818817	0.8738406	0.8161039	0.964279	0.94887376	0.90161794	0.74347484	0.90021056	0.93937147	0.8167414	0.9740474	0.9507382	0.87223077	0.9191983	0.9038784	0.93278676	0.9135595	0.8499267	0.94706786	0.8295469	0.96086186	0.90250915	0.85304433	0.95394117	0.9247877	0.9496663	0.9558573	0.9882867	0.92773944	0.82968974	0.9501573	0.90919423	0.9498601	0.97486067	0.89143884	0.9383231	0.90342367	0.8686805	0.9144641	0.8983847	0.8920388	0.9050828	0.9520292	0.96184146	0.92887723	0.9282501	0.90655524	0.9072945	0.866559	0.8620814	0.93476754	0.81946075	0.99152076	0.916774	0.9142804	0.82603157	0.7288693	0.93633676	0.9326112	0.87948036	0.95357776	0.8202713	0.89778286	0.90755916	0.8955872	0.89401317	0.925954	0.88051355	0.93970764	0.95526296	0.96053606	0.89292765	0.95916885	0.9395349	0.93757296	0.9482728	0.9185701	0.9234451	0.91515785	0.8582927	0.886096	0.83624977	0.85999405	0.9698716	0.87226474	0.9424596	0.9642731	0.9126688	0.8828069	0.61759806	0.93556714	0.9870237	0.95884603	0.86100084	0.90930104	0.9339362	0.951432	0.81252027	0.92325133	0.96920514	0.9131312	0.83889246	0.93888897	0.9032469	0.96130544	0.79809916	0.95300716	0.8777404	0.9770687	0.91438407	0.9770642	0.962841	0.97675896	0.96683896	0.8470127	0.9585572	0.9214513	0.93457687	0.8678871	0.9827946	0.88123333	0.947724	0.90141237	0.96543854	0.79460895	0.9640693	0.8998964	0.93301743	0.9770927	0.94983476	0.9349625	0.8826372	0.8335235	0.917014	0.8903226	0.806044	0.9620547	0.9513845	0.97077227	0.92788255	0.9779334	0.90548855	0.89160967	0.93874574	0.83931494	0.8618695	0.95401067	0.9444722	0.93364537	0.9600887	0.9259309	0.8654978	0.916463	0.89081776	0.8924685	0.938191	0.951316	0.9135662	0.8754396	0.93724996	0.910563	0.8764816	0.975835	0.94273424	0.9296113	0.9494263	0.8316257	0.88079154	0.9459004	0.86814815	0.9638643	0.9438967	0.94794995	0.9198104	0.922045	0.96488184	0.9553592	0.9466936	0.9423209	0.9249129	0.8935542	0.93018544	0.9432628	0.882145	0.9257208	0.913163	0.9398043	0.9805292	0.9558176	0.88057756	0.9319537	0.9263576	0.8566582	0.96145844	0.88989925	0.8924475	0.9065559	0.92419666	0.9374164	0.95190924	0.884176	0.9635441	0.9300226	0.92479694	0.9745616	0.88225734	0.81231236	0.9886464	0.9316743	0.76181626	0.906794	0.9538113	0.9178065	0.9493052	0.96940017	0.94665426	0.9343072	0.79426813	0.96802783	0.95321816	0.92147696	0.8552883	0.93164116	0.8843659	0.89362854	0.85062385	0.7081198	0.89537877	0.9836324	0.9282496	0.9300581	0.8994246	0.91975075	0.96268946	0.95929706	0.96736157	0.9278472	0.8529626	0.9465124	0.92791903	0.9417507	0.90959793	0.9297903	0.92347294	0.97169006	0.89636505	0.968586	0.9491696	0.82542	0.94169956	0.87710994	0.849481	0.9083253	0.92351264	0.9146262	0.9556825	0.9563052	0.91069806	0.89750266	0.8939357	0.8782992	0.9377131	0.8958534	0.9657088	0.9028461	0.8802822	0.94572043	0.9668947	0.96294177	0.9722444	0.8895999	0.84072745	0.97761786	0.89992064	0.97404	0.8526838	0.9172851	0.79416406	0.7820942	0.94304574	0.934097	0.8902099	0.93665814	0.98415	0.9493944	0.957985	0.98324615	0.94820386	0.92097867	0.8577982	0.9544456	0.8385433	0.95972407	0.9630699	0.942342	0.9627459	0.9017572	0.9650361	0.8629439	0.9449444	0.9182895	0.95563614	0.94917697	0.9440592	0.9878606	0.9864519	0.90633833	0.8985932	0.94557416	0.96590555	0.9421338	0.81938326	0.82885814	0.9439444	0.8560951	0.9083557	0.96144354	0.94110674	0.9242612	0.95151085	0.979325	0.87922823	0.9771089	0.9318178	0.8866717	0.92758614	0.8983795	0.9378333	0.96840495	0.9590319	0.9029356	0.93160236	0.96860117	0.91570246	0.92770875	0.9162927	0.95804894	0.74292094	0.95167255	0.853559	0.87179786	0.8512627	0.906927	0.97834826	0.9348664	0.9282019	0.8845947	0.928412	0.9249871	0.8921599	0.91972506	0.96221834	0.9680076	0.94393307	0.9535801	0.8181675	0.8821939	0.8991561	0.84934807	0.9116905	0.8248378	0.9136319	0.95889825	0.945123	0.9207686	0.868632	0.98729044	0.8966454	0.92486995	0.9089005	0.9344014	0.9720796	0.9458682	0.95837224	0.97104776	0.9585788	0.95263517	0.9128871	0.8717514	0.88532335	0.87273514	0.90742475	0.90645224	0.834152	0.96879303	0.9566582	0.93548185	0.85303813	0.9173367	0.92412156	0.8973733	0.9572849	0.91970307	0.8663219	0.9510971	0.8943514	0.8179854	0.9123399	0.9448476	0.9272179	0.87744236	0.91231763	0.9036076	0.9706521	0.9438514	0.92001295	0.9590192	0.96929884	0.90292686	0.8822012	0.94458306	0.8851409	0.89597386	0.96499646	0.91353524	0.9397357	0.9310153	0.96073616	0.9230152	0.978131	0.94295716	0.92828894	0.880465	0.9237616	0.95758605	0.8424751	0.94942737	0.9583568	0.918221	0.9551117	0.9457111	0.805304	0.9317646	0.91097146	0.8919761	0.9180955	0.9300413	0.9355735	0.6919105	0.85141474	0.9192555	0.9182366	0.9390929	0.94062036	0.8288176	0.9597562	0.8274095	0.93715376	0.9613217	0.96535003	0.6893695	0.89076775	0.9785774	0.90118885	0.9070841	0.9102313	0.83259875	0.94823045	0.87360966	0.9724387	0.8711258	0.8804003	0.92791253	0.94318694	0.9272335	0.838817	0.89304566	0.93572915	0.69796836	0.92840385	0.9694169	0.98340017	0.91737384	0.95801836	0.93455976	0.8834157	0.90755844	0.90770143	0.9304832	0.96690077	0.9656575	0.92896116	0.7937538	0.9517302	0.91593736	0.9625878	0.83513355	0.8725263	0.93760073	0.7158385	0.9243436	0.91089666	0.8957921	0.8970339	0.87785864	0.924588	0.92804474	0.8671658	0.8458933	0.88131714	0.91861314	0.93326455	0.8280721	0.9135002	0.9678526	0.9490857	0.9655846	0.939911	0.96952873	0.96314937	0.9446881	0.9236062	0.88741356	0.9450633	0.9125725	0.927717	0.83756125	0.98071194	0.93518996	0.8935402	0.9124999	0.88927853	0.92694634	0.9215878	0.8141815	0.92126834	0.91369224	0.8565172	0.89028114	0.925745	0.92196333	0.7313994	0.97087693	0.9703142	0.8423873	0.9017208	0.9522759	0.8794137	0.9481726	0.8801496	0.97141904	0.9089962	0.86376077	0.9732728	0.87228155	0.94818795	0.9140089	0.9569173	0.94721437	0.9329074	0.932351	0.9301418	0.8677253	0.9537704	0.85739326	0.7697219	0.83098626
