	1,25/num	1-1_gelijkspel/noun	150/num	1995/noun	1997/noun	1998/noun	Aalsmeer/name	Afghanistan/name	Aldo/name	Ambiorix/name	Amerika/name	Amerikaan/noun	Amsterdams/adj	Antillen/name	Arne/name	Boer/name	Brazilië/name	Bullock/name	C2/name	Cecile/name	Centre/name	Chirac/name	Congolees/adj	De/name	Duitser/noun	Duitsland/name	Eline/name	Erik/name	Europa/name	Evers/name	Famke/name	Filip/name	Frank/name	Fred/name	Geena/name	Georges/name	Geysels/name	Gilis/name	Greg/name	Halen/name	Himalaya/name	IBA/name	Integratie/name	Israël/name	Italië/name	Jacques/name	Janssen/name	Jos/name	KLM/name	Kabila/name	Kosovo/name	Kuurne-Brussel-Kuurne/name	Laurent/name	Lotto/name	Maarten/name	Martens/name	Mathilde/name	Mobutu/name	Nederlands/adj	O/name	Paauwe/name	Patrick/name	Project/name	PvdA/name	Québec/name	Raphael/name	Republikeins/adj	Rik/name	Rineke/name	Robbé/name	S/name	Severen/name	Sparta/name	Stedenbouw/name	Tadzjikistan/name	Van/name	Vries/name	Watson/name	Weert/name	Zuid-Afrika/name	aan/prep	aandelen/prefix	aanpak/noun	aanschaf/noun	aantal/noun	aanval/noun	achttienjarige/adj	af/adv	af/part	afgelopen/adj	al/comp	al/det	aldus/prep	alle/det	alleen/adj	alleen/adv	allemaal/adv	allerlei/det	allochtoon/noun	als/comp	als/prep	alvast/adv	amateur_club/noun	ander/adj	april/noun	arm/adj	automobilist/noun	baan/noun	baat/noun	bedwing/verb	beetje/noun	begeleiding/noun	begrijp/verb	bejaardenhuis/noun	bel/verb	belegger/noun	ben/verb	bepaald/adj	bericht_DIM/noun	besmettelijk/adj	besta/verb	bestrijd/verb	bestuur_crisis/noun	betref/verb	bevrijd/verb	bezoek/noun	bij/prep	bijvoorbeeld/adv	bijzonder/adj	binnen/prep	binnenkant/noun	blaadje/noun	blijf/verb	boek/noun	boek_DIM/noun	boel/noun	boer/noun	bouw/noun	bouw_op/verb	bovendien/adv	bovenop/prep	brandstof_cel/noun	broer/noun	bruid/noun	buitenlander/noun	burgemeester/noun	buur/noun	carrière/noun	chauffeur/noun	club/noun	commissaris/noun	computer/noun	creatie/noun	creativiteit/noun	crisis/noun	cultuur/noun	daar/adv	daar/noun	daaraan/pp	daarbij/pp	daarentegen/adv	daarmee/pp	dame/noun	dan/adv	dan/comparative	dat/comp	dat/det	dat/pron	de/det	de/name	deel_uit/verb	designer/noun	deur/noun	deze/det	die/det	die/pron	dief/noun	dik/adj	dinsdag/noun	dit/det	doe/verb	door/comp	door/prep	doorgrond/verb	dorp/noun	dosis/noun	dossier/noun	drie/num	drijf/verb	drink/verb	droog_af/verb	droog_leg/verb	drugs_koerier/noun	drugsverslaafd/adj	duizenden/noun	duo/noun	dus/adv	echt/adj	echter/adv	economisch/adj	een/det	een/fixed	eigen/adj	eindelijk/adj	elkaar/pron	en/adv	en/comp	en/vg	enthoesiast/adj	er/adv	er/noun	even/adj	extra/adj	faillissement/noun	familie/noun	familie_lid/noun	fiets/noun	film/noun	financier/verb	fout/noun	fundamenteel/adj	ga/verb	ga_na/verb	gang/fixed	gang/noun	garandeer/verb	gebied/noun	geboren/adj	gebruik/noun	gebruik/verb	gecontacteerd/verb	gedicht_DIM/noun	geef_toe/verb	geel/noun	gehandicapt/adj	geheel/noun	geld/noun	gelukkig/adj	gemeente_bestuur/noun	gemeentelijk/adj	gestrand/adj	getroffen/adj	geval/prep	gevoel/noun	gewezen/adj	gezond/adj	gezondheidszorg/noun	ginds/adj	god/noun	goed/adj	graag/adj	groep_DIM/noun	groot/adj	haar/det	haar/pron	handel/noun	handje/fixed	handjevol/noun	hard/adj	hart/noun	heb/verb	heel/adj	heel/adv	hef_op/verb	hem/pron	hen/pron	het/det	het/noun	hier/adv	hij/pron	hoer/noun	honderdduizenden/noun	hoog/adj	hoop/verb	houd/verb	houten/adj	huidig/adj	huis_bezitter/noun	hulp/noun	humanitair/adj	hun/det	iemand/noun	iets/noun	ik/pron	imago/noun	in/comp	in/part	in/prep	index/noun	instituut/noun	internationaal/adj	jaar/noun	jaarlijks/adj	je/det	je/pron	job/noun	jongen/noun	jood/noun	journalist/noun	juist/adj	kaart/noun	kabinet_periode/noun	kan/verb	kanaliseer/verb	kans/noun	ken/verb	kijk/verb	kind/noun	klant/noun	klein/adj	kloof/noun	klop/verb	knok/verb	koffie/noun	kom/adj	kom/verb	kom_voor/verb	kop_DIM/noun	koper/noun	krijg/verb	kritisch/adj	kruispunt/noun	lach/verb	lamentabele/adj	land/noun	langdurig/adj	leer/verb	leer_aan/verb	leiding/prep	lezer/noun	loop_na/verb	los_op/verb	maak/verb	maaltijd/noun	maand/noun	maar/adv	maar/comp	maar/vg	maatregel/noun	mag/verb	man/noun	manier/noun	marketing/noun	me/pron	medium/noun	meen/verb	meer/adj	meer/adv	meer/det	meisje/noun	men/pron	meneer/noun	menig/det	mens/noun	mentaliteit/noun	merk/verb	merkwaardig/adj	met/prep	mezelf/pron	middel/noun	mij/pron	mijn/det	minister/noun	misluk/verb	misschien/adv	moet/verb	muziek/noun	na/part	na/prep	naar/comp	naar/prep	natuurlijk/adj	nauwkeurig/adj	niet/adv	niets/noun	nieuw/adj	nieuw/noun	niks/noun	nodig/adj	nog/adv	nooit/adv	nu/adv	of/comp	of/vg	om/adj	om/comp	om/fixed	omdat/comp	omvat/verb	ondersteun/verb	onderzoek/noun	ongedeerd/adj	ongeval/noun	onmiddellijk/adj	ons/det	ons/noun	ons/pron	onschuldig/adj	ontsteking/noun	oog_arts/noun	ook/adv	op/adj	op/fixed	op/part	op/prep	opbouw/noun	opgeblazen/adj	opstandeling/noun	opticien/noun	organisator/noun	organiseer/verb	orgasme/noun	oud/adj	ouder/noun	over/prep	overeind/adv	overkill/noun	overtreder/noun	overwinning/noun	pak/verb	particulier/adj	partner/noun	passend/adj	persoon/noun	pik/verb	plaats/comp	plan/noun	politiek/noun	postbode/noun	prachtig/adj	president/noun	privaat/adj	probeer/verb	probleem/noun	procent/noun	proces/noun	professional/noun	programma/noun	prostitutie/noun	punt/noun	rancune/noun	recht/noun	red/verb	regisseur/noun	reporter/noun	resultaat/noun	roep/verb	roep_op/verb	rood/adj	ruim/adj	rust/noun	rustig/adj	schenk/verb	schets/noun	schuilnaam/noun	slaap_uit/verb	slachtoffer/noun	sleep_aan/verb	sleutel/noun	snel/adj	snelheid/noun	sociaal/adj	soms/adv	souplesse/noun	spanning/noun	specialist/noun	speel/verb	speler/noun	spoor_op/verb	sta/verb	stad/noun	stap/noun	stationeer/verb	stedelijk/adj	stemming/noun	steun/verb	stimuleer/verb	stoom_cursus/noun	storing/noun	straf/noun	streep/noun	strijd/noun	structureer/verb	student/noun	stuk_DIM/noun	stuur/verb	systeem/noun	taal/noun	taal_grens/noun	te/comp	technisch/adj	tegen/prep	tekort/noun	tekst/noun	telefonisch/adj	tennisser/noun	tent/noun	tevens/adv	therapeut/noun	tijdelijk/adj	toch/adv	toe/adv	toeschouwer/noun	toestand/noun	top/noun	tot/prep	tracht/verb	trainer/noun	transfer/noun	treed_in/verb	trouwens/adv	tussenstap/noun	twee/num	u/det	u/pron	uit/part	uit/prep	uitbouw/noun	uitlevering/noun	uitstekend/adj	uniek/adj	vader/noun	vaderland/noun	vakantieganger/noun	val/noun	valk/noun	van/comp	van/name	van/prep	vang_op/verb	vast/adj	veel/adj	veel/det	veiligheid/noun	vele/adj	ver/adj	verander/verb	verbied/verb	verblijfsvergunning/noun	verdeler/noun	verkiezing/noun	verklaring/noun	verkoop_door/verb	verlaat/verb	verluid/verb	vermoed/verb	vermoord/verb	vernieuwing/noun	verplicht/adj	verplicht/verb	versterk/verb	verstoot/verb	vertaal/verb	verwijt/verb	verzet/noun	vinger/noun	visum/noun	vlot/adj	voetballer/noun	volg/adj	volg/verb	volgens/prep	voor/prep	vooral/adv	vooruit/adj	vooruit/adv	vriend/noun	vrijwel/adv	vrouw/noun	vul_in/verb	waar/adv	wanhoop/noun	want/noun	want/vg	wat/det	wat/pron	water/noun	we/pron	wederoptredende/adj	weduwe/noun	weekend/noun	weer/adv	weer/verb	weet/verb	weg/adj	weg/noun	weinig/adj	weinig/det	wel/adv	wereld/noun	wereldwijd/adj	werk/noun	werk/verb	werk_mee/verb	werkloos/adj	werknemer/noun	wetgeving/noun	wie/pron	wijze/noun	wil/noun	wil/verb	win/verb	winst/noun	woning/noun	word/verb	wortel/noun	zaak/noun	zaal/noun	zadel/noun	zal/verb	ze/pron	zeep/fixed	zeep/noun	zeg/verb	zeggen/verb	zeker/adj	zelf/adv	zelfs/adv	zesde/num	zet_op/verb	zich/pron	zichzelf/pron	zijn/det	zo/adv	zoek/verb	zogezegd/adj	zolang/adv	zondag_middag/noun	zonder/pp	zonder/prep	zoveel/adv	zozeer/adv	zus_DIM/noun	zwaar/adj
1,25/num	0.0	0.9644242	0.76774704	0.8249271	0.7770836	0.7705709	0.85599	0.9589919	0.9730785	0.9221927	0.9330895	0.9202064	0.9068871	0.899317	0.94530326	0.9786666	0.9422282	0.9709484	0.9599564	0.9879834	0.95936584	0.92247504	0.965178	0.9444008	0.915509	0.90035737	0.9825758	0.95683414	0.8077488	0.9469162	0.9819434	0.9653024	0.9962312	0.96915334	0.92211807	0.9852796	0.9698231	0.96165663	0.91631943	0.9231754	0.9360381	0.7573149	0.9625428	0.956825	0.94570726	0.9734257	0.9506357	0.9534936	0.678961	0.909519	0.95629007	0.9435794	0.9441019	0.8785934	0.9786252	0.9864186	0.9645521	0.9141017	0.8968345	0.9760922	0.9728771	0.98964053	0.9721693	0.9553374	0.9528719	0.96161145	0.917174	0.9741111	0.9817494	0.9643655	0.952526	0.974189	0.8492487	0.970947	0.969454	0.94438386	0.99561065	0.96251094	0.7489382	0.93288124	0.8872043	0.88977945	0.96325856	0.8891927	0.8423455	0.95701724	0.96837175	0.9592222	0.9569367	0.87115955	0.95331013	0.95984447	0.9598689	0.905578	0.94509065	0.91999847	0.9754512	0.9710485	0.8942696	0.95420027	0.9679262	0.86830336	0.92543113	0.9167677	0.77060497	0.93488026	0.9185923	0.8753048	0.82594365	0.9781649	0.95745444	0.90000063	0.9842762	0.9200249	0.9675717	0.7349597	0.93842006	0.8894887	0.96940285	0.9378499	0.94036645	0.975584	0.91319567	0.9663244	0.99165124	0.9448682	0.92205334	0.8894286	0.92992425	0.9050203	0.9762542	0.9378341	0.88208556	0.9694742	0.9685017	0.9812778	0.91663444	0.9310661	0.9732437	0.8987811	0.7361388	0.9488848	0.9801272	0.9636096	0.91325456	0.9478255	0.9365716	0.94387734	0.96349996	0.8987914	0.901493	0.94946456	0.941941	0.9520704	0.93261504	0.97254694	0.934816	0.9627979	0.9677874	0.9561973	0.67621535	0.76591015	0.9437221	0.93394315	0.7520959	0.9654913	0.9623374	0.8970985	0.87831044	0.95309955	0.8780108	0.9682068	0.9417356	0.92247427	0.92305475	0.9049301	0.92672336	0.8660985	0.87170553	0.872156	0.96424943	0.8976573	0.93498373	0.98832613	0.96668017	0.9096513	0.97157896	0.81753784	0.84693336	0.872846	0.96446884	0.9537044	0.91715753	0.90688103	0.8744951	0.95523846	0.91024536	0.974252	0.9306912	0.8290505	0.90956336	0.9513022	0.97519153	0.9347712	0.9550062	0.9700646	0.94895583	0.8938821	0.92392963	0.90680134	0.9403991	0.92043227	0.77270645	0.8749602	0.96982837	0.95116353	0.84324974	0.96161085	0.9051216	0.96768695	0.93460256	0.8870423	0.9691848	0.9683047	0.93892205	0.8765012	0.9356073	0.9453458	0.9506529	0.92338073	0.9619278	0.97307706	0.96207213	0.9519814	0.91183895	0.8735957	0.8398905	0.9767574	0.9201298	0.94260097	0.90076154	0.92848134	0.89431	0.9701979	0.9456307	0.92514443	0.89681184	0.8998897	0.97374743	0.94857895	0.9542575	0.95197564	0.91652954	0.9600666	0.9612572	0.7670405	0.9558115	0.89646083	0.90909374	0.97694296	0.93859154	0.9562921	0.96836054	0.94211364	0.92036533	0.9351092	0.9051855	0.95083123	0.97359824	0.9214541	0.95789945	0.8590833	0.64887214	0.89028275	0.8845393	0.9035965	0.9111085	0.7985863	0.935107	0.9195633	0.91916394	0.9612366	0.9704962	0.97273207	0.9660962	0.9493563	0.9287737	0.8836582	0.5689697	0.89272404	0.9265092	0.7533952	0.72838974	0.92747766	0.9580614	0.907243	0.98873997	0.9645751	0.98963946	0.9139977	0.86452824	0.78750956	0.91856927	0.97328156	0.92208004	0.9788682	0.9161628	0.9532949	0.81658256	0.9412857	0.90837497	0.96703625	0.8836038	0.81842947	0.8610845	0.87558657	0.9455831	0.87282455	0.80681634	0.84056234	0.93827546	0.9607761	0.9713963	0.9510075	0.9263859	0.92234683	0.9933865	0.95277184	0.96503454	0.9636477	0.9421343	0.9649464	0.91685385	0.8189567	0.85130435	0.92484313	0.9772989	0.9662505	0.89936686	0.9267903	0.9638606	0.97939473	0.953148	0.96136045	0.97302	0.9268404	0.8201407	0.9593773	0.73721653	0.97445506	0.9458505	0.96585673	0.9225576	0.9361417	0.9747335	0.9834726	0.93940496	0.8297123	0.97652125	0.9214248	0.96398413	0.9705286	0.9798158	0.9346169	0.9561775	0.9173716	0.96604824	0.973182	0.8989676	0.8089888	0.8961518	0.9743728	0.9185831	0.9654685	0.950134	0.945249	0.89723116	0.962429	0.9104496	0.8566308	0.96001476	0.90178895	0.9618255	0.8535765	0.8863386	0.9260299	0.96177554	0.9276364	0.8982326	0.8879745	0.93673193	0.986679	0.959656	0.8986655	0.94677114	0.9224953	0.92310345	0.9836551	0.9151843	0.9509488	0.95700765	0.91505337	0.9782907	0.9469358	0.8607031	0.9554049	0.8628223	0.96249115	0.9497005	0.9281903	0.8858644	0.9468346	0.9444523	0.96259433	0.9670293	0.92429185	0.9773104	0.9098053	0.9102455	0.8544065	0.82597554	0.90157384	0.9112771	0.89365506	0.9278588	0.94281197	0.9262284	0.9430732	0.9137778	0.9781427	0.9468858	0.86723834	0.95439655	0.95539194	0.3743297	0.96043414	0.9309471	0.9437382	0.9221404	0.5995853	0.9356199	0.888598	0.97205806	0.96767694	0.98486745	0.9100427	0.9787894	0.9462006	0.9270202	0.767075	0.92290664	0.9360007	0.80685115	0.95074236	0.9855034	0.9606861	0.96503115	0.90032333	0.9591085	0.9025571	0.921204	0.9091556	0.9499858	0.95893687	0.89989775	0.9691937	0.92880964	0.94626695	0.95037025	0.8558316	0.9470616	0.91280484	0.96538454	0.9502079	0.90959775	0.94298875	0.91589344	0.96042305	0.94390815	0.8949414	0.93740207	0.9630051	0.9792228	0.89751935	0.9338492	0.91470915	0.9409731	0.98450327	0.9489098	0.9199508	0.9367876	0.91683185	0.8613024	0.9898548	0.942148	0.972835	0.93974304	0.9226085	0.97805035	0.9237544	0.9641102	0.9568902	0.9498349	0.9429351	0.85879403	0.7131654	0.9545874	0.9672574	0.9159023	0.94094753	0.9615921	0.88253623	0.8728726	0.9519722	0.9640983	0.9218315	0.8987714	0.9550868	0.9654222	0.90528667	0.9595288	0.97734654	0.9531091	0.8716708	0.90740275	0.9448413	0.9470641	0.9743859	0.87797964	0.9416361	0.86755395	0.904702	0.89998007	0.92400694	0.93710303	0.90765333	0.9784288	0.9657454	0.919106	0.8492253	0.84776247	0.9595901	0.68018925	0.9342673	0.80440587	0.9284902	0.9548473	0.95004845	0.8857925	0.89654243	0.8981743	0.95529944	0.93360186	0.97171634	0.9620587	0.9723504	0.9555813	0.89741635	0.9256612	0.8456872	0.8815337	0.946137	0.7976421	0.9068833	0.93348706	0.85849774	0.9681855	0.88755995	0.9554919	0.94534594	0.9391213	0.9113189	0.9636385	0.95579606	0.9211801	0.9734655	0.84695137	0.928065	0.8857461	0.96010125	0.87801546	0.7832555	0.94637686	0.98111635	0.930691	0.93965375	0.92657626	0.9346671	0.95329	0.96828735	0.7869556	0.93662393	0.9561442	0.9716217	0.860517	0.7930448	0.93324375	0.94073504	0.948402	0.919507	0.884175	0.82064795	0.48786312	0.8975559	0.8746561	0.96280277	0.9455378	0.9640904	0.79259634	0.846192	0.9263804	0.98320687	0.87537336	0.9785213	0.9424501	0.928702	0.9226166	0.8366841	0.8668581	0.9306407	0.9241704	0.9380734	0.956236	0.9477388	0.9262131	0.91907215	0.9028167	0.8943729	0.9266944	0.88056624	0.9600696	0.9363928	0.9532772	0.93204844
1-1_gelijkspel/noun	0.9644242	0.0	0.90468895	0.9792192	0.96553516	0.9250566	0.899451	0.95684475	0.9414483	0.9294739	0.87901187	0.916725	0.97026503	0.9831693	0.9761786	0.98573434	0.7005422	0.9517622	0.96231383	0.9744893	0.9770651	0.9751401	0.9750609	0.98927885	0.7953694	0.7891654	0.97430813	0.95794696	0.90499943	0.9696757	0.9436727	0.9892934	0.9811428	0.94572425	0.9621311	0.9696791	0.92874324	0.97969246	0.97726536	0.85944825	0.93306434	0.96048415	0.9983702	0.9118127	0.77073467	0.99325675	0.9493327	0.9772806	0.9670452	0.96421236	0.9715119	0.9007348	0.9640526	0.90371627	0.9552984	0.9751955	0.9715103	0.9706869	0.9661114	0.97025335	0.91228235	0.9817742	0.97144145	0.969067	0.9407484	0.976708	0.95592535	0.98563737	0.9783643	0.95006263	0.9961329	0.9646255	0.8366231	0.9638009	0.9793731	0.98794425	0.9665939	0.9811803	0.9237859	0.8793508	0.97363	0.97715133	0.9124833	0.9607732	0.9408881	0.90822613	0.93207425	0.9578317	0.9111448	0.8726629	0.7878336	0.87348056	0.99591076	0.93249923	0.93590814	0.90093213	0.8827517	0.95354545	0.93360496	0.91192335	0.9517398	0.83022344	0.86138886	0.8984308	0.9547638	0.9015336	0.9619095	0.92409813	0.9150663	0.8993689	0.8899284	0.9610559	0.91363025	0.9666427	0.9619434	0.9309268	0.8852314	0.92193836	0.91418153	0.93034303	0.84815675	0.9744846	0.92381287	0.967652	0.9441393	0.87313586	0.87029874	0.90380555	0.9014025	0.9516856	0.9547764	0.94986904	0.7666309	0.9677563	0.912584	0.91470826	0.9465165	0.9662394	0.9130171	0.9244996	0.9502985	0.9639933	0.9693704	0.91423774	0.90044886	0.9775628	0.76952106	0.91580516	0.9509239	0.86332893	0.9871698	0.9345369	0.9704163	0.92738765	0.93785274	0.9075478	0.88003993	0.8467614	0.93874127	0.96909404	0.8899568	0.8782125	0.96988887	0.881418	0.7517978	0.8536543	0.88916206	0.91055155	0.8758461	0.9913586	0.9430275	0.9601548	0.94509685	0.9345928	0.8262758	0.9291519	0.94705075	0.9168647	0.95546365	0.8898393	0.9285641	0.9287424	0.93094265	0.94970775	0.9473325	0.89562166	0.92781204	0.86117303	0.90072745	0.93321025	0.8597453	0.97862214	0.94795877	0.97722465	0.9609979	0.9229152	0.8488146	0.8549739	0.8443246	0.9395385	0.8340759	0.93424475	0.9193072	0.78650314	0.86516535	0.9804614	0.8773687	0.90006125	0.9390544	0.87157285	0.90272224	0.9017124	0.9576956	0.9301808	0.9420516	0.8964163	0.9111476	0.9796234	0.9516579	0.9046612	0.9324648	0.8330378	0.96787655	0.94223535	0.9099488	0.9514127	0.9630822	0.89322	0.94494253	0.9692179	0.9228808	0.9355195	0.9389804	0.8776535	0.951855	0.93267494	0.92601186	0.8198041	0.93023384	0.96834326	0.9545472	0.9626393	0.9724488	0.84088516	0.9364225	0.8961218	0.9890916	0.73558366	0.95774853	0.81528175	0.9252105	0.92797506	0.86492324	0.94186234	0.94159406	0.95445496	0.91020405	0.9113882	0.9277261	0.9103707	0.86676323	0.8973037	0.8709437	0.9466909	0.9353501	0.9020731	0.856746	0.92565167	0.83868945	0.91339034	0.9741777	0.9145832	0.90712893	0.830572	0.910007	0.90142477	0.93752915	0.9405841	0.9292843	0.9815547	0.90183854	0.9050456	0.851545	0.8533267	0.9522444	0.9483345	0.8259244	0.91431546	0.9250661	0.973142	0.9598911	0.90591127	0.9399863	0.903264	0.87541515	0.90510535	0.89552546	0.9224042	0.94745773	0.86119306	0.8795011	0.95828056	0.84697855	0.88354325	0.7909312	0.8316924	0.8869961	0.9452267	0.9540146	0.89223176	0.68738675	0.9020132	0.77473265	0.91891724	0.87539285	0.82597494	0.9273033	0.93222535	0.95297825	0.85556287	0.95074636	0.94753706	0.93435866	0.8780953	0.9098599	0.94201833	0.865304	0.9548582	0.9777932	0.90833783	0.9354835	0.9347706	0.91118634	0.937066	0.91816145	0.9034692	0.8744923	0.85134804	0.92384285	0.84127736	0.9433352	0.8995633	0.96151656	0.8468219	0.97305614	0.9209124	0.8279105	0.93240243	0.89765143	0.9418558	0.83153725	0.97165036	0.88733876	0.88394624	0.8382181	0.92743665	0.9402418	0.81325215	0.85473603	0.9314014	0.8802563	0.8649752	0.9903794	0.9569677	0.8739414	0.8521954	0.9197091	0.9512359	0.7443636	0.9178457	0.9386979	0.9005986	0.9340487	0.8298037	0.85182726	0.95255244	0.95545125	0.85746145	0.8997906	0.81462836	0.8676624	0.8429872	0.9409778	0.9415264	0.93813735	0.8939493	0.9535643	0.9051864	0.93180573	0.94701153	0.88700783	0.8890741	0.8794632	0.9142203	0.8368163	0.8621609	0.78159934	0.9686774	0.944073	0.9504448	0.86294085	0.9744511	0.9704026	0.9380803	0.8684567	0.937727	0.89769286	0.938728	0.9606432	0.95790404	0.9018523	0.93211675	0.94021606	0.95012814	0.9503852	0.86755455	0.93078697	0.9448536	0.7503991	0.7730381	0.9731159	0.95104414	0.9376304	0.9366789	0.9243838	0.9393944	0.93434274	0.91130257	0.94995326	0.9459494	0.9711151	0.97304755	0.9272222	0.9076817	0.9041517	0.9162102	0.97062457	0.8870895	0.9029063	0.705155	0.9216475	0.9454653	0.9292456	0.98872197	0.8602675	0.8186069	0.95528924	0.9315482	0.86355466	0.7952014	0.6975137	0.75952035	0.93420446	0.95055056	0.9682515	0.89712745	0.9679578	0.9246774	0.9637127	0.85502476	0.9285282	0.95856273	0.9189693	0.9396572	0.93284774	0.9505621	0.77805316	0.8796821	0.975268	0.8685289	0.98238236	0.8679359	0.938538	0.98981136	0.86623806	0.91400653	0.9401797	0.9100087	0.91702807	0.95244294	0.9132516	0.8274865	0.9254706	0.9446487	0.9414772	0.9396256	0.9699011	0.93476725	0.8545444	0.91763407	0.9584982	0.7267897	0.9434877	0.97160995	0.96239924	0.9550074	0.894913	0.9741833	0.9321114	0.97278297	0.83624506	0.9797076	0.89494526	0.89757854	0.8999722	0.9265765	0.89587307	0.90594584	0.9303804	0.8867559	0.8830958	0.8842656	0.84749854	0.9102625	0.8997909	0.8840685	0.9152759	0.8990247	0.90560555	0.84302187	0.90990174	0.97762424	0.91798663	0.9148864	0.9104673	0.89164233	0.932199	0.96676624	0.96827066	0.9463315	0.9692575	0.81422055	0.91270286	0.9313789	0.94212586	0.7151536	0.9404887	0.9680255	0.9321923	0.9810035	0.91926706	0.9401889	0.97911185	0.93399423	0.9052882	0.9377356	0.93928665	0.9699232	0.88580537	0.96149546	0.8750484	0.8485955	0.9363407	0.9614793	0.8726912	0.96399164	0.95546186	0.81979394	0.9288987	0.8833982	0.879608	0.98697764	0.924686	0.8926594	0.79599625	0.84193885	0.9090147	0.9454967	0.96328247	0.7891765	0.9203923	0.9535195	0.9284403	0.8412862	0.87291604	0.91283244	0.93880904	0.7352072	0.8727817	0.9808762	0.79541206	0.89159614	0.9464325	0.89342964	0.9038885	0.905227	0.85511166	0.9159345	0.8993411	0.96109897	0.93618226	0.95640916	0.9122789	0.96794146	0.9359114	0.9462773	0.9596174	0.9250565	0.9298992	0.92989504	0.9002345	0.7235495	0.80370945	0.9544405	0.93156004	0.96809924	0.89570093	0.9563424	0.93485296	0.8804354	0.85970616	0.95241386	0.964067	0.96712875	0.9380237	0.8546982	0.899837	0.8481208	0.8706156	0.9119306	0.90462184	0.9322171	0.92096615	0.8739327	0.88312477	0.8796258	0.9290218	0.8993366	0.9177395	0.9114524	0.91528285	0.93285567	0.9811627	0.88583326
